"Molecule (Canonical)","ExactMW","Source"
"O=Cc1ccc(Oc2nc(C3CC3)cc(C(F)(F)F)n2)cc1",308.0772622520001,"Screening"
"COc1cc(-c2nn(CCC#N)cc2C=O)ccc1OC(F)F",321.092497716,"Screening"
"O=Cc1c(-c2ccccc2)n(-c2ccccc2)c2ccccc12",297.1153641,"Screening"
"CC(C)Oc1ccc(-c2nn(-c3ccccc3)cc2C=O)cc1",306.136827816,"Screening"
"O=Cc1c(Sc2nc3ccccc3s2)nc2ccccn2c1=O",339.01361852800005,"Screening"
"CCOc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CCl",362.070320388,"Screening"
"COc1ccc(C=O)cc1COc1ccc(C(C)=O)cc1OC",314.115423676,"Screening"
"CCOc1ccc(Oc2c(C=O)c(C)nn2-c2ccccc2)cc1",322.131742436,"Screening"
"CC(C)COc1ccc(-c2nn(-c3ccccc3)cc2C=O)cc1",320.15247787999994,"Screening"
"O=Cc1cn(-c2ccccc2)nc1-c1ccc(-c2ccccc2)cc1",324.12626313199996,"Screening"
"COc1ccc2cc(-c3nn(-c4ccccc4)cc3C=O)ccc2c1",328.121177752,"Screening"
"Cc1n[nH]c(C)c1C=C(C#N)C(=O)Nc1ccc(SC(F)F)cc1",348.085638508,"Screening"
"N#CC(=Cc1cccc2c1OCO2)C(=O)Nc1cc(Cl)ccc1N1CCOCC1",411.09858373599997,"Screening"
"Cc1n[nH]c(C)c1C=C(C#N)C(=O)Nc1ccc(Cl)cc1Cl",334.03881636399996,"Screening"
"CC(C)NC(=O)CN1CCN(c2ccc([N+](=O)[O-])cc2C=O)CC1",334.16410518399994,"Screening"
"N#CC(=Cc1cc(F)ccc1F)C(=O)Nc1ccc(SC(F)F)cc1",366.04499682,"Screening"
"N#CC(=Cc1csc(-c2ccccn2)n1)C(=O)Nc1ccc(F)c(Cl)c1",384.02478784,"Screening"
"Cc1ccc(C=CS(=O)(=O)NCc2ccc(Cn3ccnc3)cc2)cc1",367.1354479120001,"Screening"
"N#CC(=Cc1cnn(-c2ccc(Cl)cc2)c1)C(=O)NC1CCCCC1",354.12473890800004,"Screening"
"CC(NS(=O)(=O)C=Cc1ccccc1)c1ccc(NC(=O)C2CC2)cc1",370.135113564,"Screening"
"CN1C(=CC(=O)COC(=O)c2nc(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)c2ccccc21",471.991503092,"Screening"
"Cc1cc(NC(=O)COC(=O)c2nc(Cl)c(Cl)c(Cl)c2Cl)n(-c2ccccc2)n1",471.96635096400007,"Screening"
"O=S(=O)(C=Cc1ccccc1)NCCc1c[nH]c2ccc(F)cc12",344.09947700400005,"Screening"
"C=CC(=O)N1CCC(C(=O)N2CCC(F)(c3cc(C)cc(F)c3)C2)CC1",362.180584448,"Screening"
"Cc1ccc(C=CS(=O)(=O)NC(C)(C(N)=O)c2ccccc2)cc1",344.1194635,"Screening"
"N#Cc1cc(N(C#N)Cc2ccc([N+](=O)[O-])c(F)c2)ccc1F",314.061531936,"Screening"
"Cc1cc(C=C(C#N)C(N)=O)c(C)n1-c1ccc2c(c1)CCC2",305.152812228,"Screening"
"C=CC(=O)NCCNC(=O)c1nc(C(C)C)n(-c2ccccc2F)n1",345.1601031,"Screening"
"Cc1cc(C=C(C#N)C(=O)Nc2nncs2)c(C)n1C1CCCCC1",355.14668129200004,"Screening"
"COCCn1c(C)cc(C=C(C#N)C(=O)N2CCN(S(=O)(=O)c3cc(C)ccc3C)CC2)c1C",484.2144265039999,"Screening"
"CCCn1c(C)cc(C=C(C#N)C(=O)NNC(=O)C2CC2)c1C",314.174275944,"Screening"
"O=C(C=Cc1cc(Cl)c2c(c1)OCCO2)NS(=O)(=O)C=Cc1ccccc1",405.043771292,"Screening"
"N#CC(=Cc1cc(F)ccc1F)C(=O)Nc1cc(Cl)ccc1N1CCOCC1",403.089910872,"Screening"
"C=CC(=O)Nc1ccc(C(=O)NC2CCc3ccccc3OC2)cc1",336.14739249999997,"Screening"
"CC1CN(C(=O)C(C#N)=Cc2ccc(OC(F)F)cc2)CC(C)O1",336.12854887599997,"Screening"
"CCCn1c(C)cc(C=C(C#N)C(=O)NC(C)CC#N)c1C",298.179361324,"Screening"
"O=S(=O)(C=Cc1ccccc1)Nc1cccc(OCCn2cccn2)c1",369.11471246800005,"Screening"
"CCc1ccc(NC(=O)COC(=O)c2ccc(C=O)cc2)cc1",311.115758024,"Screening"
"CCOC(=O)C1=C(COC(=O)c2ccc(C=O)cc2)NC(=O)NC1C",346.116486296,"Screening"
"O=Cc1ccc(C(=O)OCC(=O)NCc2cccs2)cc1",303.05652889600003,"Screening"
"O=Cc1ccc(C(=O)OCC(=O)NC(=O)NC2CCCC2)cc1",318.121571676,"Screening"
"CC(CCc1ccccc1)NC(=O)COC(=O)c1ccc(C=O)cc1",339.147058152,"Screening"
"N#CC(=Cc1ccco1)C(=O)NS(=O)(=O)c1ccc2c(c1)OCCO2",360.0416071039999,"Screening"
"O=C(COC(=O)c1cnc(Cl)c(Cl)c1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1",473.021511624,"Screening"
"CSc1ncccc1C(=O)OCC(=O)Nc1cccc(S(=O)(=O)N=C2CCCCCN2)c1",476.11881186799997,"Screening"
"CSc1ncccc1C(=O)OC(C)C(=O)Nc1cc(S(=O)(=O)N2CCCCC2)ccc1Cl",497.08459054799994,"Screening"
"CCOc1cccc(C=C(C#N)C(=O)NC2CCCCC2C)c1",312.183778008,"Screening"
"O=Cc1ccc(OCC(=O)NC2CCCc3ccccc32)cc1",309.136493468,"Screening"
"C=CC(=O)N1CCC(C(=O)NCC2CC(c3ccc(OC)c(C)c3)=NO2)CC1",385.20015634400005,"Screening"
"O=C(OCC(=O)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1)c1cccnc1Cl",473.08121942,"Screening"
"Cn1cccc1C=C(C#N)C(=O)Nc1ccc(C(=O)O)cc1",295.095691276,"Screening"
"Cc1cccn2c(=O)c(C=O)c(NC3CCS(=O)(=O)C3)nc12",321.07832696,"Screening"
"COc1ccc(CNC(=O)C(C#N)=CN2CCN(c3ccc(F)cc3)CC2)cc1",394.180504196,"Screening"
"O=C(NC(CC1CCCCC1)c1ccccc1)C1CCN(S(=O)(=O)c2cccnc2Cl)CC1",489.18529056399996,"Screening"
"C=CC(=O)NCc1ccc(C(=O)Nc2ccc(Oc3cccc(C(N)=O)c3)nc2)cc1",416.14845512000005,"Screening"
"CC(C)(C)c1csc(NC(=O)C(C#N)=CC2=Cc3ccccc3OC2)n1",365.119797848,"Screening"
"COCCCN1C(=O)C(Oc2ccc(OC)cc2)C1c1ccc(C)s1",361.134779216,"Screening"
"CCc1cccc(N(C#N)Cc2nnc(-c3ccccc3OC)o2)c1",334.14297581599993,"Screening"
"Cc1cccn2c(=O)c(C=O)c(Nc3ccccc3F)nc12",297.091354844,"Screening"
"O=Cc1c(-c2ccc(Cl)cc2)nc2ccccn12",256.040340588,"Screening"
"C=CC(=O)Nc1ccc(C(=O)Nc2cccc(C3(C)NC(=O)NC3=O)c2)cc1",378.13280505599994,"Screening"
"Cn1cc(C=C(C#N)C(=O)NC2CCCC2)c(-c2ccncc2)n1",321.15896022800007,"Screening"
"C=CC(=O)Nc1ccc(C(=O)N2CC=C(c3ccc(OCC)cc3)CC2)cc1",376.178692628,"Screening"
"Cn1cc(C=C(C#N)C(=O)Nc2cc(Cl)cc(Cl)c2)c(-c2ccncc2)n1",397.04971539600007,"Screening"
"Cc1c(C=C(C#N)C(=O)NCC2(c3ccccc3)CC2)cc(C#N)n1C",344.16371126,"Screening"
"CC1CC1c1ccc(C=C(C#N)C(=O)Nc2ccc(C(=O)O)cc2)o1",336.11100699199994,"Screening"
"CCCn1c(C)cc(C=C(C#N)C(=O)N2CC(C(=O)N(C)C)Oc3ccccc32)c1C",420.21614075599996,"Screening"
"C=CC(=O)NCCC(=O)NCC1CCC(C)(C)c2ccccc21",314.199428072,"Screening"
"CNC(=O)C(C#N)=Cc1cc(C)n(-c2cccc([N+](=O)[O-])c2)c1C",324.12224037199996,"Screening"
"Cc1cn2c(C=C(C#N)C(=O)Nc3c(C)cccc3C)c(C)nc2s1",350.12013219600004,"Screening"
"C=CC(=O)NCc1ccc(C(=O)N2CCN(c3ncccc3Cl)CC2)cc1",384.135303592,"Screening"
"Cc1nn(-c2ccccc2)c(N2CCCCC2)c1C=C(C#N)C(N)=O",335.17461029200007,"Screening"
"CCCc1ccc(NC(=O)C(C#N)=Cc2cc(C)n(C3CC3)c2C)cc1",347.19976242,"Screening"
"CCOc1cc2c(cc1NS(=O)(=O)C=Cc1ccccc1)OC(C)C2",359.11912915199997,"Screening"
"COC(=O)c1ccc(CN(C#N)c2ccc(F)c([N+](=O)[O-])c2)s1",335.03760501999994,"Screening"
"CSCCN(C#N)c1ccc(F)c([N+](=O)[O-])c1",255.04777578,"Screening"
"C#CCN(CC1CCCO1)C(=O)c1ccc(NC(=O)C=C)cc1",312.1473925,"Screening"
"COc1ccccc1Oc1ccc(NS(=O)(=O)C=Cc2ccccc2)cc1",381.10347908800003,"Screening"
"Cn1cc(C=O)c2nc3cc(C(F)(F)F)ccc3cc2c1=O",306.06161218799997,"Screening"
"Cn1c(CNC=C(C#N)C(=O)Nc2ccccc2)cc(=O)n(C)c1=O",339.133139404,"Screening"
"O=C1CC(c2ccccc2)N1CN(Cc1ccccc1)CC1CCCO1",350.19942807199993,"Screening"
"COc1cc(S(=O)(=O)N2CCOCC2)ccc1NC(=O)COC(=O)c1cc(Cl)nc(Cl)c1",503.03207630799994,"Screening"
"N#CC(=Cc1csc2ccccc12)C(=O)Nc1ccc(N2CCOCC2)cc1",389.119797848,"Screening"
"N#CC(=Cc1cc2ccccc2o1)C(=O)Nc1ccccc1C(F)(F)F",356.077262252,"Screening"
"CCC1SC(=C(C#N)C(=O)NCc2ccccc2)N(c2ccc(F)cc2)C1=O",395.110376036,"Screening"
"CC1SC(=C(C#N)C(=O)NCCc2ccccc2)N(c2ccc(Br)cc2)C1=O",455.03030991599996,"Screening"
"O=Cc1cc(Br)ccc1OCC(=O)Nc1ccon1",323.974568868,"Screening"
"N#CC(=Cc1ccccc1OCC(=O)O)C(=O)NC1CCCC1",314.126657056,"Screening"
"C=CC(=O)N1CCC(C(=O)Nc2cc(F)c(F)cc2N2CCOCC2)CC1",379.170748036,"Screening"
"CN(c1ccn(C)n1)S(=O)(=O)c1ccccc1S(=O)(=O)F",333.02532608399997,"Screening"
"COc1ccc(C2CCCN2S(=O)(=O)C=Cc2ccccc2)cc1OC",373.13477921599997,"Screening"
"N#CC(=Cc1cccc(OCc2ccccc2C(=O)O)c1)C(N)=O",322.095356928,"Screening"
"CS(=O)(=O)c1ncc(Cl)c(C(=O)OCC(=O)N(Cc2ccc(F)cc2)C2CCCCC2)n1",483.10309773600005,"Screening"
"Cc1sc2nc(CSc3ccc(Cl)cc3)nc(N3CCC4(CC3)CC(=O)N4)c2c1C",458.10018103600004,"Screening"
"N#CC(=Cc1ccco1)C(=O)NS(=O)(=O)c1cccc2cnccc12",353.04702683200003,"Screening"
"COC(=O)c1cc(CN(C#N)c2ccc(F)c([N+](=O)[O-])c2)c(C)s1",349.05325508399994,"Screening"
"C=CC(=O)NCCNC(=O)c1[nH]nc(C(C)C)c1Br",328.053487884,"Screening"
"C=CC(=O)Nc1ccc(C(=O)NCC2CC(=O)Nc3ccccc32)cc1",349.142641468,"Screening"
"C=CC(=O)NCc1ccc(C(=O)NC2(C(=O)N3CCN(C)CC3)CCCC2)cc1",398.23179082,"Screening"
"C=CC(=O)NCCNC(=O)c1ccc(Br)c(F)c1",314.006617944,"Screening"
"C=CC(=O)NCCNC(=O)c1cn(CCC#N)nc1-c1cccc(Br)c1",415.06438691600005,"Screening"
"Cc1ccc(C)c(Cn2c(C)c(C=O)c3ccccc32)c1",277.146664228,"Screening"
"CC(C)NC(=O)CN(C#N)c1ccccc1",217.1215121,"Screening"
"COc1ccc2c(c1)CCC2(O)CNC(=O)Cc1ccc(C=O)cc1",339.147058152,"Screening"
"C=CC(=O)N(CC)CC(=O)NCCn1nnc2c1CCCC2",305.18517497600004,"Screening"
"C=CC(=O)N(C)CC(=O)N=S(=O)(CC)c1ccc(C)cc1",308.1194635,"Screening"
"C=CC(=O)N(C)c1ccc(C(=O)N2CCOCC2CCC(F)(F)F)cc1",370.15042719200005,"Screening"
"C=CS(=O)(=O)NCC1CNC(=O)C(C)(C)C1",246.103813436,"Screening"
"C=CC(=O)N(CC)CC(=O)N1CCC2(CC1)CC(=O)c1cc(F)ccc1O2",374.164185436,"Screening"
"O=S(=O)(F)c1cccc(-n2cc(CCNC3CCOCC3)nn2)c1",354.1161896880001,"Screening"
"CC(C)(C)C(N)c1cn(-c2ccc(S(=O)(=O)F)cc2)nn1",312.1056250040001,"Screening"
"NC(CC1CC1)c1cn(-c2ccc(S(=O)(=O)F)cc2)nn1",310.0899749400001,"Screening"
"O=S(=O)(F)c1ccc(-n2cc(CCC3CCCN3)nn2)cc1",324.10562500400005,"Screening"
"C=CC(=O)N1CCN(C(=O)CN2C(=O)NC(C)(c3ccc(C)cc3)C2=O)[C@@H](C)C1",398.19540531199993,"Screening"
"C=CC(=O)N1CCN(C(=O)c2oc3ccccc3c2CS(C)(=O)=O)[C@@H](C)C1",390.12494280399994,"Screening"
"C=CC(=O)N1CCN(C(=O)c2cc(N3CCCC3=O)ccc2F)[C@@H](C)C1",359.164519784,"Screening"
"C=CC(=O)N1CCN(C(=O)c2cc(NC(=O)OCC)ccc2Cl)[C@@H](C)C1",379.129883864,"Screening"
"C=CC(=O)N1CCN(C(=O)c2cc(OC)c(Cl)c([N+](=O)[O-])c2)[C@@H](C)C1",367.09349835599994,"Screening"
"C=CC(=O)N1CCN(C(=O)C2Cc3cc(Cl)ccc3C(=O)O2)[C@@H](C)C1",362.10333476799997,"Screening"
"CC(C)N1C(=O)C(=O)N(Cc2cccc(S(=O)(=O)F)c2)C1=O",328.052920736,"Screening"
"COCc1ccccc1CNCc1ccc(OS(=O)(=O)F)cc1",339.09405727599994,"Screening"
"O=[N+]([O-])c1ncc(N2CCC(S(=O)(=O)F)C2)cc1Br",352.948117088,"Screening"
"C=CC(=O)N1CCCC(C(=O)N2CCN(c3nc(Br)n[nH]3)CC2)C1",396.09093601200004,"Screening"
"CC(C(=O)Nc1ccc(OS(=O)(=O)F)cc1)c1cccnc1",324.05800611600006,"Screening"
"CC(COCC(=O)Nc1ccc(OS(=O)(=O)F)cc1)c1ccccc1",367.08897189600003,"Screening"
"Cn1nc(C2CC2)cc1C(=O)Nc1ccc(OS(=O)(=O)F)cc1",339.06890514799994,"Screening"
"CCSc1ccccc1C(=O)Nc1ccc(OS(=O)(=O)F)cc1",355.0348281479999,"Screening"
"O=C(c1cncc(OS(=O)(=O)F)c1)N1CCCC2CCCC21",328.089306244,"Screening"
"O=C(Nc1ccnn1Cc1ccccc1F)c1cncc(OS(=O)(=O)F)c1",394.0547323039999,"Screening"
"CO[C@@H]1COCC[C@H]1NC(=O)c1cncc(OS(=O)(=O)F)c1",334.06348542,"Screening"
"C#CCN(C(=O)c1cncc(OS(=O)(=O)F)c1)C1CCOC1",328.052920736,"Screening"
"COC1COCCC1NC(=O)c1cncc(OS(=O)(=O)F)c1",334.06348542,"Screening"
"C=CC(=O)N1CCC(C(=O)NC2(c3ccccc3)CC2C(F)(F)F)CC1",366.155512572,"Screening"
"O=S(=O)(F)c1cccc(CN2CCCCC2c2nnc(C3CCC3)o2)n1",380.131839752,"Screening"
"CC(C)(C)OC(=O)N1CC(c2ncc(C=O)o2)C1",252.111006992,"Screening"
"CC(NC(=O)c1cncc(OS(=O)(=O)F)c1)c1nncn1C",329.05940308400005,"Screening"
"O=C(NC1CCN(Cc2ccc(OS(=O)(=O)F)cc2)CC1)c1ccccc1",392.120606372,"Screening"
"CCc1ccc(CN(C(=O)CCl)c2cn(C)nn2)cc1",292.109088844,"Screening"
"C=CC(=O)N(Cc1ccn(C)c1)C1CCCOc2ccccc21",310.168127944,"Screening"
"C=CC(=O)N1CCC(C(=O)N2CCOc3cc(Br)c(F)cc32)CC1",396.048482756,"Screening"
"CCn1ncc(CN(CCS(=O)(=O)F)c2cccc(C)c2)n1",326.12127506800005,"Screening"
"CC1CC(N(CCS(=O)(=O)F)Cc2ccnn2CC2CC2)C1",329.157326228,"Screening"
"CCn1ncc(CN(CCS(=O)(=O)F)Cc2ccccc2)n1",326.12127506800005,"Screening"
"COCCOCCN(C)C(=O)Nc1ccc(OS(=O)(=O)F)cc1",350.094785548,"Screening"
"C[C@H]1CC[C@H](O)CN1C(=O)Nc1ccc(OS(=O)(=O)F)cc1",332.08422086400003,"Screening"
"O=C(NC1CCN(c2cccc(OC(F)(F)F)c2)C1=O)C1CO1",330.082741556,"Screening"
"C=CS(=O)(=O)N1CCCC1C(C)(C)C",217.113649848,"Screening"
"C=CC(=O)NCc1ccc(C(=O)N2c3cnn(C)c3CCC2C(F)(F)F)cc1",392.146010508,"Screening"
"C=CC(=O)N1CCC(C(=O)N2CCCc3cc(C(=O)N(C)C)ccc32)CC1",369.205241724,"Screening"
"C=CC(=O)N1CCC(C(=O)OC(c2cccc(Cl)c2)C(F)(F)F)CC1",375.084905744,"Screening"
"C=CC(=O)N1CCC(C(=O)N2CC(=O)Nc3ccc(C(=O)OC)cc32)CC1",371.14812077199997,"Screening"
"C=CC(=O)N1CCC(C(=O)N(C)c2nc3ccc(Cl)cc3s2)CC1",363.08082549600005,"Screening"
"O=C(CCCn1cccn1)Nc1cncc(OS(=O)(=O)F)c1",328.064154116,"Screening"
"C#Cc1cc(OS(=O)(=O)F)cc(C(=O)NC(C)c2nncn2C)c1",352.0641541160001,"Screening"
"CC(C)OCc1ccccc1CC(=O)Nc1cncc(OS(=O)(=O)F)c1",382.0998709279999,"Screening"
"NC(=O)C1(NC(=O)c2ccc(B(O)O)c(C=O)c2)CCOc2ccccc21",368.117966664,"Screening"
"CN(C(=O)c1ccc(B(O)O)c(C=O)c1)C1CCc2[nH]c3c(F)cc(F)cc3c2C1",412.14059392800004,"Screening"
"Cc1cc(C)c2c(c1)C(N(C)C(=O)c1ccc(B(O)O)c(C=O)c1)CCO2",367.1591032039999,"Screening"
"CN(C)C(=O)C1CC(=O)N(C2CN(C(=O)c3ccc(B(O)O)c(C=O)c3)C2)C1",387.16016582399993,"Screening"
"CC(C)(C)OC(=O)n1ccc2c1CN(C(=O)c1ccc(B(O)O)c(C=O)c1)CC2",398.16491685599993,"Screening"
"O=Cc1cc(C(=O)NC2CCC(=O)NC2C2CCCO2)ccc1B(O)O",360.149266792,"Screening"
"O=Cc1cc(C(=O)N2CCN(c3cncc4nnnn34)CC2)ccc1B(O)O",381.135682392,"Screening"
"Cc1cccc2c1CC(C)(C)N(C(=O)c1ccc(B(O)O)c(C=O)c1)C2",351.16418858399993,"Screening"
"CC1c2[nH]c3ccccc3c2CCN1C(=O)c1ccc(B(O)O)c(C=O)c1",362.14378748799993,"Screening"
"CCOC(=O)c1ncn2c1CN(C(=O)c1ccc(B(O)O)c(C=O)c1)CC2",371.12886569599993,"Screening"
"CC1COC(c2cccc(Cl)c2)CN1C(=O)c1ccc(B(O)O)c(C=O)c1",387.10448078799993,"Screening"
"Cc1ccc(Cl)cc1N1CCC(CNC(=O)c2ccc(B(O)O)c(C=O)c2)C1",400.13611526399995,"Screening"
"O=Cc1cc(C(=O)NC2CCN(c3[nH]cnc4ncnc3-4)CC2)ccc1B(O)O",394.156083488,"Screening"
"CC1CN(C(=O)c2ccco2)CCN1C(=O)c1ccc(B(O)O)c(C=O)c1",370.13361672799994,"Screening"
"CN(CC1CCN(C(=O)Nc2ccccc2)CC1)C(=O)c1ccc(B(O)O)c(C=O)c1",423.1965513319999,"Screening"
"CC(C)c1ncc(COc2cccc(B(O)O)c2C=O)s1",305.089309392,"Screening"
"CC(Oc1ccc(B(O)O)c(C=O)c1)c1nnnn1C1CCCCC1",344.16558555200004,"Screening"
"Cc1ccc(-n2nnnc2COc2ccc(B(O)O)c(C=O)c2)cc1",338.11863536,"Screening"
"CC1CCCN(C(=O)C2CCN(C(=O)COc3ccc(B(O)O)c(C=O)c3)CC2)C1",416.21186704799993,"Screening"
"CC1CCN(C(=O)COc2ccc(B(O)O)c(C=O)c2)c2ccccc2S1",385.11552414000005,"Screening"
"C=CS(=O)(=O)NC(C)c1cc[nH]n1",201.057197592,"Screening"
"C=CS(=O)(=O)NCCOc1cccnc1C",242.072513308,"Screening"
"C=CC(=O)NC(C)(C)CC(C)(NCc1cn(CC)nc1C)c1nnnn1CCSC",434.25762870800014,"Screening"
"C=CC(=O)NC(C)(C)CC(C)(NCCc1cnnn1C)c1nnnn1-c1ccc2c(c1)OCCO2",481.25498585200006,"Screening"
"C=CC(=O)NC(C)(C)CC(C)(NCCc1cc(C)no1)c1nnnn1-c1cccc(OC)c1",453.24883785200007,"Screening"
"C=CC(=O)NC(C)(C)CC(C)(NCC(C)C=C)c1nnnn1C1CN(C(=O)OC(C)(C)C)C1",461.311438108,"Screening"
"C=CC(=O)NC(C)(C)CC(C)(NCCOC(F)(F)C(F)(F)F)c1nnnn1CCOCC",472.2221298880001,"Screening"
"C=CC(=O)NC(C)(C)CC(C)(NCCc1cccc(OC)n1)c1nnnn1CCSC",447.2416442960001,"Screening"
"C=CC(=O)NC(C)(C)CC(C)(NCC12COC(C(=O)OC)(C1)C2)c1nnnn1CCOCC",464.27471825200007,"Screening"
"C=CC(=O)N1CC2CN(C(C(=O)Nc3ccc(F)cc3)c3cnccn3)CC2C1",395.175753164,"Screening"
"C=CC(=O)N1CCC(CNC(c2nnnn2CCNC(=O)OC(C)(C)C)[C@H]2C[C@H]2C(F)F)CC1",483.27694441999995,"Screening"
"C=CCCC(C)NC(c1ccc(NC(=O)C=C)cc1)c1nnnn1C1CCC1",380.23245951600006,"Screening"
"C=CC(=O)Nc1ccc(C(NCCOc2cccc(F)c2)c2nnnn2C2CCC2)cc1",436.2023022600001,"Screening"
"C=CC(=O)Nc1ccc(C(NC(CC)c2cccs2)c2nnnn2C2CCCC2)cc1",436.2045305160001,"Screening"
"C=CC(=O)Nc1ccc(C(NCC2CC=CCC2)c2nnnn2C2CCC2)cc1",392.23245951600006,"Screening"
"C=CC(=O)Nc1ccc(C(Nc2cnn(CCOC)c2)c2nnnn2C)cc1",382.1865719440001,"Screening"
"C=CC(=O)Nc1ccc(C(Nc2cc(C)n(C)n2)c2nnnn2CCC(=O)OCC)cc1",438.212786692,"Screening"
"C=CC(=O)N1CCC(CNC(CCCC)(COC)c2nnnn2CC(=C)C)CC1",404.28997439200003,"Screening"
"C=CC(=O)N1CCC(CNC2(c3nnnn3C3CCCC3)CCC3(CC3)CC2)CC1",412.29505977199995,"Screening"
"C=CC(=O)NCCNC(c1cc(C#N)cs1)c1nnnn1-c1ccc(OC)cc1",409.13209384800007,"Screening"
"C=CC(=O)NCCNC(c1cccc2c1CCC2)c1nnnn1CCOC",370.21172407200004,"Screening"
"C=CC(=O)NCCNC(c1csc(-c2ncccn2)n1)c1nnnn1Cc1ccccc1",447.15897729200015,"Screening"
"C=CC(=O)NCCNC(c1cc(Cl)ccn1)c1nnnn1C(C)c1ccccc1",411.15743600400003,"Screening"
"C=CS(=O)(=O)NCc1cc(C)nc(N(C)C)n1",256.099396752,"Screening"
"C=CS(=O)(=O)NCCc1cccc(F)c1Cl",263.018305492,"Screening"
"C=CS(=O)(=O)NCCc1ccnc(Cl)c1",246.022976272,"Screening"
"C=CS(=O)(=O)N1CCC1Cc1ccccc1",237.08234972,"Screening"
"C=CS(=O)(=O)N1CCC[C@@H]1c1n[nH]c(=O)o1",245.047026832,"Screening"
"C=CS(=O)(=O)NC1CCCC1(C)C(=O)OCC",261.10347908800003,"Screening"
"C=CS(=O)(=O)NCC1(S(C)(=O)=O)CCCCC1",281.07555008800006,"Screening"
"C=CS(=O)(=O)N1CCC(S(=O)(=O)C2CCCCC2)CC1",321.10685021600005,"Screening"
"C=CS(=O)(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1CS(N)(=O)=O",280.055148992,"Screening"
"COc1ccc(-n2c(C)cc(C=C(C#N)C(=O)NCC(O)c3ccc(F)c(F)c3)c2C)cc1",451.170748036,"Screening"
"Cc1cc(C=C(C#N)C(=O)NC2CCCCC2)cc(C)c1OCc1ccccn1",389.210327104,"Screening"
"CC(Oc1ccc(C=O)cc1)C(=O)N1CCN(c2ccccc2)CC1",338.163042564,"Screening"
"COc1ccc(NS(=O)(=O)c2ccccc2S(=O)(=O)F)cc1F",363.004670892,"Screening"
"CCc1cccc(N(C#N)CCCS(C)(=O)=O)c1",266.108898816,"Screening"
"COc1cccc(C(=O)NCCNC(=O)CCl)c1",270.07712002,"Screening"
"Cc1nc(S(=O)(=O)N2CCN(C(=O)CCl)CC2)cs1",323.016510988,"Screening"
"CC(Cl)C(=O)NCCc1csc(N2CCCC2)n1",287.085910876,"Screening"
"CC(Cl)C(=O)N(Cc1ccc(C(=O)NC2CC2)cc1)Cc1ccco1",360.124070212,"Screening"
"CC(C)CCOc1ccc(CN(CC(C)(C)N(C)C)C(=O)C(C)Cl)cc1",382.23870604,"Screening"
"Cc1ccc(-c2nc(C)c(C(C)N(C)C(=O)CCl)s2)cc1",322.090661908,"Screening"
"CC(Cl)C(=O)NCC1(O)CCS(=O)(=O)CC1",269.048856672,"Screening"
"COc1ccc(OC)c2c1CN(C(=O)C(C)Cl)CC2O",299.09243573599997,"Screening"
"CCC(NC(=O)C(C)Cl)c1ccccc1OCC(=O)N1CCCC1",352.15537034000005,"Screening"
"CC(Cl)C(=O)NCc1ccc(-c2ccccc2F)o1",281.061884556,"Screening"
"CC(CC(=O)Nc1cccc(N2CCCC2)c1)NC(=O)C(C)Cl",337.15570468799996,"Screening"
"Cc1cccc(CN(Cc2cccc(C)n2)C(=O)C(C)Cl)n1",317.12948994000004,"Screening"
"COc1cc(OC)cc(-n2nnnc2CN(C)C(=O)C(C)Cl)c1",339.109817116,"Screening"
"CC(Cl)C(=O)NCCCS(=O)(=O)Cc1ccccc1",303.069592116,"Screening"
"Cc1cc(CN(C)C(=O)C(C)Cl)cc(C)c1OCC(F)(F)F",337.105641188,"Screening"
"CN(C(=O)CCl)C(c1cccnc1)c1ccc(F)c(F)c1",310.06844715600005,"Screening"
"Cc1ccc(-n2nccc2NC(=O)CCl)nn1",251.05738762,"Screening"
"O=C(CCl)NCCNC(=O)COc1ccccc1",270.07712002,"Screening"
"CCC(NC(=O)C(C)Cl)c1noc(-c2cccc(Br)c2)n1",371.0036165,"Screening"
"CC(Cl)C(=O)N1CCN(CC(=O)Nc2nncs2)CC1",317.071323432,"Screening"
"COC(=O)CCN(C(=O)CCl)c1cccc(OC(F)(F)F)c1",339.04852023600006,"Screening"
"CC(C)NC(=O)c1cccc(CNC(=O)CCl)c1",268.097855464,"Screening"
"CC(Cl)C(=O)NCCc1noc(-c2ccccn2)n1",280.072703336,"Screening"
"O=C(CCl)Nc1ccnn1Cc1ccccc1F",267.057467872,"Screening"
"CC(Cl)C(=O)NCC1CCN(C)c2ccccc21",266.118590908,"Screening"
"Cc1cc(C=C2CCN(C(=O)C(C)Cl)CC2)no1",268.097855464,"Screening"
"O=C(CCl)N1CCN(S(=O)(=O)c2ccc(C3CCCCC3)cc2)CC1",384.12744134,"Screening"
"Cc1ccccc1-n1nccc1NC(=O)C(C)Cl",263.082539748,"Screening"
"NS(=O)(=O)c1ccc(CCNC(=O)CCl)s1",281.98996189200005,"Screening"
"Cc1cc(CC(C)NC(=O)C(C)Cl)n(-c2ccccc2)n1",305.12948994000004,"Screening"
