sep=,
SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds
COC=1C=CC=C(C1)OC2C(=O)N(CC(C)(C)N3CCOCC3)C2C=4C=C(C=C(C4)OC)OC,Z764043366,470.559,470.559,4.286,-4.33,0,7,69.7,9
COC=1C=CC(OC)=C(C1)C2C(OC=3C=CC=C(C#N)C3)C(=O)N2CC(C)(C)N4CCOCC4,Z764044266,465.543,465.543,3.955,-4.62,0,7,84.26,8
O=CC=1C(=O)N2C=CC=CC2=NC1N3CCSCC3,Z57238401,275.328,275.328,0.975,-3.12,0,4,52.98,2
CC1=CC=CN2C(=O)C(C=O)=C(N=C12)N3CCSCC3,Z57238559,289.355,289.355,1.477,-3.39,0,4,52.98,2
N#CC(=CC=1C(=O)N2C=CC=CC2=NC1N3CCOCC3)C(=O)N4CCOCC4,Z57240298,395.413,395.413,-0.336,-3.63,0,7,98.47,4
N#CC(=CC=1C(=O)N2C=CC=CC2=NC1N3CCOCC3)C(=O)NC4CCCCC4,Z57240299,407.467,407.467,1.46,-4.83,1,6,98.03,5
CCOC=1C=C(C#N)C=CC1OC2C(=O)N(CC3CCCO3)C2C=4C=CC=C(Br)C4,Z763492562,471.344,471.344,4.638,-6.15,0,5,71.79,7
CC1=CC=CN2C(=O)C(C=O)=C(N=C12)N3CCN(CC=4C=CC=CC4)CC3,Z57219920,362.426,362.426,2.927,-3.66,0,5,56.22,4
O=CC=1C(=O)N2C=CC=CC2=NC1N3CCN(CC=4C=CC=CC4)CC3,Z57239896,348.399,348.399,2.425,-3.4,0,5,56.22,4
CCOC=1C=C(C#N)C=CC1OC2C(=O)N(CC3CCCO3)C2C=4C=C(F)C=CC4F,Z763492772,428.43,428.43,4.061,-5.7,0,5,71.79,7
CC=1C=CC(=CC1)NC=2N=C3C(C)=CC=CN3C(=O)C2C=O,Z57391402,293.321,293.321,3.715,-4.33,1,4,61.77,3
CC1=C(C=O)C=2C=CC=CC2N1CC(=O)N3C=4C=CC(F)=CC4CCC3C,Z57627706,364.414,364.414,4.999,-4.64,0,2,42.31,4
CCC=1C=CC=C(C1)N(C#N)CC2=NC(=NO2)C=3C=COC3,Z1408458631,294.309,294.309,2.748,-4.429,0,4,79.09,5
CC1=NC(=CS1)CCN2C(=O)C(OC=3C=CC(C)=CC3C)C2C=4C=CC(C#N)=CC4,Z765395828,417.525,417.525,4.62,-5.75,0,4,66.22,6
COC=1C=CC=C(C1)OC2C(=O)N(CCC3=CSC(C)=N3)C2C=4C=CC(C#N)=CC4,Z765398530,419.498,419.498,3.71,-5.1,0,5,75.45,7
CN(CC(=O)NCC1(CCCCC1)N2CCOCC2)S(=O)(=O)C=CC=3C=CC=CC3,Z62780473,435.582,435.582,3.676,-3.607,1,5,78.95,9
N#CC(=CC1=CC=C(O1)C=2C=CC=CC2F)C(=O)NC3=NC=CS3,Z64366210,339.345,339.345,3.64,-5.799,1,3,78.92,5
CC(C)NC(=O)C(C#N)=CC1=CC=C(O1)C=2C=CC=CC2F,Z64366475,298.312,298.312,3.481,-4.855,1,2,66.03,5
COC=1C=CC=CC1CN(CC2=CC=CS2)C(=O)CN(C)S(=O)(=O)C=CC=3C=CC=CC3,Z65593762,470.607,470.607,4.477,-5.527,0,4,66.92,11
O=C(O)C=1C=C2OCCOC2=CC1NS(=O)(=O)C=CC=3C=CC=CC3,Z68188714,361.371,361.371,3.559,-4.34,2,6,101.93,5
O=C1C(OC=2C=CC=C(Cl)C2)C(C=3C=C(F)C=CC3F)N1CCCCN4CCOCC4,Z775935334,450.906,450.906,4.918,-5.27,0,4,42.01,8
C=CCN(CC1=CC=CS1)C(=O)C(C#N)=CC=2C=C(C)N(CCC)C2C,Z73436537,367.51,367.51,4.649,-4.255,0,2,49.03,9
N#CC(=CC1=CC=C(O1)N2CCCCC2)C(=O)NC3=NC=CS3,Z73542616,328.391,328.391,2.237,-4.618,1,4,82.16,5
COC=1C=CC(OC)=C(C1)C2C(OC=3C=C(C)C=CC3C)C(=O)N2CC=4C=CC=C(C4)NC(C)=O,Z780985858,474.549,474.549,4.828,-6.54,1,5,77.1,9
CCOC(=O)C=1C(CC=2C=CC(Cl)=C(Cl)C2)=C(C=O)NC1C=3C=CC=CC3,Z85929714,402.27,402.27,6.744,-6.62,1,2,59.16,7
CN1C(=CC=C(C#N)C(=O)NC2=CC=CC=3N=CC=CC23)C(C)(C)C=4C=CC=CC41,Z86100821,394.469,394.469,4.816,-5.72,1,4,69.02,4
O=CC=1C=CC(=CC1)OC=2N=C(N=C3C=CC=CC23)C(F)(F)F,Z86229027,318.251,318.251,3.473,-5.19,0,3,52.08,4
C=CC(=O)NCC=1C=CC(=CC1)C(=O)NCC=2C=CC=CC2C,Z786043430,308.375,308.375,2.321,-4.538,2,2,58.2,8
C=CC(=O)NCC=1C=CC(=CC1)C(=O)N2CCN(CC2)S(=O)(=O)C=3C=C(C)C=CC3C,Z786196196,441.545,441.545,2.49,-5.41,1,4,86.79,5
C=CC(=O)N1CCC(CC1)C(=O)NC(C2=NOC(C)=N2)C=3C=CC(Cl)=C(F)C3,Z1553034789,406.839,406.839,0.478,-3.849,1,4,88.33,5
CC=1C=CC(C=CS(=O)(=O)NCCC(=O)NC2=CC=CC(=C2)S(=O)(=O)N3CCCCC3)=CC1,Z89305721,491.627,491.627,4.137,-5.13,2,5,112.65,10
O=S(=O)(C=CC=1C=CC(Cl)=CC1)NC=2C=C(Cl)C=CC2N3C=NC=N3,Z90678138,395.264,395.264,3.821,-5.706,1,4,76.88,5
CC=1C=CC(C=CS(=O)(=O)NCC(=O)NC(C)C2=CC=3C=CC=CC3O2)=CC1,Z91039020,398.477,398.477,3.866,-5.7,2,3,88.41,8
C=CC(=O)NCCC(=O)NCCOC=1C=CC=2OCOC2C1,Z1476794238,306.314,306.314,1.205,-3.18,2,5,85.89,8
CCN1CCN(CC1)C(=O)C2=CSC(C=O)=C2,Z1386568779,252.334,252.334,1.326,-1.762,0,3,40.62,4
C=CC(=O)N1CCC(CC1)C(=O)N(CC2=CC=CO2)CC=3C=CC(O)=CC3,Z1560036680,368.427,368.427,0.846,-3.508,1,3,73.99,8
C=CC(=O)NCC=1C=CC(=CC1)C(=O)NC2=NN=C(N2)C(C)C,Z1116501023,313.355,313.355,1.094,-4.263,3,4,99.77,8
C=CC(=O)N1CCC(CC1)C(=O)N(CCO)CC=2C=CC(Cl)=C(Cl)C2,Z1561170101,385.285,385.285,1.721,-4.115,1,3,60.85,8
CC1(C)CC=2C=C(C=C(C#N)C(=O)NC3=NC=CS3)C=CC2O1,Z1123840298,325.387,325.387,3.315,-4.639,1,4,75.01,4
O=S(=O)(C=CC=1C=CC=CC1)NC=2N=CN(CC=3C=CC=NC3)N2,Z1138600657,341.389,341.389,1.258,-3.59,1,5,89.77,6
CC(Cl)C(=O)N1CCC(CC1)C(=O)N2CCCCC2,Z1562119681,286.798,286.798,-0.219,-2.752,0,2,40.62,4
CS(=O)(=O)C=1C=CC(=CC1Cl)NC(=O)CCl,Z1562137152,282.144,282.144,1.618,-2.746,1,3,63.24,3
CC=1N=C(SC1CCNC(=O)C(C)Cl)N(C)C,Z1562139671,275.799,275.799,1.711,-2.658,1,3,45.23,6
CC(Cl)C(=O)N(C)C1CCN(C1=O)C=2C=CC=CC2Cl,Z1562140113,315.195,315.195,2.901,-4.626,0,2,40.62,4
O=C(CCl)N1CCC(COC=2C=CC=CC2)CC1,Z1562137920,267.751,267.751,1.951,-3.112,0,2,29.54,4
CC(Cl)C(=O)NCCN1N=C2C=CC=CN2C1=O,Z1562128451,268.7,268.7,1.12,-2.75,1,3,65.01,5
CC(Cl)C(=O)NC1CCN(CC1)S(=O)(=O)C=2C=NN(C)C2,Z1562143835,334.824,334.824,-0.448,-1.934,1,4,84.3,5
O=C(CCl)NCC1=CC(=O)NC=2C=CC=CC12,Z1562144220,250.681,250.681,0.233,-3.291,2,2,58.2,4
COC=1C=CC(NS(C)(=O)=O)=C(C1)NC(=O)CCl,Z1562126934,292.74,292.74,0.694,-2.009,2,4,84.5,4
CC(Cl)C(=O)N1CCCCC1C2=NC(=CN2)C3=CC=CC(F)=C3,Z3775000154,335.804,335.804,2.772,-4.751,1,2,48.99,3
O=C(CCl)NC=1C=NN(C1)C2=CC=CC=C2F,Z1562148070,253.66,253.66,2.464,-2.55,1,2,46.92,4
CC(Cl)C(=O)N1CCN(CC1)C2=NN=NN2C=3C=CC=CC3,Z1562124241,320.778,320.778,1.759,-3.763,0,5,67.15,4
CC1=NOC(=N1)C(NC(=O)C(C)Cl)C=2C=CC=CC2,Z1562136241,279.722,279.722,1.061,-2.963,1,3,68.02,5
CC(Cl)C(=O)NC1CC(=O)N(C1)C=2C=CC(=CC2)OC=3C=CC=CC3,Z1562129743,358.819,358.819,4.832,-5.668,1,2,58.64,6
CCN(CC=1C=CC=C2OCOC12)C(=O)C(C)Cl,Z1562135625,269.724,269.724,2.602,-3.667,0,3,38.77,5
CC(Cl)C(=O)NC1CCN(CC1)C=2C=CC(=CN2)C(F)(F)F,Z1562125577,335.753,335.753,1.805,-4.205,1,3,45.23,5
O=C(CCl)N1CCC2=C(C=NN2C=3C=CC=CC3)C1,Z1562125588,275.734,275.734,1.078,-2.736,0,2,38.13,3
CC=1N=C(CNC(=O)C(C)Cl)N=C2C=CC=CC12,Z1562135657,263.723,263.723,1.521,-3.313,1,3,54.88,4
CC(Cl)C(=O)N1CCCC1C2=CC=CC=3OCCOC23,Z1562136402,295.761,295.761,2.046,-3.936,0,3,38.77,3
CN(C(=O)CCl)C(C=1C=CC=CC1)C=2C=CC(F)=CC2Cl,Z1562138942,326.193,326.193,3.783,-4.766,0,1,20.31,4
COC=1C=CC(=CC1NC(=O)C(C)Cl)S(=O)(=O)NC2CCOCC2,Z1562144269,376.857,376.857,0.618,-3.64,2,5,93.73,7
CC(Cl)C(=O)NCC1=NN=C2C=CC(=CN12)C(F)(F)F,Z1562120857,306.672,306.672,1.198,-3.432,1,3,59.29,5
CC(Cl)C(=O)NC=1C=CC(=NC1)OC=2C=CC=CC2C(N)=O,Z1562127755,319.743,319.743,2.175,-4.424,2,3,94.31,6
O=C(CCl)NC=1C=CC=CC1COC=2C=CC=CC2,Z1562128392,275.73,275.73,2.811,-4.003,1,2,38.33,6
CC(Cl)C(=O)N(C)CCCC1=CC(=NO1)C=2C=CC=CC2,Z1562135043,306.787,306.787,2.663,-3.811,0,2,46.34,7
COC(=O)CCC1=NN=C(NC(=O)CCl)S1,Z1562142940,263.702,263.702,0.43,-1.867,1,4,81.18,6
COC=1C=CC=CC1NC(=O)NC2CCN(CC2)C(=O)C(C)Cl,Z1562146117,339.817,339.817,1.004,-4.04,2,3,70.67,7
CCN1CCC(CC1)N(C)C(=O)C2CC3CCCCC3N2C(=O)C(C)Cl,Z1562133865,383.956,383.956,2.631,-3.819,0,3,43.86,6
CCNC(=O)C1=CC(Cl)=CC=C1NC(=O)CCl,Z1562139624,275.131,275.131,2.48,-3.413,2,2,58.2,6
CC(Cl)C(=O)NCCS(=O)(=O)NC=1C=CC=CN1,Z1562140111,291.756,291.756,0.606,-2.3,2,4,88.16,7
CC(Cl)C(=O)NCC(O)COC=1C=CC=2NC(=O)CCC2C1,Z1562149019,326.776,326.776,0.779,-3.073,3,4,87.66,7
COC=1C=CC(=CC1NC(C)=O)CNC(=O)CCl,Z1562134538,270.712,270.712,0.067,-2.213,2,3,67.43,5
COC=1C=C2CCN(C(=O)CCl)C(C=3C=CC(Cl)=CC3)C2=CC1OC,Z1562149694,380.265,380.265,3.183,-4.715,0,3,38.77,4
COC=1C=CC(=CC1COC2CCOCC2)CNC(=O)C(C)Cl,Z1562150717,341.83,341.83,1.301,-3.368,1,4,56.79,8
CSC1=NN=C(CCCNC(=O)C(C)Cl)N1C2CCCC2,Z1562122613,330.878,330.878,1.389,-3.447,1,3,59.81,8
CC=1C=C(N(C)N1)N2CCCC(NC(=O)C(C)Cl)C2=O,Z1562145573,298.769,298.769,1.101,-2.957,1,3,67.23,4
CC=1C=CC=CC1C2=NC(=CS2)S(=O)(=O)N3CCN(CC3)C(=O)C(C)Cl,Z1562141971,413.944,413.944,2.866,-5.584,0,4,70.58,5
CC=1C=CC(=CC1)C2OCCCC2CNC(=O)C(C)Cl,Z1562145615,295.805,295.805,2.372,-4.158,1,2,38.33,5
CC(Cl)C(=O)NC(CC1CCCCC1)C=2N=CC=CN2,Z1562143083,295.808,295.808,2.597,-4.471,1,3,54.88,6
CCCN(C(=O)C(C)Cl)C1CC(OCC)C21CCCC2,Z1562143735,301.852,301.852,4.765,-4.018,0,2,29.54,7
CC(C)N1N=CC=2CCC(CC21)NC(=O)C(C)Cl,Z1562143419,269.771,269.771,1.098,-2.28,1,2,46.92,4
O=C(CCl)N1CCC=2C=C(OC2C1)C=3C=CC=CC3,Z1562146312,275.73,275.73,2.528,-3.951,0,1,33.45,3
CC=1C=CN(N1)C2=CC=CC=C2CNC(=O)C(C)Cl,Z1562149783,277.75,277.75,2.415,-3.122,1,2,46.92,5
CCOC(=O)C=1C(=CSC1NC(C)=C(C#N)C(N)=O)C=2C=CC(F)=CC2,Z107732896,373.403,373.403,4.475,-5.28,2,4,105.21,7
CCOC(=O)C=1C(=CSC1NC(C)=C(C#N)C(N)=O)CC(C)C,Z107732660,335.423,335.423,4.392,-4.38,2,4,105.21,8
CC(NC=1SC=2CCCCC2C1C(=O)C=3C=CC(C)=CC3)=C(C#N)C(N)=O,Z107732700,379.477,379.477,5.201,-6.27,2,4,95.98,5
CC=1C=CC(C=CS(=O)(=O)NCC2(CCOCC2)C=3C=CC(F)=CC3)=CC1,Z815177736,389.485,389.485,3.856,-4.265,1,3,55.4,6
O=C(CCC1=NC(=NO1)C=2C=CSC2)N3CCN(CC3)S(=O)(=O)C=CC=4C=CC=CC4,Z109011550,458.557,458.557,2.663,-4.53,0,5,96.61,8
CN1CCN(CC1)C2=C(C=O)C(=O)N(C)C(=O)N2C,Z823366570,266.297,266.297,0.301,-0.12,0,5,64.17,2
C=CC(=O)NC=1C=C(C=CC1F)NC(=O)C(C)CN2N=CC=3C=CC=CC32,Z2072413688,366.39,366.39,2.305,-4.819,2,3,76.02,8
COC=1C=CC(=CC1OC)CCNC(=O)C(C#N)=CC=CC2=CC=CO2,Z826539476,352.385,352.385,2.761,-3.89,1,4,84.49,9
CC=1C=CC(NC(=O)C(C#N)=CC2=CC=C3OC(C)(C)CCC3=C2)=C(C)C1,Z826539616,360.45,360.45,4.836,-6.035,1,3,62.12,4
CC1=NC=CN1CCCN(C#N)C=2C=C(C)C=CC2F,Z2736629854,272.321,272.321,2.794,-2.63,0,3,44.85,5
COC=1C=CC(C=O)=CC1OC(C)C(=O)NC2CCS(=O)(=O)C2,Z112020104,341.381,341.381,-0.444,-2.41,1,6,98.77,7
CC1CN(CCNC(=O)C(C#N)=CC2=CC=CO2)CC(C)O1,Z1127871056,303.357,303.357,1.711,-2.23,1,4,78.5,6
C=CC(=O)N1CCC(CC1)C(=O)NCC2CCCN(C2)C=3N=CC=CN3,Z1571836778,357.451,357.451,-0.812,-2.992,1,5,78.43,7
CCC1=CC=CC(CC)=C1N(C(C)=O)C2=NC(C=C(C#N)C(=O)N3CCCC3)=CS2,Z131082324,422.545,422.545,1.535,-5.86,0,4,77.3,8
C=CC(=O)N1CCC(CC1)C(=O)NC(C=2C=CC=C(C2)C(F)(F)F)C3CC3,Z1571977986,380.405,380.405,2.289,-4.469,1,2,49.41,8
CCOCCN1C(=O)C(C1C2=CC=CS2)N3N=NC4=CC=CC=C43,Z834317446,342.417,342.417,3.053,-3.8,0,4,60.25,6
N#CN(CC1=NN(C=2C=CC=CC2)C=3CCCC13)C=4C=CC=CC4,Z1374908451,314.385,314.385,3.701,-4.445,0,3,44.85,4
COC=1C=CC(C=O)=CC1OCC2=NC(CCC(C)C)=NO2,Z839425838,304.342,304.342,2.825,-3.332,0,5,74.45,8
CC=1C=C(COC=2C=CC(C=C(C#N)C(N)=O)=CC2)OC1C(=O)O,Z1140387944,326.304,326.304,1.707,-3.99,2,5,126.55,6
C=CC(=O)N1CCC(CC1)C(=O)N2CCC(CC2)OC=3C=CN=C(C3)C(N)=O,Z1581630530,386.446,386.446,-1.096,-2.988,1,5,105.83,7
N#CC(=CC=1C=NN(C1)CC2=CC=CC=C2Cl)C(=O)NCC3CCCO3,Z188464812,370.833,370.833,2.609,-3.56,1,4,79.94,7
C=CC(=O)NC=1C=C(C=CC1F)NC(=O)C2=CN=C3C(C)=CC=CN3C2=O,Z1583940781,366.347,366.347,1.102,-4.77,2,4,90.87,6
COC=1C=CC2=C(C1)CCCN2CC(=O)N3CCN(CC3)S(=O)(=O)C=CC=4C=CC=CC4,Z196102498,455.572,455.572,4.71,-4.87,0,5,70.16,7
CC1CCC=2C=CC=CC2N1C(=O)COC=3C=CC=C(C=O)C3,Z201281194,309.36,309.36,3.783,-4.214,0,3,46.61,5
CCCOC=1C=CC(=CC1OCCC)NC(=O)C=2C=NN(C2C(F)(F)F)C=3C=CC(Cl)=NN3,Z432233106,483.872,483.872,2.945,-6.95,1,6,91.16,11
CS(=O)(=O)C=1N=CC(Cl)=C(N1)C(=O)N=C2SC=CN2CC3=CC=C(Cl)C=C3Cl,Z237621766,477.774,477.774,4.808,-6.15,0,7,92.59,5
C=CC(=O)NCC=1C=CC(=CC1)C(=O)NC2(CCOCC2)C=3C=CC(Br)=CC3,Z875541630,443.334,443.334,2.357,-5.781,2,3,67.43,8
N#CC(=CC1=CC=2C=CC=CC2OC1)C(=O)NC=3C=CC(=CC3)C(=O)O,Z217110072,346.337,346.337,3.253,-5.265,2,5,99.42,4
C=CC(=O)NCC=1C=CC(=CC1)C(=O)NC=2C=CC(=CC2)C(=O)C3=NC=CN3C,Z875402618,388.42,388.42,1.687,-4.171,2,4,93.09,9
O=CC=1C=CC=C(C1)OCCC(=O)N2CCCOCC32CC3,Z2090297600,303.354,303.354,1.437,-3.059,0,4,55.84,5
CCC1SC(=C(C#N)C(N)=O)N(C1=O)C=2C=CC(C)=CC2,Z2865979231,301.365,301.365,1.211,-4.16,1,3,87.19,3
CC=1C=CC(=CC1)N2C(=O)C(C)SC2=C(C#N)C(=O)NCC=3C=CC=CC3,Z220550160,377.461,377.461,2.645,-5.58,1,3,73.2,5
CCOC=1C=CC(C=C(C#N)C(=O)NCC(=O)N2CCCCC2)=CC1,Z1158487252,341.405,341.405,2.102,-3.937,1,4,82.43,8
N#CC(=CC=1C=C(Br)C=2OCCCOC2C1)C(N)=O,Z900180580,323.142,323.142,1.919,-4.04,1,4,85.34,2
O=C(CN(CC=1C=CC=CC1)S(=O)(=O)C=CC=2C=CC=CC2)N3CCC=4SC=CC4C3,Z229178042,452.592,452.592,4.282,-5.79,0,3,57.69,8
CCN1C(S)=NN=C1CCNC(=O)C(C#N)=CC2=CC=CO2,Z1162762488,317.368,317.368,0.55,-3.39,2,4,96.74,7
C=CCC=1C=CC(OCCOC=2C=CC(C=O)=CC2)=C(C1)OC,Z237482290,312.36,312.36,4.358,-4.63,0,4,44.76,9
CC=CC=1C=CC(OCCOC=2C=CC=C(C=O)C2)=C(C1)OC,Z237478484,312.36,312.36,4.538,-4.72,0,4,44.76,8
N#CC(=CC1=CC=CO1)C(=O)NCC2=NC(=CS2)C=3C=CN=CC3,Z1167672617,336.37,336.37,1.137,-3.45,1,4,91.81,6
COCCN1C(C)=CC(C=C(C#N)C(=O)NN2C=NC=3SC=C(C4=CC=CS4)C3C2=O)=C1C,Z243946524,479.578,479.578,2.481,-5.51,1,5,99.72,8
CCOCCCNC(=O)C(C#N)=CC1=CC(Br)=CO1,Z915382370,327.174,327.174,2.129,-3.28,1,3,75.26,8
CC(C1CC1)N(C(=O)CN(C#N)C=2C=CC=CC2)C3CC3,Z1374910423,283.369,283.369,2.914,-3.345,0,3,47.34,7
COC=1C=CC(C=C(C#N)C(=O)NCC2CCCO2)=C(C1)OC(C)C,Z1172406122,344.406,344.406,2.669,-3.48,1,5,80.58,8
C=CC(=O)NC=1C=CC(=CC1)C(=O)N(CC=2C=CC=CC2)CC3CCOCC3,Z1173265151,378.465,378.465,2.789,-4.982,1,3,58.64,7
C=CC(=O)NCCNC(=O)CC=1C=CC=CC1Br,Z1174902987,311.175,311.175,1.516,-3.235,2,2,58.2,8
C=CC(=O)NCCNC(=O)[C@@H]1CCCN1C2=NS(=O)(=O)C=3C=CC=CC23,Z1174898693,376.432,376.432,1.129,-3.668,2,6,107.94,8
C=CC(=O)NCCNC(=O)C1COC=2C=CC(=CC2C1)OC,Z1174899975,304.342,304.342,1.222,-2.935,2,4,76.66,8
CSC=1N=C(N=C(C)C1C(=O)OCC(=O)NC2=CC=NN2CC3=CC=CC=C3Cl)C4=CC=CO4,Z275495332,497.956,497.956,4.706,-6.188,1,5,112.14,10
C=CC(=O)NC=1C=C(C=CC1N2CCCC2)S(=O)(=O)N3CCOCC3,Z275815156,365.449,365.449,1.387,-3.227,1,5,78.95,6
O=C(NC=1C=C(Cl)C=CC1NS(=O)(=O)C=CC=2C=CC=CC2)C3=CC=CO3,Z365138312,402.853,402.853,3.777,-5.904,2,3,88.41,7
N#CC(=CC1=CC=CO1)C(=O)NS(=O)(=O)CC=2C=NC(Cl)=CC2,Z932822178,351.766,351.766,1.3,-3.86,1,5,113.06,6
O=C(CN(CC1=CC=CO1)S(=O)(=O)C=2C=CC(Cl)=NC2)NCC3=CC=C(Cl)C=C3Cl,Z277954352,488.773,488.773,4.154,-5.89,1,4,92.51,9
COC=1C=CC(=CC1)C=2N=C3N=CC=CN3C2C=O,Z2106606093,253.257,253.257,2.309,-3.302,0,4,56.49,3
CC=1C=C(C=CC1NS(=O)(=O)C=CC=2C=CC=CC2)C3=NN=CO3,Z1181750640,341.386,341.386,1.742,-5.1,1,4,85.09,5
COC=1C=CC(=CC1OC)CCNC(=O)C(C#N)=CC=2N=C(N(C)C)N(C2Cl)C=3C=CC(C)=CC3,Z315928872,493.986,493.986,4.868,-6.611,1,6,92.41,10
CC1CCN(CC1)C(=O)C(C#N)=CC2=CN(CCC(N)=O)N=C2C=3C=CC=C(Br)C3,Z295473332,470.363,470.363,3.242,-5.227,1,4,105.01,7
COC=1C=CC(=CC1)C2=NN(C=C2C=C(C#N)C(=O)N(C)CCOC=3C=C(C)C=C(C)C3)CCC#N,Z295535652,483.563,483.563,4.345,-5.91,0,6,104.17,11
CCOCCCNC(=O)C(C#N)=CC1=CNC(=C1)C(F)(F)F,Z2111725098,315.292,315.292,1.971,-3.286,2,3,77.91,9
CC1=C(C=C(C#N)C(=O)NC=2C=CC(Cl)=CC2Cl)C(=O)N(C=3C=CC=CC3)N1C,Z317106592,427.283,427.283,1.973,-5.57,1,4,76.44,5
C=CC(=O)NCCC(=O)N1CCC(CC1)N2C=CC(=N2)C(F)(F)F,Z1620156420,344.333,344.333,0.207,-2.71,1,3,67.23,6
CC(NC(=O)CN(C=1C=CC(F)=CC1)S(=O)(=O)C=CC=2C=CC=CC2)C=3C=CC=4OCCOC4C3,Z316049434,496.553,496.553,4.895,-6.52,1,5,84.94,9
C=CC(=O)NCC=1C=CC(=CC1)C(=O)NNC(=O)C2CC3=CC=CC=C3CN2CC=4C=CC=CC4,Z961042234,468.548,468.548,3.235,-5.827,3,4,90.54,11
C=CC(=O)N1CCC(CC1)C(=O)N2CCCC(C2)C3=NNC=C3NC(C)=O,Z1625845732,373.45,373.45,-1.988,-2.591,2,4,98.4,4
C=CC(=O)N1CCC(CC1)C(=O)N2CCCCCC2C3=NOC(=N3)C(C)C,Z1626902061,374.478,374.478,0.35,-3.056,0,4,79.54,4
CCC1=NN=C(CN(C#N)C2=CC=C(OC)C(Cl)=C2)O1,Z1627277325,292.721,292.721,0.886,-3.03,0,5,75.18,5
N#CC(=CC1=CC=C(S1)C=2C=CC=C(Br)C2)C(=O)NC(N)=O,Z368620430,376.229,376.229,3.437,-5.94,2,3,95.98,5
CC1CCCN(C=C(C#N)C(=O)NC=2C=CC=C(Cl)C2)C1,Z992946460,303.787,303.787,3.951,-4.47,1,3,56.13,4
COC=1C=CC(=CC1)S(=O)(=O)N2CCN(CC2)C=3N=C4C=CC=CN4C(=O)C3C=O,Z369730968,428.464,428.464,1.991,-4.02,0,7,99.59,5
N#CC(=CN1CCN(CC1)C=2C=CC=C(Cl)C2)C(=O)NCC=3C=CC=CC3,Z995167338,380.871,380.871,3.935,-5.22,1,4,59.37,6
C=CC(=O)N1CCC(CC1)C(=O)NC=2C=NC(=C(C)C2)N3CCCCC3C,Z1633866565,370.489,370.489,2.6,-3.489,1,4,65.54,6
CC1=NC(=CS1)COC=2C=CC=CC2C=CC(=O)NC=3C=CC(C=C(C#N)C(N)=O)=CC3,Z384999758,444.508,444.508,2.954,-5.41,2,5,118.1,9
C=CC(=O)NCC=1C=CC(=CC1)C(=O)N2CCN(CC2)C3=NC=CC=C3C(N)=O,Z999727292,393.44,393.44,0.009,-4.201,2,5,108.63,8
N#CC(=CN1CCC(CC1)C(N)=O)C(=O)NC2=CC=CC(Cl)=C2,Z992946812,332.785,332.785,0.995,-3.64,2,4,99.22,4
CNC(=O)CC1=NC(=CS1)CN(C#N)C=2C=CC(F)=C(Cl)C2,Z1335769766,338.789,338.789,0.842,-3.5,1,4,69.02,6
O=C(CCC=1C=CC=CC1)NC2CCN(CC2)S(=O)(=O)C=CC=3C=CC=CC3,Z408225672,398.52,398.52,2.71,-4.63,1,3,66.48,8
O=C1C(CN1C=2C=CC(F)=CC2)NC=3C=C(Cl)N=C(N3)C4CC4,Z1640891637,332.76,332.76,3.903,-5.218,1,4,58.12,4
N#CC(=CC1=CNN=C1C=2C=CC=CC2F)C(=O)NCCC=3C=CC=CC3,Z1392927954,360.385,360.385,3.707,-5.443,2,3,81.57,6
CC1=NOC=2N=C(C=C(C(=O)NC3CN(C3=O)C=4C=CC(F)=CC4)C12)C5CC5,Z1642274704,380.373,380.373,3.551,-4.953,1,4,88.33,5
CC(=O)NC=1C=C(C=CC1C)C(=O)NC2CN(C2=O)C=3C=CC(F)=CC3,Z1642275451,355.364,355.364,2.152,-5.076,2,3,78.51,6
CC(C)C=1C=C(C(=O)NC2CN(C2=O)C=3C=CC=CC3)N(C)N1,Z1642282508,312.367,312.367,2.583,-3.821,1,3,67.23,5
O=C(CNC(=O)CC=1C=CC=C2C=CC=CC12)NC3CN(C3=O)C=4C=CC=CC4,Z1642282843,387.432,387.432,3.714,-6.046,2,3,78.51,8
O=C(CN1N=CC=2C=CC=CC21)NC3CN(C3=O)C=4C=CC=CC4,Z1642282171,320.346,320.346,3.228,-4.161,1,3,67.23,5
CN(CC=1C=CC(=CC1)N2CCCCC2)CN3C(=O)CC3C=4C=CC=CC4,Z415051430,363.497,363.497,3.742,-4.488,0,3,26.79,6
CC=1OC(=NC1C(=O)N2CCC(CC2)C3NC(=O)C3(C)C)C=4C=NN(C)C4,Z2232501239,371.434,371.434,-0.857,-2.211,1,4,93.26,4
CC(NC(=O)CC1CCCCC1)C(=O)N2CCC(CC2)C3NC(=O)C3(C)C,Z2232501533,377.522,377.522,1.36,-4.421,2,3,78.51,7
CC1(C)C(=O)NC1C2CCN(CC2)C(=O)CS(=O)(=O)C3CCCC3,Z2232502963,356.482,356.482,-0.412,-2.539,1,4,83.55,5
CC(=O)NCC1=CC=C(S1)C(=O)N2CCC(CC2)C3NC(=O)C3(C)C,Z2232502994,363.476,363.476,-0.914,-3.294,2,3,78.51,6
CC=1NC=2C=CC=CC2C1C(=O)N3CCC(CC3)C4NC(=O)C4(C)C,Z2232503245,339.432,339.432,1.399,-4.063,2,2,65.2,3
