stereo_smiles,LUMO_eV
C[C@@]1(C(=O)NC2CCCCC2)CCC(=O)N1[C@H]1CCC(=O)NC1=O,-7.808816032
Cc1nc(C2CCCCC2)sc1C(=O)N[C@@H]1CCC(=O)NC1=O,-8.001344342
Cc1nc(C2CCCCC2)sc1C(=O)N[C@H]1CCC(=O)NC1=O,-7.964715347
O=C1CC[C@H](NC(=O)c2ncc(C(F)(F)F)cc2Cl)C(=O)N1,-8.971772722
O=C1CC[C@@H](NC(=O)c2ncc(C(F)(F)F)cc2Cl)C(=O)N1,-8.971677475
COc1cc2c(C(=O)N[C@@H]3CCC(=O)NC3=O)c[nH]c2cc1Cl,-7.902810736
Nc1ccc(C2CC(=O)NC(=O)C2)cc1,-7.508683796
O=C1CC[C@H](CSc2ccc(F)cc2)C(=O)N1,-7.877765151
COc1cc2c(C(=O)N[C@H]3CCC(=O)NC3=O)c[nH]c2cc1Cl,-7.904301888
C[C@@H]1NCCc2c(C(=O)N[C@@H]3CCC(=O)NC3=O)ccc(Cl)c21,-8.059944093
C[C@H]1NCCc2c(C(=O)N[C@@H]3CCC(=O)NC3=O)ccc(Cl)c21,-8.062855715
C[C@@H]1NCCc2c(C(=O)N[C@H]3CCC(=O)NC3=O)ccc(Cl)c21,-8.066387952
C[C@H]1NCCc2c(C(=O)N[C@H]3CCC(=O)NC3=O)ccc(Cl)c21,-8.065273725
O=C1CC(c2ccc(NCc3ncc(Cl)s3)cc2)CC(=O)N1,-7.737420873
Cc1c([N+](=O)[O-])cc(C(=O)N[C@@H]2CCC(=O)NC2=O)cc1[N+](=O)[O-],-9.592714212
Cc1c([N+](=O)[O-])cc(C(=O)N[C@H]2CCC(=O)NC2=O)cc1[N+](=O)[O-],-9.593113295
Cc1c(C(=O)N[C@@H]2CCC(=O)NC2=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],-9.684215974
Cc1c(C(=O)N[C@H]2CCC(=O)NC2=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],-9.684169909
O=C1CC[C@@H](CSc2ccc(F)cc2)C(=O)N1,-7.883908892
Cc1c(C(=O)N[C@@H]2CCC(=O)NC2=O)oc2c1ccc1ccccc12,-7.896807571
Cc1c(C(=O)N[C@H]2CCC(=O)NC2=O)oc2c1ccc1ccccc12,-7.896619954
O=C1CC[C@H](N2Cc3c(cccc3-c3cccc(O)c3)C2=O)C(=O)N1,-7.882578109
O=C1CC[C@@H](N2Cc3c(cccc3-c3cccc(O)c3)C2=O)C(=O)N1,-7.883127702
Cc1nccc(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)n1,-7.950531397
Cc1nccc(-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)n1,-8.008622964
Cc1cncc(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)n1,-7.944903001
Cc1cncc(-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)n1,-8.007450159
Nc1cccnc1Nc1ccc2c(c1)C(=O)NC2=O,-8.419884508
Nc1ccc(-c2cccc3c2CN([C@@H]2CCC(=O)NC2=O)C3=O)cn1,-7.856326022
Nc1ccc(-c2cccc3c2CN([C@H]2CCC(=O)NC2=O)C3=O)cn1,-7.853486964
Cc1nccnc1-c1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.928400243
Cc1nccnc1-c1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O,-7.928428113
Nc1ccncc1-c1cccc2c1CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.898027956
Nc1ccncc1-c1cccc2c1CN([C@H]1CCC(=O)NC1=O)C2=O,-7.891436128
Cc1cnc(-c2cccc3c2CN([C@@H]2CCC(=O)NC2=O)C3=O)cn1,-8.012998109
Cc1cnc(-c2cccc3c2CN([C@H]2CCC(=O)NC2=O)C3=O)cn1,-8.014148133
CN(c1ncnc2c1ncn2-c1ccccc1)[C@@H]1CCC(=O)NC1=O,-7.72173385
CN(c1ncnc2c1ncn2-c1ccccc1)[C@H]1CCC(=O)NC1=O,-7.760213071
CCc1nsc(N[C@@H]2CCC(=O)N(C)C2=O)n1,-8.046005824
O=C1CC[C@H](NC(=O)c2cccc3c2S(=O)(=O)CCC3)C(=O)N1,-7.615926187
O=C1CC[C@@H](NC(=O)c2cccc3c2S(=O)(=O)CCC3)C(=O)N1,-7.59923324
Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,-8.376242628
Cc1cccc(C)c1C(=O)Nc1cccc(C2CC(=O)NC(=O)C2)c1,-7.581393549
Cc1cccc(C(=O)Nc2cccc(C3CC(=O)NC(=O)C3)c2)c1C,-7.549821475
O=C(NCC[C@@H]1CCOc2ccccc21)c1ccc2c(c1)CNC2=O,-7.687386218
O=C(NCC[C@H]1CCOc2ccccc21)c1ccc2c(c1)CNC2=O,-7.670872945
C=CC(=O)N(Cc1ccnn1CC1CC1)c1ccc2c(c1)C(=O)NC2,-7.547097931
O=C1CC[C@H](NC(=O)c2csc(C[C@@H]3CCCNC3)n2)C(=O)N1,-7.815514544
O=C1CC[C@@H](NC(=O)c2csc(C[C@@H]3CCCNC3)n2)C(=O)N1,-7.809531882
CCc1nsc(N[C@H]2CCC(=O)N(C)C2=O)n1,-8.044175762
O=C1CC[C@H](NC(=O)c2csc(C[C@H]3CCCNC3)n2)C(=O)N1,-7.883176521
O=C1CC[C@@H](NC(=O)c2csc(C[C@H]3CCCNC3)n2)C(=O)N1,-7.835119393
Cc1nc(C[C@@H]2CCNC2)sc1C(=O)N[C@@H]1CCC(=O)NC1=O,-8.001557466
Cc1nc(C[C@H]2CCNC2)sc1C(=O)N[C@@H]1CCC(=O)NC1=O,-7.998674589
Cc1nc(C[C@@H]2CCNC2)sc1C(=O)N[C@H]1CCC(=O)NC1=O,-7.989844377
Cc1nc(C[C@H]2CCNC2)sc1C(=O)N[C@H]1CCC(=O)NC1=O,-8.002004945
Cc1sc(C2CCNCC2)nc1C(=O)N[C@@H]1CCC(=O)NC1=O,-7.805999632
Cc1sc(C2CCNCC2)nc1C(=O)N[C@H]1CCC(=O)NC1=O,-7.803329683
O=C1CC[C@H](NC(=O)c2c(Cl)cccc2OCC2CC2)C(=O)N1,-7.899319832
O=C1CC[C@@H](NC(=O)c2c(Cl)cccc2OCC2CC2)C(=O)N1,-7.899457361
CC(C)=NNC(=O)c1cc2cccc(C)c2nc1C,-7.725353189
CC(C)n1cnc2c(N(C)[C@@H]3CCC(=O)NC3=O)nc(Cl)nc21,-7.795084761
CC(C)n1cnc2c(N(C)[C@H]3CCC(=O)NC3=O)nc(Cl)nc21,-7.795812358
CN(c1nc(Cl)nc2c1CC(C)(C)CC2)[C@@H]1CCC(=O)NC1=O,-7.750252624
CN(c1nc(Cl)nc2c1CC(C)(C)CC2)[C@H]1CCC(=O)NC1=O,-7.762180133
O=C1CC[C@H](N2C(=O)c3cccc(Br)c3C2=O)C(=O)N1,-9.158198784
O=C1CC[C@@H](N2C(=O)c3cccc(Br)c3C2=O)C(=O)N1,-9.158050212
O=C1CC[C@H](N2C(=O)c3ccc(Br)cc3C2=O)C(=O)N1,-9.131589824
O=C1CC[C@@H](N2C(=O)c3ccc(Br)cc3C2=O)C(=O)N1,-9.131453855
Cc1ccc(C(=O)N[C@]23C[C@H](C2)C(=O)NC3=O)c(Br)c1,-7.989179321
O=C1CC[C@H](Nc2cc(C(F)F)ncn2)C(=O)N1,-8.039678739
Cn1ncc2nc(C(F)F)c(C(=O)N[C@@H]3CCC(=O)NC3=O)cc21,-8.483505386
Cn1ncc2nc(C(F)F)c(C(=O)N[C@H]3CCC(=O)NC3=O)cc21,-8.483383796
COc1cc(C(=O)N[C@@H]2CCC(=O)NC2=O)c([N+](=O)[O-])cc1OC,-8.788858344
COc1cc(C(=O)N[C@H]2CCC(=O)NC2=O)c([N+](=O)[O-])cc1OC,-8.975145618
O=C1CC[C@H](NC(=O)c2cnc3c(c2)S(=O)(=O)N=CN3)C(=O)N1,-8.55641975
O=C1CC[C@@H](NC(=O)c2cnc3c(c2)S(=O)(=O)N=CN3)C(=O)N1,-8.557047061
O=C1CC[C@H](Nc2ccnc3cc(S(=O)(=O)F)ccc23)C(=O)N1,-8.562574374
O=C1CC[C@@H](Nc2ccnc3cc(S(=O)(=O)F)ccc23)C(=O)N1,-8.500855503
O=C1CC[C@H](Nc2ccc3ccc(S(=O)(=O)F)cc3n2)C(=O)N1,-8.620830929
O=C1CC[C@@H](Nc2ccc3ccc(S(=O)(=O)F)cc3n2)C(=O)N1,-8.519118506
O=C1CC[C@@H](Nc2cc(C(F)F)ncn2)C(=O)N1,-8.040639539
O=C1CC[C@H](Nc2ccc3cccc(S(=O)(=O)F)c3n2)C(=O)N1,-8.57636663
O=C1CC[C@@H](Nc2ccc3cccc(S(=O)(=O)F)c3n2)C(=O)N1,-8.561348209
O=C1CC[C@H](Nc2ccc3c(S(=O)(=O)F)cccc3n2)C(=O)N1,-8.50059634
O=C1CC[C@@H](Nc2ccc3c(S(=O)(=O)F)cccc3n2)C(=O)N1,-8.577381249
O=C1CC[C@H](Nc2cc(S(=O)(=O)F)c3ccccc3n2)C(=O)N1,-8.51678657
O=C1CC[C@@H](Nc2cc(S(=O)(=O)F)c3ccccc3n2)C(=O)N1,-8.694242888
O=C1CC[C@H](N2Cc3c(cccc3-c3cncc(O)c3)C2=O)C(=O)N1,-7.928865062
O=C1CC[C@@H](N2Cc3c(cccc3-c3cncc(O)c3)C2=O)C(=O)N1,-7.944651841
O=C1CC[C@H](N2Cc3cc(-c4ncccc4O)ccc3C2=O)C(=O)N1,-7.911482135
O=C1CC[C@@H](N2Cc3cc(-c4ncccc4O)ccc3C2=O)C(=O)N1,-7.909075109
O=C1CC[C@H](NC(=O)c2nsnc2O)C(=O)N1,-8.799323232
Nc1cc(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)ncn1,-7.892529199
Nc1cc(-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)ncn1,-7.893142477
Nc1ccc(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1,-7.889183397
Nc1ccc(-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)nn1,-7.888659206
Nc1cnc(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)cn1,-7.732543977
Nc1cnc(-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)cn1,-7.732674117
Nc1ncc(-c2cccc3c2CN([C@@H]2CCC(=O)NC2=O)C3=O)cn1,-7.886463075
Nc1ncc(-c2cccc3c2CN([C@H]2CCC(=O)NC2=O)C3=O)cn1,-7.865065243
O=C1CC[C@H](NC(=O)c2cc(-c3c[nH]c4ccccc34)[nH]n2)C(=O)N1,-7.887118426
O=C1CC[C@@H](NC(=O)c2cc(-c3c[nH]c4ccccc34)[nH]n2)C(=O)N1,-7.863600534
O=C1CC[C@@H](NC(=O)c2nsnc2O)C(=O)N1,-8.910351916
O=C1CC[C@H](N2Cc3cc(Nc4ncccn4)ccc3C2=O)C(=O)N1,-7.818639045
O=C1CC[C@@H](N2Cc3cc(Nc4ncccn4)ccc3C2=O)C(=O)N1,-7.819139574
CS(=O)(=O)Nc1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.938953073
CS(=O)(=O)Nc1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O,-7.958207822
O=C1CC(c2cccc(NC(=O)CCc3ccccn3)c2)CC(=O)N1,-7.56779231
O=C1CC[C@H](NC(=O)c2c3c(nc4ccccc24)CCCC3)C(=O)N1,-8.07193374
O=C1CC[C@@H](NC(=O)c2c3c(nc4ccccc24)CCCC3)C(=O)N1,-8.072283616
NC1CCN(C(=O)c2cnc(-c3ccc4c(c3)C(=O)NC4)cn2)CC1,-8.259783057
Nc1cccc(C2CC(=O)NC(=O)C2)c1,-7.544977808
O=C1CC[C@H](Nc2cnc3ccccc3n2)C(=O)N1,-8.088146191
CN1CCN(c2ncc(C(=O)N[C@@H]3CCC(=O)NC3=O)s2)CC1,-7.90653817
CN1CCN(c2ncc(C(=O)N[C@H]3CCC(=O)NC3=O)s2)CC1,-7.897942041
CC1(C)CN(CCc2cn([C@@H]3CCC(=O)NC3=O)nn2)CCS1,-8.247828284
CC1(C)CN(CCc2cn([C@H]3CCC(=O)NC3=O)nn2)CCS1,-8.254503938
CN(C)CCc1ccc(CNC[C@]2(C)NC(=O)c3ccccc32)cc1,-7.037684304
CN(C)CCc1ccc(CNC[C@@]2(C)NC(=O)c3ccccc32)cc1,-7.056237745
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CCC(=O)NC2=O)on1,-8.420161257
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H]2CCC(=O)NC2=O)on1,-8.419456717
CNC(=O)Cc1ccc(Cl)c(C(=O)N[C@@H]2CCC(=O)NC2=O)c1,-7.989457566
CNC(=O)Cc1ccc(Cl)c(C(=O)N[C@H]2CCC(=O)NC2=O)c1,-7.985793205
O=C1CC[C@@H](Nc2cnc3ccccc3n2)C(=O)N1,-8.088045365
O=C(CCl)NCc1cccc(C(=O)N[C@@H]2CCC(=O)NC2=O)c1,-7.958590244
O=C(CCl)NCc1cccc(C(=O)N[C@H]2CCC(=O)NC2=O)c1,-7.972389
O=C1CC[C@H](NC(=O)c2cc(Cl)cc3c2OCCNC3)C(=O)N1,-7.928627712
O=C1CC[C@@H](NC(=O)c2cc(Cl)cc3c2OCCNC3)C(=O)N1,-7.928563367
Cc1nc2c(C)cccc2cc1C(=O)N/N=C/c1ccccc1Cl,-7.965524488
Cc1nc2c(C)cccc2cc1C(=O)N/N=C\c1ccccc1Cl,-7.940026745
Cc1nc2c(C)cccc2cc1C(=O)N/N=C/c1cccc(Cl)c1,-7.915054102
Cc1nc2c(C)cccc2cc1C(=O)N/N=C\c1cccc(Cl)c1,-7.881520375
Cc1ccc2nc(C)c(C(=O)N/N=C/c3cccc(Cl)c3)cc2c1,-7.973167507
Cc1ccc2nc(C)c(C(=O)N/N=C\c3cccc(Cl)c3)cc2c1,-7.932625344
O=C1CC[C@H](Nc2ncc3ccccc3n2)C(=O)N1,-8.221956512
O=C1CC[C@H](N2C(=O)c3cncc(Br)c3C2=O)C(=O)N1,-9.462999371
O=C1CC[C@@H](N2C(=O)c3cncc(Br)c3C2=O)C(=O)N1,-9.462937227
O=C1CC[C@H](N2C(=O)c3cc(Br)cnc3C2=O)C(=O)N1,-9.610746879
O=C1CC[C@@H](N2C(=O)c3cc(Br)cnc3C2=O)C(=O)N1,-9.610913856
N#Cc1cc(F)c(N[C@]23C[C@H](C2)C(=O)NC3=O)cc1Br,-8.541836243
Cn1c(=O)n([C@@H]2CCC(=O)NC2=O)c2cc(Br)ccc21,-8.019444359
Cn1c(=O)n([C@H]2CCC(=O)NC2=O)c2cc(Br)ccc21,-8.018125305
Cn1c(=O)n([C@@H]2CCC(=O)NC2=O)c2ccc(Br)cc21,-8.059747979
Cn1c(=O)n([C@H]2CCC(=O)NC2=O)c2ccc(Br)cc21,-8.046834603
O=C1CC[C@@H](Nc2ncc3ccccc3n2)C(=O)N1,-8.198132629
Cn1c(=O)n([C@@H]2CCC(=O)NC2=O)c2cccc(Br)c21,-8.058345284
Cn1c(=O)n([C@H]2CCC(=O)NC2=O)c2cccc(Br)c21,-8.046380931
Nc1cc(Br)cc2c1CN([C@@H]1CCC(=O)NC1=O)C2=O,-8.019183711
Nc1cc(Br)cc2c1CN([C@H]1CCC(=O)NC1=O)C2=O,-8.083452354
Nc1ccc(Br)c2c1C(=O)N([C@@H]1CCC(=O)NC1=O)C2,-7.953616575
Nc1ccc(Br)c2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2,-7.953526188
O=C1CC[C@H](NC(=O)c2cc3cccc(OC(F)F)c3o2)C(=O)N1,-8.126702052
O=C1CC[C@@H](NC(=O)c2cc3cccc(OC(F)F)c3o2)C(=O)N1,-8.127048362
O=C1CCN(c2ccc(-c3cn[nH]c3S(=O)(=O)F)cc2)C(=O)N1,-9.039038946
O=C1CCN(c2ccc(-c3c[nH]nc3S(=O)(=O)F)cc2)C(=O)N1,-9.100003477
O=C1CC[C@H](n2cc(-c3cccc(S(=O)(=O)F)c3)nn2)C(=O)N1,-8.810433762
O=C1CC[C@@H](n2cc(-c3cccc(S(=O)(=O)F)c3)nn2)C(=O)N1,-9.135306743
O=C1CC[C@H](n2cc(-c3ccccc3S(=O)(=O)F)nn2)C(=O)N1,-9.139655175
O=C1CC[C@@H](n2cc(-c3ccccc3S(=O)(=O)F)nn2)C(=O)N1,-8.997184771
O=C1CC[C@H](Nc2cnc3cccc(S(=O)(=O)F)c3n2)C(=O)N1,-8.810518683
O=C1CC[C@@H](Nc2cnc3cccc(S(=O)(=O)F)c3n2)C(=O)N1,-9.135277575
O=C1CC[C@H](Nc2ncnc3cc(S(=O)(=O)F)ccc23)C(=O)N1,-9.038611874
O=C1CC[C@@H](Nc2ncnc3cc(S(=O)(=O)F)ccc23)C(=O)N1,-8.984657164
O=C1CC[C@H](Nc2cnc3c(S(=O)(=O)F)cccc3n2)C(=O)N1,-7.526330034
O=C1CC[C@@H](Nc2cnc3c(S(=O)(=O)F)cccc3n2)C(=O)N1,-7.673495316
O=C1CC[C@H](Nc2ncc3ccc(S(=O)(=O)F)cc3n2)C(=O)N1,-8.251805728
O=C1CC[C@@H](Nc2ncc3ccc(S(=O)(=O)F)cc3n2)C(=O)N1,-8.424231329
O=C1CC[C@H](Nc2ncc3c(S(=O)(=O)F)cccc3n2)C(=O)N1,-8.434524132
O=C1CC[C@@H](Nc2ncc3c(S(=O)(=O)F)cccc3n2)C(=O)N1,-8.256056754
O=C1CC[C@H](NC(=O)c2cc(-c3cccc4[nH]ccc34)no2)C(=O)N1,-7.979887544
O=C1CC[C@@H](NC(=O)c2cc(-c3cccc4[nH]ccc34)no2)C(=O)N1,-7.97959457
O=C1CC[C@H](NC(=O)c2c[nH]nc2-c2cc3ccccc3o2)C(=O)N1,-7.80094151
O=C1CC[C@@H](NC(=O)c2c[nH]nc2-c2cc3ccccc3o2)C(=O)N1,-7.801842302
COCCOCc1cc(C(=O)N[C@@H]2CCC(=O)NC2=O)ccc1F,-7.893367121
COCCOCc1cc(C(=O)N[C@H]2CCC(=O)NC2=O)ccc1F,-8.031889859
O=C1CC[C@H](N2Cc3cc(-c4ccc(F)cc4)ccc3C2=O)C(=O)N1,-7.930149741
O=C1CC[C@@H](N2Cc3cc(-c4ccc(F)cc4)ccc3C2=O)C(=O)N1,-7.930420077
O=C1CC[C@H](N2Cc3c(cccc3-c3ccc(F)cc3)C2=O)C(=O)N1,-7.949396907
O=C1CC[C@@H](N2Cc3c(cccc3-c3ccc(F)cc3)C2=O)C(=O)N1,-7.949956018
O=C1CC[C@H](N2Cc3c(cccc3-c3ccccc3F)C2=O)C(=O)N1,-7.838499291
O=C1CC[C@@H](N2Cc3c(cccc3-c3ccccc3F)C2=O)C(=O)N1,-7.837208319
O=C1CC(c2cccc(NCc3cccc4c3OCO4)c2)CC(=O)N1,-7.548243704
COc1cc2c(c(-c3ccc(N4CCC(=O)NC4=O)cc3)c1)OCC2,-7.23745881
CCn1ccc(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)n1,-7.850304557
CCn1ccc(-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)n1,-7.954766888
CCn1cc(-c2cccc3c2CN([C@@H]2CCC(=O)NC2=O)C3=O)cn1,-7.954868148
CCn1cc(-c2cccc3c2CN([C@H]2CCC(=O)NC2=O)C3=O)cn1,-7.819110532
Cc1nn(C)cc1-c1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.820086136
Cc1nn(C)cc1-c1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O,-7.849535776
CN(c1ccccc1)c1ccc(C(=O)N[C@@H]2CCC(=O)NC2=O)cn1,-7.784259359
CN(c1ccccc1)c1ccc(C(=O)N[C@H]2CCC(=O)NC2=O)cn1,-7.761213488
O=C1CC[C@H](NC(=O)c2cc(NCc3ccccc3)ccn2)C(=O)N1,-7.747726952
O=C1CC[C@@H](NC(=O)c2cc(NCc3ccccc3)ccn2)C(=O)N1,-7.7658779
O=C1CC[C@H](NC(=O)c2cc(C3(c4ccccc4)CC3)[nH]n2)C(=O)N1,-8.000343707
O=C1CC[C@@H](NC(=O)c2cc(C3(c4ccccc4)CC3)[nH]n2)C(=O)N1,-8.011476566
N#Cc1cccc(C(=O)N[C@@H]2CCC(=O)NC2=O)c1,-8.138876081
O=C1CC[C@H](NC(=O)c2ccccc2NCc2cccnc2)C(=O)N1,-7.777406962
O=C1CC[C@@H](NC(=O)c2ccccc2NCc2cccnc2)C(=O)N1,-7.731944542
CC[C@]1(NC(=O)c2ccc(-c3ccncc3)nc2)CCC(=O)NC1=O,-8.03953197
CC[C@@]1(NC(=O)c2ccc(-c3ccncc3)nc2)CCC(=O)NC1=O,-8.03984766
CCCS(=O)(=O)c1ccc(C(=O)N[C@@H]2CCC(=O)NC2=O)cc1,-8.152347145
CCCS(=O)(=O)c1ccc(C(=O)N[C@H]2CCC(=O)NC2=O)cc1,-8.14955172
CCCS(=O)(=O)c1ccccc1C(=O)N[C@@H]1CCC(=O)NC1=O,-7.917036511
CCCS(=O)(=O)c1ccccc1C(=O)N[C@H]1CCC(=O)NC1=O,-7.982181905
O=C1CC[C@H](NC(=O)c2ccc3sc4ccccc4c3c2)C(=O)N1,-8.003850765
O=C1CC[C@@H](NC(=O)c2ccc3sc4ccccc4c3c2)C(=O)N1,-8.003694505
N#Cc1cccc(C(=O)N[C@H]2CCC(=O)NC2=O)c1,-8.139045584
O=C1CC[C@H](Nc2nc(-c3cccs3)nc3ccccc23)C(=O)N1,-7.879927956
O=C1CC[C@@H](Nc2nc(-c3cccs3)nc3ccccc23)C(=O)N1,-7.879725429
CCn1nc(C2CC2)cc1-c1ccc(N2CCC(=O)NC2=O)c(C)c1,-7.313453537
Cc1ccc(-c2ccn(C3CCCC3)n2)cc1N1CCC(=O)NC1=O,-7.089593264
CC[C@]1(c2ccc(NC[C@@H]3C[C@H]4C=C[C@@H]3C4)cc2)CCC(=O)NC1=O,-7.403183345
CC[C@@]1(c2ccc(NC[C@@H]3C[C@H]4C=C[C@@H]3C4)cc2)CCC(=O)NC1=O,-7.39634387
C[C@]1(c2ccncc2)CCC(=O)NC1=O,-7.801525287
O=C1CC[C@H](n2cc(Br)cn2)C(=O)N1,-8.28355434
CC[C@]1(c2ccc(NC[C@H]3C[C@H]4C=C[C@@H]3C4)cc2)CCC(=O)NC1=O,-7.407364406
CC[C@@]1(c2ccc(NC[C@H]3C[C@H]4C=C[C@@H]3C4)cc2)CCC(=O)NC1=O,-7.380930786
CC[C@]1(c2ccc(NC[C@@H]3C[C@@H]4C=C[C@H]3C4)cc2)CCC(=O)NC1=O,-7.390185837
CC[C@@]1(c2ccc(NC[C@@H]3C[C@@H]4C=C[C@H]3C4)cc2)CCC(=O)NC1=O,-7.397018971
CC[C@]1(c2ccc(NC[C@H]3C[C@@H]4C=C[C@H]3C4)cc2)CCC(=O)NC1=O,-7.397964257
CC[C@@]1(c2ccc(NC[C@H]3C[C@@H]4C=C[C@H]3C4)cc2)CCC(=O)NC1=O,-7.400740909
O=C1CC[C@@H](n2cc(Br)cn2)C(=O)N1,-8.28112439
O=C1CC[C@H](NC(=O)c2cc(Cl)c3c(c2)OCCCO3)C(=O)N1,-8.007958152
O=C1CC[C@@H](NC(=O)c2cc(Cl)c3c(c2)OCCCO3)C(=O)N1,-8.008037665
CC(C)(O)c1nc2c(N[C@@H]3CCC(=O)NC3=O)nc(Cl)nc2[nH]1,-7.9309194
CC(C)(O)c1nc2c(N[C@H]3CCC(=O)NC3=O)nc(Cl)nc2[nH]1,-7.930959995
CCc1c(Cl)nc(C(C)(C)C)nc1N(C)[C@@H]1CCC(=O)NC1=O,-7.709474945
CCc1c(Cl)nc(C(C)(C)C)nc1N(C)[C@H]1CCC(=O)NC1=O,-7.707856672
O=C1CC[C@H](n2cc(Cn3cc(Br)cn3)nn2)C(=O)N1,-8.399494281
O=C1CC[C@@H](n2cc(Cn3cc(Br)cn3)nn2)C(=O)N1,-8.396062936
CN(c1ncnc(C2CC2)c1Br)[C@@H]1CCC(=O)NC1=O,-7.880688405
CN(c1ncnc(C2CC2)c1Br)[C@H]1CCC(=O)NC1=O,-7.876757184
O=C1CC(c2ccc(Cl)c(Cl)c2)CC(=O)N1,-7.839455139
O=C1CC[C@H](NC(=O)c2cccc3[nH]c(C(F)(F)F)cc23)C(=O)N1,-8.018981062
O=C1CC[C@@H](NC(=O)c2cccc3[nH]c(C(F)(F)F)cc23)C(=O)N1,-8.018571573
O=C1CC[C@H](n2ncc3cc(S(=O)(=O)F)ccc3c2=O)C(=O)N1,-8.655509574
O=C1CC[C@@H](n2ncc3cc(S(=O)(=O)F)ccc3c2=O)C(=O)N1,-8.523431316
O=C1CC[C@H](n2cnc3c(S(=O)(=O)F)cccc3c2=O)C(=O)N1,-8.561043847
O=C1CC[C@@H](n2cnc3c(S(=O)(=O)F)cccc3c2=O)C(=O)N1,-8.655787871
O=C1CC[C@H](n2ncc3c(S(=O)(=O)F)cccc3c2=O)C(=O)N1,-8.805560575
O=C1CC[C@@H](n2ncc3c(S(=O)(=O)F)cccc3c2=O)C(=O)N1,-8.560756491
O=C1CC[C@H](n2cnc3cc(S(=O)(=O)F)ccc3c2=O)C(=O)N1,-8.807583205
O=C1CC[C@@H](n2cnc3cc(S(=O)(=O)F)ccc3c2=O)C(=O)N1,-8.522918995
O=C1CC(c2cccc(Cl)c2Cl)CC(=O)N1,-7.772507586
O=C1CCN(c2cccc(-n3cc(S(=O)(=O)F)nn3)c2)C(=O)N1,-8.50651739
O=C1CC[C@H](n2cc(-c3cccc(S(=O)(=O)F)n3)nn2)C(=O)N1,-9.330838466
O=C1CC[C@@H](n2cc(-c3cccc(S(=O)(=O)F)n3)nn2)C(=O)N1,-9.333020779
O=C1CC[C@H](n2cc(-c3cncc(S(=O)(=O)F)c3)nn2)C(=O)N1,-8.471820232
O=C1CC[C@@H](n2cc(-c3cncc(S(=O)(=O)F)c3)nn2)C(=O)N1,-8.368510891
O=C1CC[C@H](n2cc(-c3ncccc3S(=O)(=O)F)nn2)C(=O)N1,-8.392683924
O=C1CC[C@@H](n2cc(-c3ncccc3S(=O)(=O)F)nn2)C(=O)N1,-8.422029349
O=C1CC[C@H](n2cc(-c3ccnc(S(=O)(=O)F)c3)nn2)C(=O)N1,-8.495959213
O=C1CC[C@@H](n2cc(-c3ccnc(S(=O)(=O)F)c3)nn2)C(=O)N1,-8.533244608
O=C1CC[C@H](n2cc(-c3ccncc3S(=O)(=O)F)nn2)C(=O)N1,-8.566110478
O=C1CC(c2c(Cl)cccc2Cl)CC(=O)N1,-7.684647223
O=C1CC[C@@H](n2cc(-c3ccncc3S(=O)(=O)F)nn2)C(=O)N1,-8.385458579
O=C1CC[C@H](n2cc(-c3cnccc3S(=O)(=O)F)nn2)C(=O)N1,-8.439294271
O=C1CC[C@@H](n2cc(-c3cnccc3S(=O)(=O)F)nn2)C(=O)N1,-8.53409328
O=C1CC[C@H](n2cc(-c3cccnc3S(=O)(=O)F)nn2)C(=O)N1,-8.380774014
O=C1CC[C@@H](n2cc(-c3cccnc3S(=O)(=O)F)nn2)C(=O)N1,-8.565596533
O=C1CC[C@H](n2cc(-c3cc(S(=O)(=O)F)ccn3)nn2)C(=O)N1,-8.398570039
