stereo_smiles,LUMO_eV
O=C1CC[C@@H](N2Cc3c(NC(=O)C(F)(F)C(F)F)cccc3C2=O)C(=O)N1,-8.36277368
Nc1ccc(F)c2c1CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.955729052
Nc1ccc(F)c2c1CN([C@H]1CCC(=O)NC1=O)C2=O,-7.955942009
CN(C)C(=O)N(C)C(=O)Nc1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.73426435
CN(C)C(=O)N(C)C(=O)Nc1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O,-7.756887453
COCC(C)(C)N(C)C(=O)c1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2,-8.289303304
COCC(C)(C)N(C)C(=O)c1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,-8.290390253
CN(C)CCNC(=O)NCc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2,-7.878940055
CN(C)CCNC(=O)NCc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,-7.861471891
NCCCCNC(=O)COc1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.860622403
NCCCCNC(=O)COc1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O,-7.918041252
O=C1CC[C@H](N2Cc3c(Cl)cccc3C2=O)C(=O)N1,-7.946051407
O=C1CC[C@@H](N2Cc3c(Cl)cccc3C2=O)C(=O)N1,-7.947266164
CC(C)CCS(=O)(=O)Nc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2,-8.154200906
CC(C)CCS(=O)(=O)Nc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,-8.166149962
O=C1CC[C@H](NC(=O)c2cccc(NC(=O)c3ccc4[nH]cnc4c3)c2)C(=O)N1,-7.917878631
O=C1CC[C@@H](NC(=O)c2cccc(NC(=O)c3ccc4[nH]cnc4c3)c2)C(=O)N1,-7.886438333
N#CN1CC[C@@H](c2ccn(-c3ccc(C(=O)N[C@@H]4CCC(=O)NC4=O)cc3)c2)C1,-7.649944599
N#CN1CC[C@H](c2ccn(-c3ccc(C(=O)N[C@H]4CCC(=O)NC4=O)cc3)c2)C1,-7.991038135
N#CN1CC[C@@H](c2ccn(-c3ccc(C(=O)N[C@H]4CCC(=O)NC4=O)cc3)c2)C1,-8.006213792
N#CN1CCC[C@H](c2cnccc2-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)C1,-7.578881067
N#CN1CCC[C@@H](c2cnccc2-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)C1,-7.778596464
N#CN1CCC[C@H](c2cnccc2-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)C1,-7.868527192
N#CN1CCC[C@@H](c2cnccc2-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)C1,-8.047664927
O=C1CC[C@H](NC(=O)c2cncn2C2CC2)C(=O)N1,-7.978952535
O=C1CC[C@@H](NC(=O)c2cncn2C2CC2)C(=O)N1,-7.979213561
Cc1ccc2snc(C(=O)N[C@@H]3CCC(=O)NC3=O)c2c1,-8.149276112
Cc1ccc2snc(C(=O)N[C@H]3CCC(=O)NC3=O)c2c1,-8.148902945
O=C1CC[C@H](NC(=O)c2nsc3cc(S(=O)(=O)F)ccc23)C(=O)N1,-9.018187817
O=C1CC[C@@H](NC(=O)c2nsc3cc(S(=O)(=O)F)ccc23)C(=O)N1,-9.03019956
O=C1CC[C@H](NC(=O)c2nsc3c(S(=O)(=O)F)cccc23)C(=O)N1,-8.911586015
O=C1CC[C@@H](NC(=O)c2nsc3c(S(=O)(=O)F)cccc23)C(=O)N1,-8.91212421
O=C1CC[C@H](NC(=O)c2nsc3ccc(S(=O)(=O)F)cc23)C(=O)N1,-9.029212325
O=C1CC[C@@H](NC(=O)c2nsc3ccc(S(=O)(=O)F)cc23)C(=O)N1,-8.986538759
O=C1CC[C@H](NC(=O)c2nsc3ccc(OS(=O)(=O)F)cc23)C(=O)N1,-9.188229025
O=C1CC[C@@H](NC(=O)c2nsc3ccc(OS(=O)(=O)F)cc23)C(=O)N1,-8.719365413
CN1CCc2nc(C(=O)Nc3ccc([C@@H]4CCC(=O)NC4=O)cc3)sc2C1,-8.08399449
CN1CCc2nc(C(=O)Nc3ccc([C@H]4CCC(=O)NC4=O)cc3)sc2C1,-8.081380604
O=C1CC[C@H](NC(=O)c2cc(-c3ccccc3)nc3c(Cl)cnn23)C(=O)N1,-8.436178171
O=C1CC[C@@H](NC(=O)c2cc(-c3ccccc3)nc3c(Cl)cnn23)C(=O)N1,-8.43604714
NC[C@@H]1OCCc2sc(C(=O)N[C@@H]3CCC(=O)NC3=O)cc21,-7.978139997
NC[C@H]1OCCc2sc(C(=O)N[C@@H]3CCC(=O)NC3=O)cc21,-7.975329877
NC[C@@H]1OCCc2sc(C(=O)N[C@H]3CCC(=O)NC3=O)cc21,-7.967325905
NC[C@H]1OCCc2sc(C(=O)N[C@H]3CCC(=O)NC3=O)cc21,-7.699322733
COc1ccnc(NCc2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3)n1,-8.087680549
COc1ccnc(NCc2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)n1,-8.073592787
Cc1nn(Cc2ccccc2Cl)c(Cl)c1C(=O)N[C@@H]1CCC(=O)NC1=O,-7.881429347
Cc1nn(Cc2ccccc2Cl)c(Cl)c1C(=O)N[C@H]1CCC(=O)NC1=O,-7.881674682
COc1ccc(Cn2cc(C(=O)N[C@@H]3CCC(=O)NC3=O)cn2)cc1OC,-7.906520148
COc1ccc(Cn2cc(C(=O)N[C@H]3CCC(=O)NC3=O)cn2)cc1OC,-7.908242545
Cc1nn(Cc2ccc(Cl)cc2)c(C)c1C(=O)N[C@@H]1CCC(=O)NC1=O,-7.918083784
Cc1nn(Cc2ccc(Cl)cc2)c(C)c1C(=O)N[C@H]1CCC(=O)NC1=O,-7.918123439
Cc1c(C(=O)N[C@@H]2CCC(=O)NC2=O)nnn1[C@@H]1CCOC1,-7.818987126
Cc1c(C(=O)N[C@H]2CCC(=O)NC2=O)nnn1[C@@H]1CCOC1,-7.816142175
Cc1c(C(=O)N[C@@H]2CCC(=O)NC2=O)nnn1[C@H]1CCOC1,-7.828966662
Cc1c(C(=O)N[C@H]2CCC(=O)NC2=O)nnn1[C@H]1CCOC1,-7.825197275
O=C1CC[C@H](c2cccc(Nc3cc(Cl)nc([C@@H]4CCCO4)n3)c2)C(=O)N1,-8.04659245
O=C1CC[C@@H](c2cccc(Nc3cc(Cl)nc([C@@H]4CCCO4)n3)c2)C(=O)N1,-8.054528699
O=C1CC[C@H](c2cccc(Nc3cc(Cl)nc([C@H]4CCCO4)n3)c2)C(=O)N1,-7.986311742
O=C1CC[C@@H](c2cccc(Nc3cc(Cl)nc([C@H]4CCCO4)n3)c2)C(=O)N1,-7.982990752
N#CN1CCC[C@H](c2nccc(Nc3ccc4c(c3)C(=O)N([C@@H]3CCC(=O)NC3=O)C4)n2)C1,-7.977158443
N#CN1CCC[C@@H](c2nccc(Nc3ccc4c(c3)C(=O)N([C@@H]3CCC(=O)NC3=O)C4)n2)C1,-8.021520525
N#CN1CCC[C@H](c2nccc(Nc3ccc4c(c3)C(=O)N([C@H]3CCC(=O)NC3=O)C4)n2)C1,-7.977196902
N#CN1CCC[C@@H](c2nccc(Nc3ccc4c(c3)C(=O)N([C@H]3CCC(=O)NC3=O)C4)n2)C1,-7.976166021
O=C1CC[C@H](n2cc(-c3cc(OS(=O)(=O)F)c4cccnc4c3)nn2)C(=O)N1,-8.456382867
O=C1CC[C@@H](n2cc(-c3cc(OS(=O)(=O)F)c4cccnc4c3)nn2)C(=O)N1,-8.420213415
O=C1CC[C@H](n2cc(-c3ccc4cc(OS(=O)(=O)F)cnc4c3)nn2)C(=O)N1,-8.487008112
O=C1CC[C@@H](n2cc(-c3ccc4cc(OS(=O)(=O)F)cnc4c3)nn2)C(=O)N1,-8.465423079
O=C1CC[C@H](n2cc(-c3ccc4ccc(OS(=O)(=O)F)nc4c3)nn2)C(=O)N1,-8.533767925
O=C1CC[C@@H](n2cc(-c3ccc4ccc(OS(=O)(=O)F)nc4c3)nn2)C(=O)N1,-8.43511633
O=C1CC[C@H](n2cc(-c3ccc4cccnc4c3)nn2)C(=O)N1,-8.275028014
O=C1CC[C@@H](n2cc(-c3ccc4cccnc4c3)nn2)C(=O)N1,-8.116911775
O=C1CC[C@H](n2cc(-c3cc(S(=O)(=O)F)c4cccnc4c3)nn2)C(=O)N1,-8.645106989
O=C1CC[C@@H](n2cc(-c3cc(S(=O)(=O)F)c4cccnc4c3)nn2)C(=O)N1,-8.879132163
O=C1CC[C@H](n2cc(-c3ccc4c(S(=O)(=O)F)ccnc4c3)nn2)C(=O)N1,-8.692265352
O=C1CC[C@@H](n2cc(-c3ccc4c(S(=O)(=O)F)ccnc4c3)nn2)C(=O)N1,-8.771774732
O=C1CC[C@H](n2cc(-c3ccc4ccc(S(=O)(=O)F)nc4c3)nn2)C(=O)N1,-8.694656167
O=C1CC[C@@H](n2cc(-c3ccc4ccc(S(=O)(=O)F)nc4c3)nn2)C(=O)N1,-8.667089452
O=C1CC[C@H](n2cc(-c3cc4ncccc4cc3S(=O)(=O)F)nn2)C(=O)N1,-8.891766422
O=C1CC[C@@H](n2cc(-c3cc4ncccc4cc3S(=O)(=O)F)nn2)C(=O)N1,-8.805615125
N#CN1CCC[C@H](c2cccnc2-c2ncc(C(=O)N[C@@H]3CCC(=O)NC3=O)s2)C1,-8.39668994
N#CN1CCC[C@@H](c2cccnc2-c2ncc(C(=O)N[C@@H]3CCC(=O)NC3=O)s2)C1,-8.038346102
N#CN1CCC[C@H](c2cccnc2-c2ncc(C(=O)N[C@H]3CCC(=O)NC3=O)s2)C1,-8.038688982
N#CN1CCC[C@@H](c2cccnc2-c2ncc(C(=O)N[C@H]3CCC(=O)NC3=O)s2)C1,-8.161397305
O=C1CC[C@H](NC(=O)c2cc(S(=O)(=O)F)on2)C(=O)N1,-9.150109448
O=C1CC[C@@H](NC(=O)c2cc(S(=O)(=O)F)on2)C(=O)N1,-9.101680434
CC(C)(C)c1conc1C(=O)N[C@@H]1CCC(=O)NC1=O,-8.090235691
CC(C)(C)c1conc1C(=O)N[C@H]1CCC(=O)NC1=O,-8.090094665
N#CN1CC[C@H](c2nc3n(c2-c2ccc4c(c2)CN([C@@H]2CCC(=O)NC2=O)C4=O)CCNC3)C1,-7.982660652
N#CN1CC[C@@H](c2nc3n(c2-c2ccc4c(c2)CN([C@@H]2CCC(=O)NC2=O)C4=O)CCNC3)C1,-7.874603149
N#CN1CC[C@H](c2nc3n(c2-c2ccc4c(c2)CN([C@H]2CCC(=O)NC2=O)C4=O)CCNC3)C1,-7.919148385
N#CN1CC[C@@H](c2nc3n(c2-c2ccc4c(c2)CN([C@H]2CCC(=O)NC2=O)C4=O)CCNC3)C1,-8.030861266
O=C1CC[C@H](N2Cc3cc(-c4cnc5c(c4)NCCO5)ccc3C2=O)C(=O)N1,-7.598581971
O=C1CC[C@@H](N2Cc3cc(-c4cnc5c(c4)NCCO5)ccc3C2=O)C(=O)N1,-7.599428766
O=C1CC[C@H](NC(=O)c2cc3ncncc3s2)C(=O)N1,-8.439350558
O=C1CC[C@@H](NC(=O)c2cc3ncncc3s2)C(=O)N1,-8.824713707
N#CN1CCC[C@H](c2ccc3c(c2)NCC[C@@H]3C(=O)N[C@@H]2CCC(=O)NC2=O)C1,-8.030293741
N#CN1CCC[C@@H](c2ccc3c(c2)NCC[C@@H]3C(=O)N[C@@H]2CCC(=O)NC2=O)C1,-7.996076207
N#CN1CCC[C@H](c2ccc3c(c2)NCC[C@H]3C(=O)N[C@@H]2CCC(=O)NC2=O)C1,-7.997486374
N#CN1CCC[C@@H](c2ccc3c(c2)NCC[C@H]3C(=O)N[C@@H]2CCC(=O)NC2=O)C1,-8.022041651
N#CN1CCC[C@H](c2ccc3c(c2)NCC[C@@H]3C(=O)N[C@H]2CCC(=O)NC2=O)C1,-8.006877554
N#CN1CCC[C@@H](c2ccc3c(c2)NCC[C@@H]3C(=O)N[C@H]2CCC(=O)NC2=O)C1,-8.059578206
N#CN1CCC[C@H](c2ccc3c(c2)NCC[C@H]3C(=O)N[C@H]2CCC(=O)NC2=O)C1,-7.995225984
N#CN1CCC[C@@H](c2ccc3c(c2)NCC[C@H]3C(=O)N[C@H]2CCC(=O)NC2=O)C1,-8.023499664
N#CN1CCC[C@H](c2cnc3cnc(C(=O)N[C@@H]4CCC(=O)NC4=O)cc3c2)C1,-8.662319126
N#CN1CCC[C@@H](c2cnc3cnc(C(=O)N[C@@H]4CCC(=O)NC4=O)cc3c2)C1,-8.675420047
N#CN1CCC[C@H](c2cnc3cnc(C(=O)N[C@H]4CCC(=O)NC4=O)cc3c2)C1,-8.671439091
N#CN1CCC[C@@H](c2cnc3cnc(C(=O)N[C@H]4CCC(=O)NC4=O)cc3c2)C1,-8.661352809
N#CN1CC[C@H](c2cccc(-c3cc(C(=O)N[C@@H]4CCC(=O)NC4=O)n[nH]3)c2)C1,-7.768560896
N#CN1CC[C@@H](c2cccc(-c3cc(C(=O)N[C@@H]4CCC(=O)NC4=O)n[nH]3)c2)C1,-8.145057494
N#CN1CC[C@H](c2cccc(-c3cc(C(=O)N[C@H]4CCC(=O)NC4=O)n[nH]3)c2)C1,-7.79613766
N#CN1CC[C@@H](c2cccc(-c3cc(C(=O)N[C@H]4CCC(=O)NC4=O)n[nH]3)c2)C1,-7.70147055
Cc1c2c(nc3ccc(O)cc13)[C@](C)(C(F)F)NC2=O,-8.1233
Cc1c2c(nc3ccc(O)cc13)[C@@](C)(C(F)F)NC2=O,-8.1234
N#CN1CC[C@H](c2cc3c4c(c2)cc(C(=O)N[C@@H]2CCC(=O)NC2=O)c(=O)n4CCC3)C1,-8.125033527
N#CN1CC[C@@H](c2cc3c4c(c2)cc(C(=O)N[C@@H]2CCC(=O)NC2=O)c(=O)n4CCC3)C1,-8.121978935
N#CN1CC[C@H](c2cc3c4c(c2)cc(C(=O)N[C@H]2CCC(=O)NC2=O)c(=O)n4CCC3)C1,-8.138167755
N#CN1CC[C@@H](c2cc3c4c(c2)cc(C(=O)N[C@H]2CCC(=O)NC2=O)c(=O)n4CCC3)C1,-8.134860944
O=C1CC[C@H](NC(=O)c2cc(Nc3ccccc3)ncn2)C(=O)N1,-7.960906616
O=C1CC[C@@H](NC(=O)c2cc(Nc3ccccc3)ncn2)C(=O)N1,-8.011713875
O=C1CC[C@H](NC(=O)c2ccc(-n3ncc4cccnc43)cc2)C(=O)N1,-7.950422854
O=C1CC[C@@H](NC(=O)c2ccc(-n3ncc4cccnc43)cc2)C(=O)N1,-7.950483453
O=C1CC[C@H](N2Cc3ccc(CNC(=O)N4CCCCCC4)cc3C2=O)C(=O)N1,-7.701595321
O=C1CC[C@@H](N2Cc3ccc(CNC(=O)N4CCCCCC4)cc3C2=O)C(=O)N1,-7.669090966
N#CN1CC[C@H](c2ccccc2-c2cccc(C(=O)N[C@@H]3CCC(=O)NC3=O)n2)C1,-7.891473973
N#CN1CC[C@@H](c2ccccc2-c2cccc(C(=O)N[C@@H]3CCC(=O)NC3=O)n2)C1,-7.840100345
N#CN1CC[C@H](c2ccccc2-c2cccc(C(=O)N[C@H]3CCC(=O)NC3=O)n2)C1,-7.901986342
N#CN1CC[C@@H](c2ccccc2-c2cccc(C(=O)N[C@H]3CCC(=O)NC3=O)n2)C1,-8.100113457
O=C1CC[C@H](NC(=O)c2nc3[nH]ccc3cc2Br)C(=O)N1,-8.229782338
O=C1CC[C@@H](NC(=O)c2nc3[nH]ccc3cc2Br)C(=O)N1,-8.22958823
O=C1CC[C@H](NC(=O)c2cc(S(=O)(=O)F)c3cc[nH]c3n2)C(=O)N1,-8.729917617
O=C1CC[C@@H](NC(=O)c2cc(S(=O)(=O)F)c3cc[nH]c3n2)C(=O)N1,-8.848202369
O=C1CC[C@H](NC(=O)c2ccc3cc(S(=O)(=O)F)[nH]c3n2)C(=O)N1,-8.607946384
O=C1CC[C@@H](NC(=O)c2ccc3cc(S(=O)(=O)F)[nH]c3n2)C(=O)N1,-8.297510695
O=C1CC[C@H](NC(=O)c2ccc3c(S(=O)(=O)F)c[nH]c3n2)C(=O)N1,-8.497596903
O=C1CC[C@@H](NC(=O)c2ccc3c(S(=O)(=O)F)c[nH]c3n2)C(=O)N1,-8.64716378
O=C1CC[C@H](NC(=O)c2cncc3ccsc23)C(=O)N1,-8.031098693
O=C1CC[C@@H](NC(=O)c2cncc3ccsc23)C(=O)N1,-8.030909511
O=C1CC[C@H](NC(=O)c2cnc(S(=O)(=O)F)c3ccsc23)C(=O)N1,-9.046233117
O=C1CC[C@@H](NC(=O)c2cnc(S(=O)(=O)F)c3ccsc23)C(=O)N1,-9.062276911
O=C1CC[C@H](NC(=O)c2cncc3c(S(=O)(=O)F)csc23)C(=O)N1,-9.062911768
O=C1CC[C@@H](NC(=O)c2cncc3c(S(=O)(=O)F)csc23)C(=O)N1,-8.567787942
O=C1CC[C@H](NC(=O)c2cncc3cc(S(=O)(=O)F)sc23)C(=O)N1,-9.3792259
O=C1CC[C@@H](NC(=O)c2cncc3cc(S(=O)(=O)F)sc23)C(=O)N1,-8.518639188
O=C1CC[C@H](NC(=O)c2cnc3[nH]c(=O)[nH]c3n2)C(=O)N1,-8.596436489
O=C1CC[C@@H](NC(=O)c2cnc3[nH]c(=O)[nH]c3n2)C(=O)N1,-8.596038502
N#CN1CCC(c2c[nH]c(-c3cccc4c3CN([C@@H]3CCC(=O)NC3=O)C4=O)c2)CC1,-7.725273604
N#CN1CCC(c2c[nH]c(-c3cccc4c3CN([C@H]3CCC(=O)NC3=O)C4=O)c2)CC1,-7.726975175
O=C1CC[C@H](N2Cc3cc(-c4cc(CN5CCCC5)c5cc[nH]c5n4)ccc3C2=O)C(=O)N1,-7.801083956
O=C1CC[C@@H](N2Cc3cc(-c4cc(CN5CCCC5)c5cc[nH]c5n4)ccc3C2=O)C(=O)N1,-7.79979797
C[C@@H]1CCc2[nH]c(C(=O)Nc3ccc([C@@H]4CCC(=O)NC4=O)cc3)cc2C1,-7.553144535
C[C@H]1CCc2[nH]c(C(=O)Nc3ccc([C@@H]4CCC(=O)NC4=O)cc3)cc2C1,-7.54674516
C[C@@H]1CCc2[nH]c(C(=O)Nc3ccc([C@H]4CCC(=O)NC4=O)cc3)cc2C1,-7.84036322
C[C@H]1CCc2[nH]c(C(=O)Nc3ccc([C@H]4CCC(=O)NC4=O)cc3)cc2C1,-7.842317826
CC1CCN(S(=O)(=O)c2ccc(C(=O)N[C@@H]3CCC(=O)NC3=O)s2)CC1,-8.183084933
CC1CCN(S(=O)(=O)c2ccc(C(=O)N[C@H]3CCC(=O)NC3=O)s2)CC1,-8.21911503
O=C1CC[C@H](NC(=O)c2cccnc2Oc2cccnc2)C(=O)N1,-8.414265032
O=C1CC[C@@H](NC(=O)c2cccnc2Oc2cccnc2)C(=O)N1,-8.413883727
N#CN1CCC(c2ccccc2-c2cnc(C(=O)N[C@@H]3CCC(=O)NC3=O)nc2)CC1,-8.004085719
N#CN1CCC(c2ccccc2-c2cnc(C(=O)N[C@H]3CCC(=O)NC3=O)nc2)CC1,-7.940723734
O=C1CC[C@H](NC(=O)c2oc3cc(Cl)ccc3c2-c2ccccc2)C(=O)N1,-7.985577624
O=C1CC[C@@H](NC(=O)c2oc3cc(Cl)ccc3c2-c2ccccc2)C(=O)N1,-7.98521551
N#CN1CC[C@H](c2ccc(C(=O)Nc3cccc4c3CN([C@@H]3CCC(=O)NC3=O)C4=O)cc2)C1,-8.035985641
N#CN1CC[C@@H](c2ccc(C(=O)Nc3cccc4c3CN([C@@H]3CCC(=O)NC3=O)C4=O)cc2)C1,-8.026205713
N#CN1CC[C@H](c2ccc(C(=O)Nc3cccc4c3CN([C@H]3CCC(=O)NC3=O)C4=O)cc2)C1,-7.844280416
N#CN1CC[C@@H](c2ccc(C(=O)Nc3cccc4c3CN([C@H]3CCC(=O)NC3=O)C4=O)cc2)C1,-7.759263344
O=C1CC[C@H](N2Cc3ccc(NC(=O)C4CCCCCC4)cc3C2=O)C(=O)N1,-7.99946652
O=C1CC[C@@H](N2Cc3ccc(NC(=O)C4CCCCCC4)cc3C2=O)C(=O)N1,-8.029864834
Cc1nnc2sc(C(=O)N[C@@H]3CCC(=O)NC3=O)c(N)c2c1C,-7.970354379
Cc1nnc2sc(C(=O)N[C@H]3CCC(=O)NC3=O)c(N)c2c1C,-7.965998622
O=C1CC[C@H](NC(=O)c2cc3c(S(=O)(=O)F)cnnc3s2)C(=O)N1,-9.364232559
O=C1CC[C@@H](NC(=O)c2cc3c(S(=O)(=O)F)cnnc3s2)C(=O)N1,-9.36789138
O=C1CC[C@H](NC(=O)c2cc3cc(S(=O)(=O)F)nnc3s2)C(=O)N1,-9.600072391
O=C1CC[C@@H](NC(=O)c2cc3cc(S(=O)(=O)F)nnc3s2)C(=O)N1,-9.760672494
Cc1cc(C(=O)Nc2cccc([C@@H]3CCC(=O)NC3=O)c2)n2ncc(C#N)c2n1,-8.085121169
Cc1cc(C(=O)Nc2cccc([C@H]3CCC(=O)NC3=O)c2)n2ncc(C#N)c2n1,-8.084599014
N#CN1CC[C@H](c2ccccc2-c2nc(C(=O)N[C@@H]3CCC(=O)NC3=O)c[nH]2)C1,-7.52148275
N#CN1CC[C@@H](c2ccccc2-c2nc(C(=O)N[C@@H]3CCC(=O)NC3=O)c[nH]2)C1,-7.959235166
N#CN1CC[C@H](c2ccccc2-c2nc(C(=O)N[C@H]3CCC(=O)NC3=O)c[nH]2)C1,-8.004182256
N#CN1CC[C@@H](c2ccccc2-c2nc(C(=O)N[C@H]3CCC(=O)NC3=O)c[nH]2)C1,-8.02268122
N#CN1CCC[C@H](c2ccc(-n3ccc(=O)c(C(=O)N[C@@H]4CCC(=O)NC4=O)n3)cc2)C1,-7.782955487
N#CN1CCC[C@@H](c2ccc(-n3ccc(=O)c(C(=O)N[C@@H]4CCC(=O)NC4=O)n3)cc2)C1,-7.762611473
N#CN1CCC[C@H](c2ccc(-n3ccc(=O)c(C(=O)N[C@H]4CCC(=O)NC4=O)n3)cc2)C1,-7.822377145
N#CN1CCC[C@@H](c2ccc(-n3ccc(=O)c(C(=O)N[C@H]4CCC(=O)NC4=O)n3)cc2)C1,-7.851228765
N#CN1CC[C@H](c2c[nH]c(-c3cccc4c3CN([C@@H]3CCC(=O)NC3=O)C4=O)c2)C1,-7.797554027
N#CN1CC[C@@H](c2c[nH]c(-c3cccc4c3CN([C@@H]3CCC(=O)NC3=O)C4=O)c2)C1,-8.080581619
N#CN1CC[C@H](c2c[nH]c(-c3cccc4c3CN([C@H]3CCC(=O)NC3=O)C4=O)c2)C1,-7.906090771
N#CN1CC[C@@H](c2c[nH]c(-c3cccc4c3CN([C@H]3CCC(=O)NC3=O)C4=O)c2)C1,-8.029717825
O=C1CC[C@H](N2Cc3c(ccc(S(=O)(=O)F)c3-c3ccncc3)C2=O)C(=O)N1,-8.445319707
O=C1CC[C@@H](N2Cc3c(ccc(S(=O)(=O)F)c3-c3ccncc3)C2=O)C(=O)N1,-8.295841644
O=C1CC[C@H](N2Cc3c(cccc3-c3ccnc(S(=O)(=O)F)c3)C2=O)C(=O)N1,-8.259107979
O=C1CC[C@@H](N2Cc3c(cccc3-c3ccnc(S(=O)(=O)F)c3)C2=O)C(=O)N1,-8.313272084
O=C1CC[C@H](N2Cc3c(cc(S(=O)(=O)F)cc3-c3ccncc3)C2=O)C(=O)N1,-8.407976294
O=C1CC[C@@H](N2Cc3c(cc(S(=O)(=O)F)cc3-c3ccncc3)C2=O)C(=O)N1,-8.287734616
O=C1CC[C@H](N2Cc3c(cccc3-c3ccnc(OS(=O)(=O)F)c3)C2=O)C(=O)N1,-8.070232545
O=C1CC[C@@H](N2Cc3c(cccc3-c3ccnc(OS(=O)(=O)F)c3)C2=O)C(=O)N1,-8.111402779
O=C1CC[C@H](N2Cc3c(cccc3-c3ccncc3)C2=O)C(=O)N1,-7.918957947
O=C1CC[C@@H](N2Cc3c(cccc3-c3ccncc3)C2=O)C(=O)N1,-7.944026693
Cc1cc(-c2cccc3c2CN([C@@H]2CCC(=O)NC2=O)C3=O)ccn1,-7.835823985
Cc1cc(-c2cccc3c2CN([C@H]2CCC(=O)NC2=O)C3=O)ccn1,-7.835957063
CNc1cc(-c2cccc3c2CN([C@@H]2CCC(=O)NC2=O)C3=O)ccn1,-7.243239454
CNc1cc(-c2cccc3c2CN([C@H]2CCC(=O)NC2=O)C3=O)ccn1,-7.770386991
N#CN1CC[C@H](c2n[nH]cc2-c2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3)C1,-8.006757185
N#CN1CC[C@@H](c2n[nH]cc2-c2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3)C1,-7.998781649
N#CN1CC[C@H](c2n[nH]cc2-c2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)C1,-7.898345956
N#CN1CC[C@@H](c2n[nH]cc2-c2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)C1,-7.90131265
N#CN1CC[C@H](c2ccnn2-c2cccc(C(=O)N[C@@H]3CCC(=O)NC3=O)n2)C1,-7.916767825
N#CN1CC[C@@H](c2ccnn2-c2cccc(C(=O)N[C@@H]3CCC(=O)NC3=O)n2)C1,-7.981686444
N#CN1CC[C@H](c2ccnn2-c2cccc(C(=O)N[C@H]3CCC(=O)NC3=O)n2)C1,-7.972176469
N#CN1CC[C@@H](c2ccnn2-c2cccc(C(=O)N[C@H]3CCC(=O)NC3=O)n2)C1,-7.945185009
O=C1CC[C@H](N2C(=O)c3cccc(NC(=O)c4ccno4)c3C2=O)C(=O)N1,-8.889965986
O=C1CC[C@@H](N2C(=O)c3cccc(NC(=O)c4ccno4)c3C2=O)C(=O)N1,-8.928237241
N#CN1CCC[C@H](c2ncn(-c3ccc(C(=O)N[C@@H]4CCC(=O)NC4=O)cc3)n2)C1,-8.167608424
N#CN1CCC[C@@H](c2ncn(-c3ccc(C(=O)N[C@@H]4CCC(=O)NC4=O)cc3)n2)C1,-8.214672382
N#CN1CCC[C@H](c2ncn(-c3ccc(C(=O)N[C@H]4CCC(=O)NC4=O)cc3)n2)C1,-8.202760379
N#CN1CCC[C@@H](c2ncn(-c3ccc(C(=O)N[C@H]4CCC(=O)NC4=O)cc3)n2)C1,-8.265425509
CCN1CCCC[C@@H]1[C@H](C)Oc1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.825889594
CCN1CCCC[C@H]1[C@H](C)Oc1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.801897233
CCN1CCCC[C@@H]1[C@@H](C)Oc1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.797381714
CCN1CCCC[C@H]1[C@@H](C)Oc1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O,-7.853322432
CCN1CCCC[C@@H]1[C@H](C)Oc1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O,-7.808779347
CCN1CCCC[C@H]1[C@H](C)Oc1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O,-7.801733755
CCN1CCCC[C@@H]1[C@@H](C)Oc1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O,-7.814388583
