SMILES,QED
O=C1CCN(c2cccc(-c3c[nH]c4cc(OS(=O)(=O)F)ccc34)c2)C(=O)N1,0.65140366843862
N#CN1CCCC(c2cnn3c2OCC(NC(=O)c2cccc(N4CCC(=O)NC4=O)c2)C3)C1,0.6508054059041908
N#CN1CCCC(c2cc3n(n2)CC(NC(=O)c2cccc(N4CCC(=O)NC4=O)c2)CO3)C1,0.6508054059041908
Cc1cc(OC2CCC(=O)NC2=O)cc(OS(=O)(=O)F)c1,0.6504141431610272
O=C1CCC(n2cnc3c(S(=O)(=O)F)cccc32)C(=O)N1,0.649150055278247
O=C1CCC(n2cc(-c3cccc(S(=O)(=O)F)c3)nn2)C(=O)N1,0.6472422170068246
O=C1CCC(n2cc(-c3ccccc3S(=O)(=O)F)nn2)C(=O)N1,0.6472422170068246
O=C1CCC(Oc2cccc(S(=O)(=O)F)c2)C(=O)N1,0.6466789010196251
N#CN1CCC(c2cccc(-n3nccc3-c3ccc(N4CCC(=O)NC4=O)cc3)c2)C1,0.6465166970104145
N#CN1CCC(c2ccc(-n3nccc3-c3ccc(N4CCC(=O)NC4=O)cc3)cc2)C1,0.6465166970104145
N#CN1CCC(c2ccccc2-n2nccc2-c2ccc(N3CCC(=O)NC3=O)cc2)C1,0.6465166970104145
O=C1CCC(n2cc(-c3cscc3S(=O)(=O)F)nn2)C(=O)N1,0.6460894807866628
O=C1CCC(n2cc(-c3sccc3S(=O)(=O)F)nn2)C(=O)N1,0.6460894807866628
O=C1CCC(n2cc(-c3ccsc3S(=O)(=O)F)nn2)C(=O)N1,0.6460894807866628
N#CN1CCC(c2cccc(Cc3cn(C4CCC(=O)NC4=O)nn3)c2)C1,0.6439005984098661
N#CN1CCC(c2ccc(Cc3cn(C4CCC(=O)NC4=O)nn3)cc2)C1,0.6439005984098661
CN(c1cccc(OS(=O)(=O)F)c1)C1CCC(=O)NC1=O,0.6429340808644431
COc1cc(OC2CCC(=O)NC2=O)cc(S(=O)(=O)F)c1,0.6425483389432384
COc1ccc(OC2CCC(=O)NC2=O)cc1S(=O)(=O)F,0.6425483389432384
O=C1CCC(Nc2ccnc3cc(S(=O)(=O)F)ccc23)C(=O)N1,0.6419852711383804
O=C1CCC(Nc2cc(S(=O)(=O)F)c3ccccc3n2)C(=O)N1,0.6419852711383804
O=C1CCC(Nc2ccc3ccc(S(=O)(=O)F)cc3n2)C(=O)N1,0.6419852711383804
O=C1CCC(Nc2ccc3cccc(S(=O)(=O)F)c3n2)C(=O)N1,0.6419852711383804
O=C1CCC(Nc2ccc3c(S(=O)(=O)F)cccc3n2)C(=O)N1,0.6419852711383804
N#CN1CCC(c2ccc3c(CNC4CCC(=O)NC4=O)cccc3c2)C1,0.6418908589989125
N#CN1CCC(c2ncc(-c3cccc(N4CCC(=O)NC4=O)c3)cc2-n2cccn2)C1,0.6417056163835361
N#CN1CCC(c2cnn(-c3cncc(-c4cccc(N5CCC(=O)NC5=O)c4)c3)c2)C1,0.6417056163835358
N#CN1CCC(c2ccnn2-c2cncc(-c3cccc(N4CCC(=O)NC4=O)c3)c2)C1,0.6417056163835358
N#CN1CCC(c2ccn(-c3cncc(-c4cccc(N5CCC(=O)NC5=O)c4)c3)n2)C1,0.6417056163835358
N#CN1CCCC(c2n[nH]c3c2C2CCCC(C3)N2C(=O)c2cccc(N3CCC(=O)NC3=O)c2)C1,0.6415819867229908
O=C1CCC(Oc2cccc(OS(=O)(=O)F)c2)C(=O)N1,0.6407852417331334
O=C1CCC(N2C(=O)c3cc(S(=O)(=O)F)cc4cccc2c34)C(=O)N1,0.6403393189739597
O=C1CCC(Nc2nccc3cc(S(=O)(=O)F)sc23)C(=O)N1,0.6401745054013253
O=C1CCC(Nc2nc3c(S(=O)(=O)F)cccc3s2)C(=O)N1,0.6401745054013253
O=C1CCC(Nc2nc3cc(S(=O)(=O)F)ccc3s2)C(=O)N1,0.6401745054013253
N#CN1CCC(c2cc(Cc3cn(C4CCC(=O)NC4=O)nn3)cs2)C1,0.6401176581276972
O=C1CCC(c2ccc(S(=O)(=O)F)cc2)C(=O)N1,0.638879511920667
N#CN1CCCC(c2cccc(Cc3cn(C4CCC(=O)NC4=O)nn3)c2)C1,0.638765861039451
N#CN1CCCC(c2ccc(Cc3cn(C4CCC(=O)NC4=O)nn3)cc2)C1,0.638765861039451
O=C1CCC(Sc2nc3cc(S(=O)(=O)F)ccc3[nH]2)C(=O)N1,0.6383785054704897
O=C1CCC(Sc2nc3c(S(=O)(=O)F)cccc3[nH]2)C(=O)N1,0.6383785054704897
O=C1CCC(Sc2nc3cccc(S(=O)(=O)F)c3[nH]2)C(=O)N1,0.6383785054704897
O=C1NC(=O)C2(c3ccc(S(=O)(=O)F)cc3)CC1C2,0.6380645127905509
O=C1CCC(N2Cc3cccc(OS(=O)(=O)F)c3C2)C(=O)N1,0.6376915290772501
O=C1CCC(N2Cc3ccc(OS(=O)(=O)F)cc3C2)C(=O)N1,0.6376915290772501
N#CN1CCCC(c2ccc3c(-c4cccc(N5CCC(=O)NC5=O)c4)c[nH]c3c2)C1,0.636325949978161
N#CN1CCC(c2ccc3c(-c4cccc(N5CCC(=O)NC5=O)c4)c[nH]c3c2)CC1,0.636325949978161
N#CN1CCCC(c2ccc3[nH]cc(-c4cccc(N5CCC(=O)NC5=O)c4)c3c2)C1,0.6363259499781609
N#CN1CCC(c2nnn3c2COC2CN(C(=O)c4ccc(N5CCC(=O)NC5=O)cc4)CC23)C1,0.6358879373199366
O=C1CCC2(CC(c3cccc(OS(=O)(=O)F)c3)=NO2)C(=O)N1,0.6352415109446787
O=C1CCC2(CC(c3ccccc3OS(=O)(=O)F)=NO2)C(=O)N1,0.6352415109446787
O=C1CCC(N2Cc3cc(C4CC4)c(S(=O)(=O)F)cc3C2=O)C(=O)N1,0.6349063754116233
O=C1CCC(N2Cc3c(ccc(C4CC4)c3S(=O)(=O)F)C2=O)C(=O)N1,0.6349063754116232
O=C1CCC(N2C(=O)c3cc(OS(=O)(=O)F)cc4cccc2c34)C(=O)N1,0.6348087126441764
O=C1CCC2(CC(c3cccc(S(=O)(=O)F)c3)=NO2)C(=O)N1,0.6347334956138355
O=C1CCC(CNc2cccc(S(=O)(=O)F)c2)C(=O)N1,0.6338977760926118
N#CN1CCCC(c2cc(Cc3cn(C4CCC(=O)NC4=O)nn3)cs2)C1,0.6337946300533488
N#CN1CCC(c2cc(Cc3cn(C4CCC(=O)NC4=O)nn3)cs2)CC1,0.6337946300533488
N#CN1CCC(c2nc(-c3cn(C4CCC(=O)NC4=O)nn3)cs2)CC1,0.6326198452669797
O=C1CCC(N2CCc3c(cccc3S(=O)(=O)F)C2)C(=O)N1,0.6322526897934237
N#CN1CCCC(c2ccc3c(CNC4CCC(=O)NC4=O)cccc3c2)C1,0.632193114329295
O=C1CCC(c2n[nH]c3cc(OS(=O)(=O)F)ccc23)C(=O)N1,0.6318814535727564
N#CN1CCCC(c2ccn(Cc3cn(C4CCC(=O)NC4=O)nn3)c2)C1,0.631363659638054
N#CN1CCC(c2cc(Nc3ccc(C4CCC(=O)NC4=O)cc3)ccn2)C1,0.6296468302911993
N#CN1CCC(c2cnccc2Nc2ccc(C3CCC(=O)NC3=O)cc2)C1,0.6296468302911991
N#CN1CCC(c2ccn(Cc3cn(C4CCC(=O)NC4=O)nn3)c2)C1,0.628491571016543
O=C1NC(=O)C2(Nc3ccc(S(=O)(=O)F)cc3)CC1C2,0.6282121617195922
O=C1CCC(n2cc(-c3cccc(OS(=O)(=O)F)c3)nn2)C(=O)N1,0.6273658271561541
N#CN1CCC(c2ccc3ccc(C(=O)NC4CCC(=O)NC4=O)cc3c2)C1,0.6263305434405517
N#CN1CCC(c2ccc3c(C(=O)NC4CCC(=O)NC4=O)cccc3c2)C1,0.6263305434405517
N#CN1CCC(c2cnc3c(Nc4ccc(N5CCC(=O)NC5=O)cc4)ccnn23)C1,0.6259068415819512
N#CN1CCC(c2cn3nccc(Nc4ccc(N5CCC(=O)NC5=O)cc4)c3n2)C1,0.625906841581951
N#CN1CCCC(c2cccc(-n3nccc3-c3ccc(N4CCC(=O)NC4=O)cc3)c2)C1,0.6252589648946079
O=C1CCC(n2cc(-c3ccsc3OS(=O)(=O)F)nn2)C(=O)N1,0.6251635497508791
O=C1CCC(NC(=O)c2cc(S(=O)(=O)F)cc3ccccc23)C(=O)N1,0.6245326421201227
O=C1CCC(NC(=O)c2ccc3cccc(S(=O)(=O)F)c3c2)C(=O)N1,0.6245326421201227
O=C1CCC(NC(=O)c2ccc(S(=O)(=O)F)c3ccccc23)C(=O)N1,0.6245326421201227
O=C1CCC(NC(=O)c2cccc3c(S(=O)(=O)F)cccc23)C(=O)N1,0.6245326421201227
O=C1CCC(NC(=O)c2cc(S(=O)(=O)F)c3ccccc3c2)C(=O)N1,0.6245326421201227
O=C1CCC(NC(=O)c2ccc3ccc(S(=O)(=O)F)cc3c2)C(=O)N1,0.6245326421201227
O=C1CCC(NC(=O)c2ccc3c(S(=O)(=O)F)cccc3c2)C(=O)N1,0.6245326421201227
O=C1CCC(NC(=O)c2cccc3cc(S(=O)(=O)F)ccc23)C(=O)N1,0.6245326421201227
N#CN1CCCC(c2cnn(-c3cncc(-c4cccc(N5CCC(=O)NC5=O)c4)c3)c2)C1,0.6238605167759034
N#CN1CCCC(c2ncc(-c3cccc(N4CCC(=O)NC4=O)c3)cc2-n2cccn2)C1,0.6238605167759034
N#CN1CCCC(c2ccn(-c3cncc(-c4cccc(N5CCC(=O)NC5=O)c4)c3)n2)C1,0.6238605167759032
N#CN1CCCC(c2ccnn2-c2cncc(-c3cccc(N4CCC(=O)NC4=O)c3)c2)C1,0.6238605167759032
N#CN1CCC(c2ccn(-c3cncc(-c4cccc(N5CCC(=O)NC5=O)c4)c3)n2)CC1,0.6238605167759032
O=C1CCC(N2Cc3cc(S(=O)(=O)F)c(-c4ccoc4)cc3C2=O)C(=O)N1,0.6233386487398488
O=C1CCC(N2Cc3ccc(-c4cocc4S(=O)(=O)F)cc3C2=O)C(=O)N1,0.6233386487398487
O=C1CCC(N2Cc3c(cc(S(=O)(=O)F)cc3-c3ccoc3)C2=O)C(=O)N1,0.6233386487398487
O=C1CCC(N2Cc3c(cccc3-c3ccoc3S(=O)(=O)F)C2=O)C(=O)N1,0.6233386487398487
O=C1CCC(N2Cc3ccc(-c4ccoc4S(=O)(=O)F)cc3C2=O)C(=O)N1,0.6233386487398487
