sep=,
SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
CC1=C(SC=2C(Br)=CC=CC12)C(=O)NC3CCC(=O)NC3=O,Z8119560326,381.246,381.246,2.513,-5.15,2,3,75.27,2,https://real.enamine.net/public-enum-files/Z8119560326
O=C(NC1CCC(=O)NC1=O)C2=CN3C=C(Br)C=C(Cl)C3=N2,Z8379407195,385.6,385.6,2.143,-3.913,2,4,92.57,2,https://real.enamine.net/public-enum-files/Z8379407195
O=C(NC1CCC(=O)NC1=O)C=2C=NNC2C(F)(F)Cl,Z8506699759,306.653,306.653,-0.067,-2.593,3,4,103.95,3,https://real.enamine.net/public-enum-files/Z8506699759
CC=1C=NC=2NN=C(C(=O)NC3CCC(=O)NC3=O)C2C1,Z8565403143,287.275,287.275,0.17,-2.923,3,5,116.84,2,https://real.enamine.net/public-enum-files/Z8565403143
CCOC1=CC=C2OC(=CC2=C1)C(=O)N[C@@H]3CCC(=O)NC3=O,Z8603092417,316.309,316.309,1.428,-3.753,2,4,97.64,4,https://real.enamine.net/public-enum-files/Z8603092417
O=C(NC1CCC(=O)NC1=O)C2=CC=3N=CN=CC3S2,Z8605674949,290.3,290.3,-0.151,-2.814,2,5,101.05,2,https://real.enamine.net/public-enum-files/Z8605674949
O=C(NC1CCC(=O)NC1=O)C=2NC=NC2C=3C=CC=CC3,Z8622062354,298.297,298.297,0.782,-3.685,3,4,103.95,3,https://real.enamine.net/public-enum-files/Z8622062354
O=C(NC1CCC(=O)NC1=O)C=2N=CNC2C=3C=CN=CC3,Z8636240762,299.285,299.285,-0.569,-2.513,3,5,116.84,3,https://real.enamine.net/public-enum-files/Z8636240762
CC=1C=C(C=CC1F)C=2NN=CC2C(=O)NC3CCC(=O)NC3=O,Z8678954364,330.314,330.314,1.475,-3.774,3,4,103.95,3,https://real.enamine.net/public-enum-files/Z8678954364
O=C(NC1CCC(=O)NC1=O)C=2C=NN(C2)CC3CCCCO3,Z9212542556,320.344,320.344,-0.485,-1.407,2,5,102.32,4,https://real.enamine.net/public-enum-files/Z9212542556
O=C(NC1CCC(=O)NC1=O)C=2N=COC2C=3C=CC=CC3F,Z9212542795,317.273,317.273,0.778,-3.616,2,4,101.3,3,https://real.enamine.net/public-enum-files/Z9212542795
CC(C)CC=1C=CC=2C(N)=C(SC2N1)C(=O)NC3CCC(=O)NC3=O,Z9213009790,360.433,360.433,2.558,-4.536,3,5,114.18,4,https://real.enamine.net/public-enum-files/Z9213009790
O=C(NC1CCC(=O)NC1=O)C2=NNC=3N=CC=C(Cl)C23,Z9213946633,307.693,307.693,0.408,-3.37,3,5,116.84,2,https://real.enamine.net/public-enum-files/Z9213946633
O=C(NC1CCC(=O)NC1=O)C=2N=CSC2NC=3C=NC=CC3,Z9213949051,331.352,331.352,0.987,-2.703,3,6,113.08,4,https://real.enamine.net/public-enum-files/Z9213949051
O=C(NC1CCC(=O)NC1=O)C2=COC=3C(F)=C(Cl)C=CC23,Z9213951574,324.692,324.692,1.828,-4.109,2,3,88.41,2,https://real.enamine.net/public-enum-files/Z9213951574
Cl.O=C(NC1CCC(=O)NC1=O)C2=CN(CCC3CCCCN3)N=N2,Z9302774453,370.835,334.374,-0.784,-1.423,3,6,118.01,5,https://real.enamine.net/public-enum-files/Z9302774453
O=C(NC1CCC(=O)NC1=O)C2=C(NC=3C=NC=CC23)C(F)F,Z9220230330,322.268,322.268,-0.307,-2.745,3,4,103.95,3,https://real.enamine.net/public-enum-files/Z9220230330
CC=1C=C(NC(=O)C=2C=CC=C(F)C2)SC1C(=O)N[C@@H]3CCC(=O)NC3=O,Z9247367117,389.403,389.403,1.21,-5.29,3,4,104.37,4,https://real.enamine.net/public-enum-files/Z9247367117
O=C(NC1CCC(=O)NC1=O)C=2C=NN3C=CNC(=O)C23,Z9275342111,289.248,289.248,-2.563,-1.358,3,5,122.19,2,https://real.enamine.net/public-enum-files/Z9275342111
CC=1SC(=NC1C(=O)NC2CCC(=O)NC2=O)C3=NN=CN3,Z9275346737,320.329,320.329,-0.737,-3.172,3,6,129.73,3,https://real.enamine.net/public-enum-files/Z9275346737
O=C(NC1CCC(=O)NC1=O)C2=CC=C(OC=3C=CC(F)=CC3)S2,Z9275346772,348.351,348.351,2.287,-5.091,2,3,84.5,4,https://real.enamine.net/public-enum-files/Z9275346772
CC1=CC(C)=NC(=N1)N2NC(C(=O)NC3CCC(=O)NC3=O)=C(CCO)C2=O,Z9275348989,388.379,388.379,-2.512,-2.126,4,8,153.62,5,https://real.enamine.net/public-enum-files/Z9275348989
Cl.O=C(NC1CCC(=O)NC1=O)C=2N=NN(C2C(F)F)C3CCNC3,Z9302774531,378.763,342.302,-2.442,-1.663,3,6,118.01,4,https://real.enamine.net/public-enum-files/Z9302774531
O=C(N[C@@H]1CCC(=O)NC1=O)C=2N=NN3CCNC(=O)C23,Z9275403917,292.251,292.251,-3.155,-0.811,3,6,135.08,2,https://real.enamine.net/public-enum-files/Z9275403917
N#CC=1C=CC=NC1C2=CN(CC3=NN4CCCC4=C3C(=O)NC5CCC(=O)NC5=O)N=N2,Z9302744954,445.435,445.435,-1.615,-1.593,2,8,160.48,5,https://real.enamine.net/public-enum-files/Z9302744954
CCOCCOC(C)C(=O)NCC1=NOC=C1C(=O)NC2CCC(=O)NC2=O,Z9302744966,396.396,396.396,-1.944,-1.396,3,7,148.86,10,https://real.enamine.net/public-enum-files/Z9302744966
CCN1C=C(CC(=O)N[C@@H](C)C2=NC(=CO2)C(=O)NC3CCC(=O)NC3=O)N=N1,Z9302745013,403.393,403.393,-2.277,-0.794,3,7,161.11,7,https://real.enamine.net/public-enum-files/Z9302745013
CN1N=CC(CNC(=O)C=2C=C3OCCN3N2)=C1C(=O)NC4CCC(=O)NC4=O,Z9302745069,401.378,401.378,-2.579,-1.912,3,7,149.24,5,https://real.enamine.net/public-enum-files/Z9302745069
O=C(NC1CCC(=O)NC1=O)C2=CN(C=N2)CCNC(=O)C3CC4(CC4)CCO3,Z9302745073,403.433,403.433,-0.376,-2.487,3,6,131.42,6,https://real.enamine.net/public-enum-files/Z9302745073
O=C(NC1CCC(=O)NC1=O)C2=CN(C=N2)CCNC(=O)C=3C=CC=4NN=CC4C3,Z9302745079,409.4,409.4,0.117,-3.342,4,6,150.87,6,https://real.enamine.net/public-enum-files/Z9302745079
O=C(NC1CCC(=O)NC1=O)C=2C=CC=CC2C3=NC=4C=CC(Br)=CC4N3,Z9275367444,427.252,427.252,2.348,-5.823,3,4,103.95,3,
O=C(NC1CCC(=O)NC1=O)C=2C=CC(=NN2)C=3C=NNC3,Z9275367956,300.274,300.274,-0.942,-2.171,3,6,129.73,3,https://real.enamine.net/public-enum-files/Z9275367956
O=C(NC1CCC(=O)NC1=O)C=2C=C(C=C3C=CC=CC23)C=4N=NNN4,Z9275368927,350.332,350.332,0.885,-4.752,3,6,129.73,3,https://real.enamine.net/public-enum-files/Z9275368927
N#CC1=CNC=2C(=CC=CC12)C(=O)NC3CCC(=O)NC3=O,Z9212673516,296.282,296.282,0.324,-3.417,3,4,114.85,2,https://real.enamine.net/public-enum-files/Z9212673516
CCC=1C=C(C=C2C=NNC12)C(=O)NC3CCC(=O)NC3=O,Z9213065226,300.313,300.313,1.37,-3.519,3,4,103.95,3,https://real.enamine.net/public-enum-files/Z9213065226
CC=1C=C(C(=O)NC2CCC(=O)NC2=O)N3N=C(C=C3N1)C(F)(F)F,Z9213085125,355.273,355.273,0.593,-3.281,2,5,105.46,3,https://real.enamine.net/public-enum-files/Z9213085125
CN1N=CC=2N=C(C(=CC21)C(=O)NC3CCC(=O)NC3=O)C(F)F,Z9213090744,337.282,337.282,-0.618,-1.658,2,5,105.98,3,https://real.enamine.net/public-enum-files/Z9213090744
COC=1C=CC(=CC1)C=2C=CC=C(N2)C(=O)NC3CCC(=O)NC3=O,Z9213943207,339.346,339.346,1.925,-3.62,2,5,97.39,4,https://real.enamine.net/public-enum-files/Z9213943207
O=C(NC1CCC(=O)NC1=O)C=2C=CC=C(C2)N=S3(=O)CCCC3,Z9219066381,349.407,349.407,-0.15,-4.139,2,5,104.7,3,https://real.enamine.net/public-enum-files/Z9219066381
O=C(NC1CCC(=O)NC1=O)C2=CC3=CN=CN3C(O)=N2,Z9219829144,289.248,289.248,0.097,-2.213,3,6,125.69,2,https://real.enamine.net/public-enum-files/Z9219829144
COC1=NN=CC(OC)=C1C(=O)NC2CCC(=O)NC2=O,Z9219838864,294.264,294.264,-0.432,-1.622,2,7,119.51,4,https://real.enamine.net/public-enum-files/Z9219838864
O=C(NC1CCC(=O)NC1=O)C=2N=CC=3C=C(Br)C=CC3N2,Z9219906251,363.166,363.166,1.291,-3.451,2,5,101.05,2,https://real.enamine.net/public-enum-files/Z9219906251
O=C(NC1CCC(=O)NC1=O)C=2C=C3NC=CC3=NN2,Z9220092733,273.248,273.248,-0.459,-2.073,3,5,116.84,2,https://real.enamine.net/public-enum-files/Z9220092733
Cl.NCC1=NC=2C=CC(=CC2S1)C(=O)NC3CCC(=O)NC3=O,Z9302782150,354.813,318.353,-0.341,-2.849,3,5,114.18,3,https://real.enamine.net/public-enum-files/Z9302782150
NC=1C=NC(Cl)=C(Cl)C1C(=O)NC2CCC(=O)NC2=O,Z9220211035,317.128,317.128,0.327,-3.16,3,5,114.18,2,https://real.enamine.net/public-enum-files/Z9220211035
O=C(NC1CCC(=O)NC1=O)C=2C(=O)NC=3C=CC=CC3C2O,Z9275339735,315.282,315.282,0.237,-3.119,4,5,124.6,2,https://real.enamine.net/public-enum-files/Z9275339735
O=C(NC1CCC(=O)NC1=O)C2=CN3C(O)=NN=C3C=N2,Z9275342640,290.236,290.236,-0.408,-1.377,3,7,138.58,2,https://real.enamine.net/public-enum-files/Z9275342640
O=C(O)C(F)(F)F.CN1C=NN=C1C=2N=CC=CC2C(=O)NC3CCC(=O)NC3=O,Z9331724259,428.324,314.3,-1.804,-2.609,2,6,118.87,4,https://real.enamine.net/public-enum-files/Z9331724259
O=C(NCC=1C=CC=CC1)NC=2C=CC(O)=C(C2)C(=O)NC3CCC(=O)NC3=O,Z9275348246,396.398,396.398,1.666,-3.637,5,5,136.63,5,https://real.enamine.net/public-enum-files/Z9275348246
CC=1NC(=O)N=C(S)C1C(=O)NC2CCC(=O)NC2=O,Z9275349013,296.304,296.304,-1.922,-2.87,4,5,116.73,2,https://real.enamine.net/public-enum-files/Z9275349013
O=C(NC1CCC(=O)NC1=O)C2=CC(F)=C3OCC(=O)NC3=C2,Z9275351279,321.261,321.261,-0.546,-2.8,3,5,113.6,2,https://real.enamine.net/public-enum-files/Z9275351279
O=C(NC1CCC(=O)NC1=O)C=2C=CC(=CC2)OC=3C=CC(=CN3)C=4N=NNN4,Z9275368923,393.357,393.357,0.312,-4.164,3,7,151.85,5,https://real.enamine.net/public-enum-files/Z9275368923
Cl.NCCN1C=C(Br)C=C(C(=O)NC2CCC(=O)NC2=O)C1=O,Z9302782195,407.647,371.187,-1.034,-2.354,3,5,121.6,4,https://real.enamine.net/public-enum-files/Z9302782195
O=C(NC1CCC(=O)NC1=O)C=2C=CC=C(C2)OC3=CC=CC(Cl)=C3C=4N=NNN4,Z9275369001,426.814,426.814,1.712,-5.441,3,6,138.96,5,https://real.enamine.net/public-enum-files/Z9275369001
CC(OC=1C=CC=2CCCC2C1)C(=O)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9288472281,449.5,449.5,2.091,-5.731,3,5,113.6,7,https://real.enamine.net/public-enum-files/Z9288472281
COCC(C(=O)NCC=1C=CC(=CC1)C(=O)NC2CCC(=O)NC2=O)C=3C=CC=C(F)C3,Z9288483851,441.453,441.453,0.971,-3.826,3,5,113.6,8,https://real.enamine.net/public-enum-files/Z9288483851
CC1=NC=2C(O)=CC(=CC2N1C)C(=O)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9288501202,449.46,449.46,1.23,-3.132,4,6,142.42,5,https://real.enamine.net/public-enum-files/Z9288501202
O=C(NCC=1C=CC(=CC1)C(=O)NC2CCC(=O)NC2=O)C=3C(O)=CC=C4CCCC34,Z9288521469,421.447,421.447,2.53,-5.044,4,5,124.6,5,https://real.enamine.net/public-enum-files/Z9288521469
COC1COC2=CC(=NN2C1)C(=O)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9288522257,441.438,441.438,-0.624,-3.527,3,7,140.65,6,https://real.enamine.net/public-enum-files/Z9288522257
O=C(NC1CCC(=O)NC1=O)C=2C=CC(=CC2)CNC(=O)C(F)(F)CCN3C=CN=N3,Z9288523941,434.398,434.398,-0.577,-2.823,3,6,135.08,8,https://real.enamine.net/public-enum-files/Z9288523941
CC1=NOC(=N1)C=2C=CC=CC2C(=O)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9288527266,447.444,447.444,0.332,-4.805,3,6,143.29,6,https://real.enamine.net/public-enum-files/Z9288527266
O=C(NC1CCC(=O)NC1=O)C=2C=CC(=CC2)CNC(=O)C3CS(=O)(=O)CC43CC4,Z9288534278,433.48,433.48,-0.932,-2.548,3,6,138.51,5,https://real.enamine.net/public-enum-files/Z9288534278
O=C(NC1CCC(=O)NC1=O)C=2C=CC(=CC2)CNC(=O)C3=CN=C(O)C=4NCCCC34,Z9288556233,437.45,437.45,1.513,-3.007,5,7,149.52,5,https://real.enamine.net/public-enum-files/Z9288556233
O=C(COC1CCCC=2C=CC=CC21)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9288563584,449.5,449.5,1.734,-4.695,3,5,113.6,7,https://real.enamine.net/public-enum-files/Z9288563584
CN1C=C(C(=O)NCC=2C=CC(=CC2)C(=O)NC3CCC(=O)NC3=O)C(=N1)OCC(F)F,Z9288582085,449.409,449.409,-0.159,-3.615,3,6,131.42,8,https://real.enamine.net/public-enum-files/Z9288582085
CC(C)OCC1=NC(=CS1)C(=O)NCC=2C=CC(=CC2)C(=O)NC3CCC(=O)NC3=O,Z9288587335,444.506,444.506,0.846,-3.222,3,6,126.49,8,https://real.enamine.net/public-enum-files/Z9288587335
CC(CN1C=CC=N1)C(=O)NCC=2C=NC=C(C2)C(=O)NC3CCC(=O)NC3=O,Z9302745940,398.417,398.417,-0.959,-1.544,3,6,135.08,7,https://real.enamine.net/public-enum-files/Z9302745940
C[C@@H](C(=O)N1CCN(CC1)C2=CC=C(C=N2)C(=O)NC3CCC(=O)NC3=O)N4C=NN=N4,Z9302746095,441.445,441.445,-0.466,-2.282,2,9,155.31,5,https://real.enamine.net/public-enum-files/Z9302746095
N#CC=1C=CC=C(C1)CC(=O)NCC=2N=CC(=CN2)C(=O)NC3CCC(=O)NC3=O,Z9302748883,406.396,406.396,-1.318,-2.516,3,7,153.94,6,https://real.enamine.net/public-enum-files/Z9302748883
CC(C)(OCC=1C=CC=CC1)C2=CN(N=N2)C=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9302750209,447.488,447.488,2.11,-4.013,2,6,115.21,7,https://real.enamine.net/public-enum-files/Z9302750209
CCC=1C=C(C(=O)NC2CCC(=O)NC2=O)C=3C(CC(C)(C)C)=NOC3N1,Z2003386207,372.419,372.419,2.71,-3.974,2,5,114.19,5,https://real.enamine.net/public-enum-files/Z2003386207
O=C(NC1CCC(=O)NC1=O)C=2C=CN=C3N=NNC23,Z2028768299,274.236,274.236,-0.993,-1.889,3,6,129.73,2,https://real.enamine.net/public-enum-files/Z2028768299
O=C(NC1CCC(=O)NC1=O)C=2C=CC(=CC2)N3C=NC4=CC=CC=C4C3=O,Z1474292574,376.366,376.366,1.023,-4.661,2,5,107.94,3,https://real.enamine.net/public-enum-files/Z1474292574
O=C(CCCC1=CC=CS1)NC=2C=CC=C(C2)C(=O)NC3CCC(=O)NC3=O,Z1474301629,399.465,399.465,1.644,-4.363,3,4,104.37,7,https://real.enamine.net/public-enum-files/Z1474301629
O=C(NC1CCC(=O)NC1=O)C=2C=NC=3ON=C(C=4C=CC=CC4)C3C2,Z1474295909,350.329,350.329,1.655,-3.97,2,5,114.19,3,https://real.enamine.net/public-enum-files/Z1474295909
COC=1C=CC(CN2N=CC=3C=C(C=NC32)C(=O)NC4CCC(=O)NC4=O)=C(C1)OC,Z1474301424,423.423,423.423,1.283,-3.221,2,7,124.44,6,https://real.enamine.net/public-enum-files/Z1474301424
O=C(NC1CCC(=O)NC1=O)C=2C=C(N=C3N=C(SC23)N4CCCC4)C=5C=CC=NC5,Z1549452671,436.489,436.489,1.547,-4.946,2,7,117.18,4,https://real.enamine.net/public-enum-files/Z1549452671
COC=1C=C(C=C(C(=O)NC2CCC(=O)NC2=O)C1OC)S(=O)(=O)N3CCOCC3,Z1474302277,441.457,441.457,-0.638,-2.61,2,8,140.34,5,https://real.enamine.net/public-enum-files/Z1474302277
COCCN1C(C)=C(C)C=2C=C(C=CC21)C(=O)NC3CCC(=O)NC3=O,Z1474301827,357.404,357.404,1.75,-2.748,2,4,89.43,5,https://real.enamine.net/public-enum-files/Z1474301827
O=C(NC1CCC(=O)NC1=O)C=2C=CC=NC2OC=3C=NC=CC3,Z1474298125,326.308,326.308,-0.014,-2.492,2,5,110.28,4,https://real.enamine.net/public-enum-files/Z1474298125
CCN(CC=1C=CC=CC1)C=2C=CC(=CC2)C(=O)NC3CCC(=O)NC3=O,Z1474294303,365.427,365.427,2.865,-4.272,2,4,78.51,6,https://real.enamine.net/public-enum-files/Z1474294303
O=C(NC1CCC(=O)NC1=O)C=2C=CC=C(C2)OC3CCCCC3,Z1474303473,330.379,330.379,2.441,-3.95,2,4,84.5,4,https://real.enamine.net/public-enum-files/Z1474303473
CC=1C=CC(=CC1NC(=O)NC=2C=CC=CC2)C(=O)NC3CCC(=O)NC3=O,Z1474300456,380.398,380.398,1.361,-4.542,4,4,116.4,4,https://real.enamine.net/public-enum-files/Z1474300456
O=C(NC1CCC(=O)NC1=O)C=2C=CC(=O)N(C2)CCOC3=CC=CC=C3Cl,Z1499081444,403.817,403.817,1.162,-3.638,2,5,104.81,6,https://real.enamine.net/public-enum-files/Z1499081444
NC1=NC(=NC(=N1)C(=O)NC2CCC(=O)NC2=O)N3CCOCC3,Z2229190167,335.319,335.319,-1.505,-2.291,3,9,152.43,3,https://real.enamine.net/public-enum-files/Z2229190167
CC1=CSC2=NC=C(C(=O)NC3CCC(=O)NC3=O)C(=O)N12,Z1602462009,320.326,320.326,-0.665,-2.571,2,5,107.94,2,https://real.enamine.net/public-enum-files/Z1602462009
O=C(NC1CCC(=O)NC1=O)C=2C=CC=3OC(=O)NC3C2,Z2119523382,289.244,289.244,-0.776,-2.985,3,5,113.6,2,https://real.enamine.net/public-enum-files/Z2119523382
O=C(NC1CCC(=O)NC1=O)C=2C=C(N=CN2)NC=3C=CC=CC3,Z2119523506,325.323,325.323,1.825,-3.712,3,6,113.08,4,https://real.enamine.net/public-enum-files/Z2119523506
O=C(O)C(F)(F)F.CC1=C(C=CC2=CN=CN12)C(=O)NC3CCC(=O)NC3=O,Z9352685903,400.31,286.287,0.138,-3.181,2,4,92.57,3,https://real.enamine.net/public-enum-files/Z9352685903
O=C(O)C(F)(F)F.CCOC1=CC=C(C=C1C(=O)NC2CCC(=O)NC2=O)S(=O)(=O)N3CCN(C)CC3,Z9402912275,552.523,438.5,0.703,-2.898,2,7,125.12,6,https://real.enamine.net/public-enum-files/Z9402912275
O=C(NC1CCC(=O)NC1=O)C=2C=CC=C3NC(=NC23)C4=CC=CS4,Z1677669330,354.385,354.385,2.195,-4.228,3,4,103.95,3,https://real.enamine.net/public-enum-files/Z1677669330
CCCOC=1C=CC(C(=O)NC2CCC(=O)NC2=O)=C(C1)OC3CCCC3,Z1840441807,374.432,374.432,2.897,-4.021,2,5,93.73,7,https://real.enamine.net/public-enum-files/Z1840441807
O=C(NC1CCC(=O)NC1=O)C=2C=C3C(=O)NC=NC3=CN2,Z1747237300,301.258,301.258,-1.387,-2.399,3,6,129.62,2,https://real.enamine.net/public-enum-files/Z1747237300
CC1=CC=CN2C=C(COC=3C=CC=CC3C(=O)NC4CCC(=O)NC4=O)N=C12,Z1474140193,392.409,392.409,1.871,-3.951,2,5,101.8,5,https://real.enamine.net/public-enum-files/Z1474140193
COC=1C=CC(=CC1)N(C)S(=O)(=O)C=2C=CC=C(C2)C(=O)NC3CCC(=O)NC3=O,Z1474145450,431.464,431.464,1.245,-4.055,2,6,121.88,5,
O=C(NC1CCC(=O)NC1=O)C=2C=CC=CC2NS(=O)(=O)C=3C=C(F)C=CC3F,Z1474301108,423.393,423.393,1.998,-4.463,3,5,121.44,4,https://real.enamine.net/public-enum-files/Z1474301108
CC=1C=CC=C(C(=O)NC2CCC(=O)NC2=O)C1NC(=O)C=3C=CN=CC3,Z1474304582,366.372,366.372,0.215,-3.454,3,5,117.26,4,https://real.enamine.net/public-enum-files/Z1474304582
CC=1C=CC(=C(C1)C(=O)NC2CCC(=O)NC2=O)N3C=NN=C3,Z1974142681,313.312,313.312,0.087,-3.373,2,5,105.98,3,https://real.enamine.net/public-enum-files/Z1974142681
CC1=CC=2C(Br)=CC=C(C(=O)NC3CCC(=O)NC3=O)C2O1,Z1797800090,365.179,365.179,2.332,-4.298,2,3,88.41,2,https://real.enamine.net/public-enum-files/Z1797800090
CC(C)CN1C=CC=2C(=CC=CC21)C(=O)NC3CCC(=O)NC3=O,Z1892590981,327.378,327.378,2.331,-3.55,2,3,80.2,4,https://real.enamine.net/public-enum-files/Z1892590981
COC=1C=CC(OCC(F)(F)C(F)F)=C(C1)C(=O)NC2CCC(=O)NC2=O,Z2407254800,392.303,392.303,1.457,-4.056,2,5,93.73,7,https://real.enamine.net/public-enum-files/Z2407254800
CN1C(=O)COC=2C=CC(=CC21)C(=O)NC3CCC(=O)NC3=O,Z2708255779,317.297,317.297,-0.611,-2.886,2,5,104.81,2,https://real.enamine.net/public-enum-files/Z2708255779
CC=1N=C(C=CC1C(=O)NC2CCC(=O)NC2=O)OC(C)C(F)(F)F,Z2773305945,359.301,359.301,1.522,-3.461,2,5,97.39,5,https://real.enamine.net/public-enum-files/Z2773305945
CC1=CC(=O)N(C=2C=CC=CC2)C(C)=C1C(=O)NC3CCC(=O)NC3=O,Z2874078572,353.373,353.373,0.796,-3.532,2,4,95.58,3,https://real.enamine.net/public-enum-files/Z2874078572
CCCOC=1N=C2C=CC=CC2=CC1C(=O)NC3CCC(=O)NC3=O,Z2957850656,341.362,341.362,2.633,-4.152,2,5,97.39,5,https://real.enamine.net/public-enum-files/Z2957850656
O=C(NC1CCC(=O)NC1=O)C=2C(Cl)=CC=CC2OCC3CC3,Z2976559212,336.77,336.77,1.332,-4.093,2,4,84.5,5,https://real.enamine.net/public-enum-files/Z2976559212
O=C(NC1CCC(=O)NC1=O)C=2C=NC=3C=CC(F)=CC3C2C(F)(F)F,Z3086176440,369.271,369.271,0.781,-4.178,2,4,88.16,3,https://real.enamine.net/public-enum-files/Z3086176440
CC=1C=CC=2C(=CC=NC2C1Cl)C(=O)NC3CCC(=O)NC3=O,Z3193466589,331.754,331.754,2.111,-3.906,2,4,88.16,2,https://real.enamine.net/public-enum-files/Z3193466589
O=C(NC1CCC(=O)NC1=O)C=2C(Br)=CC=C3OCOC23,Z4303252283,355.141,355.141,0.439,-3.806,2,5,93.73,2,https://real.enamine.net/public-enum-files/Z4303252283
CC1=NC=2C=CC=C(C(=O)NC3CCC(=O)NC3=O)C2C1(C)C,Z4307275053,313.352,313.352,1.177,-2.943,2,4,87.63,2,https://real.enamine.net/public-enum-files/Z4307275053
O=C(NC1CCC(=O)NC1=O)C=2C=CC=3C=CN(CC(F)F)C3C2,Z4423455269,335.306,335.306,1.449,-3.329,2,3,80.2,4,https://real.enamine.net/public-enum-files/Z4423455269
CC(C)OC=1N=CC=C(C(=O)NC2CCC(=O)NC2=O)C1F,Z4484640150,309.294,309.294,0.679,-2.513,2,5,97.39,4,https://real.enamine.net/public-enum-files/Z4484640150
CC1(C)CCC=2C=CC(=CC2O1)C(=O)NC3CCC(=O)NC3=O,Z5503356360,316.352,316.352,1.992,-3.389,2,4,84.5,2,https://real.enamine.net/public-enum-files/Z5503356360
COC=1C=CC(F)=C(N1)C(=O)NC2CCC(=O)NC2=O,Z5851068961,281.24,281.24,0.041,-2.254,2,5,97.39,3,https://real.enamine.net/public-enum-files/Z5851068961
O=C(NC1CCC(=O)NC1=O)C=2C(F)=CC=C3OC=CC23,Z7573339183,290.247,290.247,0.703,-3.487,2,3,88.41,2,https://real.enamine.net/public-enum-files/Z7573339183
NC=1C(Br)=CC=C(Cl)C1C(=O)NC2CCC(=O)NC2=O,Z7577206008,360.591,360.591,0.861,-3.904,3,4,101.29,2,https://real.enamine.net/public-enum-files/Z7577206008
COC=1C=CC=2N=CC=C(C(=O)NC3CCC(=O)NC3=O)C2N1,Z7591399423,314.297,314.297,0.959,-2.181,2,6,110.28,3,https://real.enamine.net/public-enum-files/Z7591399423
COC1=CC=C(C(=O)NC2CCC(=O)NC2=O)N3N=CC=C13,Z7597420266,302.286,302.286,-0.121,-2.216,2,5,101.8,3,https://real.enamine.net/public-enum-files/Z7597420266
O=C(NC1CCC(=O)NC1=O)C=2C(=CC=C3C=CC=CC23)C(F)F,Z7789919785,332.302,332.302,1.237,-4.727,2,3,75.27,3,https://real.enamine.net/public-enum-files/Z7789919785
O=C(NC1CCC(=O)NC1=O)C=2N=CN=C3C=CNC23,Z8119443214,273.248,273.248,-0.055,-2.292,3,5,116.84,2,https://real.enamine.net/public-enum-files/Z8119443214
O=C(NC1CCC(=O)NC1=O)C=2C=C(N=CC2Cl)NC3CC3,Z8302824481,322.747,322.747,0.508,-2.972,3,5,100.19,4,https://real.enamine.net/public-enum-files/Z8302824481
O=C(NC1CCC(=O)NC1=O)C=2C=CN=C3NN=C(Br)C23,Z8310143157,352.144,352.144,0.581,-3.975,3,5,116.84,2,https://real.enamine.net/public-enum-files/Z8310143157
O=C(NC1CCC(=O)NC1=O)C=2C=C(Br)C=C3CCCOC23,Z8344226294,367.195,367.195,1.953,-3.92,2,4,84.5,2,https://real.enamine.net/public-enum-files/Z8344226294
O=C(NC1CCC(=O)NC1=O)C=2C=CC=C3NC(=CC23)C(F)(F)F,Z8555688176,339.27,339.27,1.62,-4.492,3,3,91.06,3,https://real.enamine.net/public-enum-files/Z8555688176
COCC=1C=C(Cl)C=C(C1)C(=O)NC2CCC(=O)NC2=O,Z8562711210,310.733,310.733,0.921,-2.89,2,4,84.5,4,https://real.enamine.net/public-enum-files/Z8562711210
CCN1C=NC=2C(=NC=NC21)C(=O)NC3CCC(=O)NC3=O,Z8579887151,302.289,302.289,-0.578,-2.334,2,6,118.87,3,https://real.enamine.net/public-enum-files/Z8579887151
O=C(NC1CCC(=O)NC1=O)C=2C=CC(=CN2)C(F)C(F)(F)F,Z8589243957,333.239,333.239,0.62,-2.82,2,4,88.16,4,https://real.enamine.net/public-enum-files/Z8589243957
O=C(NC1CCC(=O)NC1=O)C=2C=CN3N=CC(Cl)=C3N2,Z8628781997,307.693,307.693,0.258,-2.533,2,5,105.46,2,https://real.enamine.net/public-enum-files/Z8628781997
CC=1C(=CC=CC1N2CCC(=O)NC2=O)C(=O)NC3CCC(=O)NC3=O,Z8635769859,358.349,358.349,-1.962,-3.192,3,5,124.68,3,https://real.enamine.net/public-enum-files/Z8635769859
CN1CC=2C=C(C=CC2N(C)S1(=O)=O)C(=O)NC3CCC(=O)NC3=O,Z8661662911,366.394,366.394,-1.35,-2.547,2,5,115.89,2,https://real.enamine.net/public-enum-files/Z8661662911
