"Molecule (Canonical)","ExactMW","label"
"N#Cc1c(Cl)cccc1OCC1CO1",209.024356176,"Covalent"
"O=c1c2ccccc2cnn1CC1CO1",202.07422756,"Covalent"
"Cc1cc(C#N)cc(C)c1OCC1CO1",203.094628656,"Covalent"
"COc1cc(C#N)cc(OCC2CO2)c1",205.073893212,"Covalent"
"Brc1cc(C2CO2)on1",188.942540468,"Covalent"
"O=C(NC(c1ccccc1)C1CCC1)C1CO1",231.125928784,"Covalent"
"O=C(C1CO1)N(CC1CCCCC1)C1CC1",223.157228912,"Covalent"
"O=C(C1CO1)N1CC(Cc2cccs2)C1",223.066699656,"Covalent"
"O=C(NCc1cccc(C(F)F)c1)C1CO1",227.075785032,"Covalent"
"Cc1cc(OCC2CO2)c(F)cc1F",200.064886,"Covalent"
"N#CCOc1cccc(OCC2CO2)c1",205.073893212,"Covalent"
"COc1ccc(OCC2CO2)cc1C#N",205.073893212,"Covalent"
"COC(=O)c1cc(OCC2CO2)ccc1C",222.089208928,"Covalent"
"c1nc(-c2ccc(OCC3CO3)cc2)cs1",233.051049592,"Covalent"
"Cc1c(OCC2CO2)ccc2ncccc12",215.094628656,"Covalent"
"COc1cccc2cc(OCC3CO3)cnc12",231.089543276,"Covalent"
"c1ccc(-c2nccs2)c(OCC2CO2)c1",233.051049592,"Covalent"
"Cc1nc(-c2ccc(OCC3CO3)cc2)no1",232.084792244,"Covalent"
"CC1(C)OC1COc1ccccc1",178.099379688,"Covalent"
"C[C@@H]1O[C@H]1C(=O)N[C@@H]1COC[C@H]1O",187.084457896,"Covalent"
"C[C@@H]1O[C@H]1C(=O)Nc1ccc2c(c1)NC(=O)CO2",248.079706864,"Covalent"
"C[C@@H]1O[C@H]1C(=O)Nc1ccc(O)cc1",193.073893212,"Covalent"
"C[C@@H]1O[C@H]1C(=O)Nc1ccc2c(c1)CNC2=O",232.084792244,"Covalent"
"CC1(C(=O)N2CCc3cc(O)ccc3C2)CO1",233.10519334,"Covalent"
"CN(Cc1cccnc1)CC1OC1(C)C",206.141913196,"Covalent"
"O=S1(=O)CCCC2(CO2)C1",162.03506518,"Covalent"
"c1ccc2oc(C3CO3)cc2c1",160.052429496,"Covalent"
"Cc1ccc(Cl)c(OCC2CO2)c1",198.044757272,"Covalent"
"O=C(OCc1ccccc1)[C@H]1CO1",178.06299418,"Covalent"
"N#CCc1ccc(OCC2CO2)cc1",189.078978592,"Covalent"
"FC(F)(F)c1ccccc1OCC1CO1",218.055464188,"Covalent"
"O=C1CCc2cc(OCC3CO3)ccc2N1",219.089543276,"Covalent"
"COC(=O)C1OC1(C)c1ccccc1OC",222.089208928,"Covalent"
"CC(=O)N1CC2(C[C@@H]3O[C@@H]3C2)C1C(C)C",209.141578848,"Covalent"
"CC(C)(C)NS(=O)(=O)C1(C2CO2)CCC1",233.108564468,"Covalent"
"COC(=O)C1(CC2CO2)CCCC1",184.109944372,"Covalent"
"c1ccc2ncc(OCC3CO3)cc2c1",201.078978592,"Covalent"
"O=C(NCC1(c2ccccc2)CC1)C1CO1",217.11027872,"Covalent"
"O=C(C1CO1)N1CCCN(c2ccccc2)CC1",246.136827816,"Covalent"
"O=C(NC1(c2ccccc2)CC1)C1CO1",203.094628656,"Covalent"
"O=C(NCc1cc(=O)[nH]c2ccccc12)C1CO1",244.084792244,"Covalent"
"O=C(NCCC1Cc2ccccc2C1)C1CO1",231.125928784,"Covalent"
"O=C(C1CO1)N1CCC1c1cccc(F)c1",221.085206844,"Covalent"
"Cc1ccc(CNC(=O)C2CO2)cc1C#N",216.089877624,"Covalent"
"O=C(NC1CCC(c2cccc(F)c2)C1)C1CO1",249.116506972,"Covalent"
"O=C(NC1CC12CCc1ccccc12)C1CO1",229.11027872,"Covalent"
"CC(C)(NC(=O)C1CO1)c1cccc(C#N)c1",230.105527688,"Covalent"
"COc1cc(OCC2CO2)ccc1C#N",205.073893212,"Covalent"
"c1cc2c(c(OCC3CO3)c1)CCOC2",206.094294308,"Covalent"
"Cc1cc2cc(OCC3CO3)ccc2n1C",217.11027872,"Covalent"
"CC1(C)Oc2cccc(OCC3CO3)c2O1",222.089208928,"Covalent"
"CC(C)Oc1cc(F)ccc1OCC1CO1",226.10052256,"Covalent"
"CC(C)c1cc(C#N)ccc1OCC1CO1",217.11027872,"Covalent"
"Fc1cc(OC(F)F)ccc1OCC1CO1",234.050378808,"Covalent"
"CC1(C)CCc2ccc(OCC3CO3)cc2O1",234.125594436,"Covalent"
"COc1c(OCC2CO2)ccc2ccccc12",230.094294308,"Covalent"
"c1cc(OCC2CO2)cc(C2CCOCC2)c1",234.125594436,"Covalent"
"CC1CCCN(c2ccccc2OCC2CO2)C1",247.157228912,"Covalent"
"O=C1OCc2cc(OCC3CO3)ccc21",206.0579088,"Covalent"
"Cc1ccc2c(OCC3CO3)cccc2n1",215.094628656,"Covalent"
"COc1cc2c(c(OCC3CO3)c1)C(=O)OC2",236.068473484,"Covalent"
"Cc1cccc(NCCNC(=O)[C@@H]2O[C@H]2C)n1",235.132076784,"Covalent"
"Cc1cccc(C)c1CNC(=O)[C@@H]1O[C@H]1C",219.125928784,"Covalent"
"C#CC(CC1CCOCC1)NC(=O)[C@@H]1O[C@H]1C",237.136493468,"Covalent"
"C[C@@H]1O[C@H]1C(=O)Nc1cccc(OCCO)c1",237.10010796,"Covalent"
"Cc1cc(C)n(C(C)CNC(=O)[C@@H]2O[C@H]2C)n1",237.147726848,"Covalent"
"CC1OC1CN1CCN(c2ncccn2)CC1",234.148061196,"Covalent"
"c1ccc(CO[C@@H]2C[C@@H]3O[C@@H]3C2)cc1",190.099379688,"Covalent"
"Fc1cccc([C@H]2CO2)c1",138.048093064,"Covalent"
"Fc1cc(Cl)ccc1C1CO1",172.009120712,"Covalent"
"C[C@@H]1CN(CC2CO2)C[C@H](C)O1",171.125928784,"Covalent"
"Fc1cc(Cl)ccc1OCC1CO1",202.019685396,"Covalent"
"Cc1cc(F)c(F)cc1OCC1CO1",200.064886,"Covalent"
"Cc1cc2ncn(CC3CO3)c2cc1C",202.110613068,"Covalent"
"O=C1c2ccccc2C(=O)N1C[C@H]1CO1",203.058243148,"Covalent"
"c1cc(OCC2CO2)c2cccnc2c1",201.078978592,"Covalent"
"O=C1c2ccccc2C(=O)N1CCCC1CO1",231.089543276,"Covalent"
"OC1CCCc2c(OCC3CO3)cccc21",220.109944372,"Covalent"
"c1ncn(CC2CC3OC3C2)n1",165.090211972,"Covalent"
"O=C(NCc1csc2ccccc12)C1CO1",233.051049592,"Covalent"
"O=C(C1CO1)N1CCCCC1c1ccccc1",231.125928784,"Covalent"
"CCN(Cc1ccc2[nH]ccc2c1)C(=O)C1CO1",244.121177752,"Covalent"
"N#Cc1ccc2c(c1)CCCC2NC(=O)C1CO1",242.105527688,"Covalent"
"CC(Cc1ccc(C#N)cc1)NC(=O)C1CO1",230.105527688,"Covalent"
"Fc1cc(OCC2CO2)cnc1Cl",203.014934364,"Covalent"
"N#CCOc1ccc(OCC2CO2)cc1",205.073893212,"Covalent"
"Cn1cnc2cc(OCC3CO3)ccc21",204.089877624,"Covalent"
"c1cc2c(cc1OCC1CO1)OCCCO2",222.089208928,"Covalent"
"c1cc(OCC2CO2)cc(-c2nccs2)c1",233.051049592,"Covalent"
"COc1ccc(C(C)C)cc1OCC1CO1",222.125594436,"Covalent"
"Clc1cccc2cc(OCC3CO3)cnc12",235.04000624,"Covalent"
"Cc1ccc(C(=O)N(C)C)cc1OCC1CO1",235.120843404,"Covalent"
"N#Cc1ccc(OCC2CO2)c2ccccc12",225.078978592,"Covalent"
"c1ncc2ccc(OCC3CO3)cc2n1",202.07422756,"Covalent"
"COC(=O)c1ccc(OCC2CO2)cc1C",222.089208928,"Covalent"
"c1nnc(-c2ccc(OCC3CO3)cc2)s1",234.04629856,"Covalent"
"c1cc(-c2ccc(OCC3CO3)cc2)ccn1",227.094628656,"Covalent"
"C[C@@H]1O[C@H]1C(=O)N1CCOc2ccccc2C1",233.10519334,"Covalent"
"Cc1noc(C)c1CNC(=O)[C@@H]1O[C@H]1C",210.100442308,"Covalent"
"CC1(C#Cc2ccccc2)CO1",158.07316494,"Covalent"
"CC1(c2ccccn2)CO1",135.068413908,"Covalent"
"C=C(C)C1CCC2(C)OC2C1",152.120115132,"Covalent"
"FC(F)Oc1ccc(C2CO2)cc1",186.049235936,"Covalent"
"Fc1cc(OCC2CO2)ccc1Cl",202.019685396,"Covalent"
"c1ccc2c(c1)CCN(CC1CO1)C2",189.1153641,"Covalent"
"c1cc(OCC2CO2)c2cc[nH]c2c1",189.078978592,"Covalent"
"FC(F)(F)Oc1ccccc1OCC1CO1",234.050378808,"Covalent"
"CS(=O)(=O)c1cnn(CC2CO2)c1",202.04121318,"Covalent"
"CS(=O)(=O)c1ccccc1C1CO1",198.03506518,"Covalent"
"FC(F)(F)[C@H]1OC[C@@]2(c3ccccc3)O[C@@H]12",230.055464188,"Covalent"
"CP(C)(=O)C1CCCC2(CO2)C1",188.09661641399998,"Covalent"
"O=C(NCCc1ccc2ccccc2n1)C1CO1",242.105527688,"Covalent"
"O=C(N[C@H]1CC[C@H]1c1ccccc1)C1CO1",217.11027872,"Covalent"
"Cc1c(CNC(=O)C2CO2)n(C)c2ccccc12",244.121177752,"Covalent"
"COc1cccc([C@@H]2C[C@H]2NC(=O)C2CO2)c1",233.10519334,"Covalent"
"CC(NC(=O)C1CO1)c1cccc2ccccc12",241.11027872,"Covalent"
"O=C(C1CO1)N1CC=C(c2ccccc2)CC1",229.11027872,"Covalent"
"CC(CNC(=O)C1CO1)c1cccc(F)c1",223.100856908,"Covalent"
"O=C(NCc1cccc2c1CCC2)C1CO1",217.11027872,"Covalent"
"N#Cc1cccc(C2(NC(=O)C3CO3)CC2)c1",228.089877624,"Covalent"
"N#Cc1cccc(C2(NC(=O)C3CO3)CCC2)c1",242.105527688,"Covalent"
"CC(C)(C)c1cncc(OCC2CO2)c1",207.125928784,"Covalent"
"Fc1cccc2cc(OCC3CO3)cnc12",219.06955678,"Covalent"
"c1cc2c(c(OCC3CO3)c1)OCCCO2",222.089208928,"Covalent"
"Cc1cc(CCC#N)ccc1OCC1CO1",217.11027872,"Covalent"
"c1cc(C2CCOCC2)ccc1OCC1CO1",234.125594436,"Covalent"
"c1cc2cnsc2cc1OCC1CO1",207.035399528,"Covalent"
"COc1ccccc1-n1cc(OCC2CO2)cn1",246.100442308,"Covalent"
"C[C@@H]1O[C@H]1C(=O)N(C)CC1CCCCC1",211.157228912,"Covalent"
"Cc1ccccc1C(C)N(C)C(=O)[C@@H]1O[C@H]1C",233.141578848,"Covalent"
"C[C@@H]1O[C@H]1C(=O)NC(c1ccccc1)C1CCC1",245.141578848,"Covalent"
"C[C@@H]1O[C@H]1C(=O)N1CCCC2(CCCC2)C1",223.157228912,"Covalent"
"C[C@@H]1O[C@H]1C(=O)N1CC[C@H]2CCCC[C@H]21",209.141578848,"Covalent"
"CC1OC1COc1ccc(-n2cccn2)cc1",230.105527688,"Covalent"
"CC1(C(=O)NCc2ccc(Cl)s2)CO1",231.01207724,"Covalent"
"Cc1cccc(C)c1CN(C)C(=O)C1(C)CO1",233.141578848,"Covalent"
"c1coc(COCC2CO2)c1",154.06299418,"Covalent"
"Clc1ccc(CC2CO2)c(Cl)c1",201.995220236,"Covalent"
"COc1ccc(OC[C@H]2CO2)cc1",180.078644244,"Covalent"
"c1ccc(-c2nnnn2CC2CO2)cc1",202.08546094,"Covalent"
"CC(C)Oc1cccc(CNC(=O)C2CO2)c1",235.120843404,"Covalent"
"CN(C(=O)C1CO1)[C@@H]1C[C@H]1c1ccccc1",217.11027872,"Covalent"
"Fc1cc(Cl)c(OCC2CO2)cn1",203.014934364,"Covalent"
"FC(F)Oc1cccc(OCC2CO2)c1",216.05980062,"Covalent"
"FC(F)(F)c1cncc(OCC2CO2)c1",219.050713156,"Covalent"
"Cc1nc2c(OCC3CO3)cccc2o1",205.073893212,"Covalent"
"Cn1cnc2ccc(OCC3CO3)cc21",204.089877624,"Covalent"
"Cc1nc2ccccc2cc1OCC1CO1",215.094628656,"Covalent"
"c1ncn(-c2ccc(OCC3CO3)cc2)n1",217.085126592,"Covalent"
"Fc1ccc2ncc(OCC3CO3)cc2c1",219.06955678,"Covalent"
"Clc1ccc2ncc(OCC3CO3)cc2c1",235.04000624,"Covalent"
"Cc1cnc2cccc(OCC3CO3)c2c1",215.094628656,"Covalent"
"O=C(Nc1ccc(-c2nccs2)cc1)C1CO1",246.04629856,"Covalent"
"CC1(c2cccnc2)CO1",135.068413908,"Covalent"
"CSc1ccccc1OCC1CO1",196.055800624,"Covalent"
"Fc1ccc(Cl)cc1OCC1CO1",202.019685396,"Covalent"
"O=S(=O)(CCC1CO1)c1ccccc1",212.050715244,"Covalent"
"FC(F)(F)c1ccc(OCC2CO2)cc1",218.055464188,"Covalent"
"FC(F)(F)Oc1cccc(OCC2CO2)c1",234.050378808,"Covalent"
"C=C(C)[C@@H]1CC(=O)[C@@]2(C)O[C@H]2C1",166.099379688,"Covalent"
"OCc1cc(F)c(OCC2CO2)c(F)c1",216.05980062,"Covalent"
"O=C(C1CO1)N1CCCC1c1ccccc1",217.11027872,"Covalent"
"O=C(C1CO1)N(C1CC1)C1CCc2ccccc21",243.125928784,"Covalent"
"O=C(NC1CCC(c2ccccc2)C1)C1CO1",231.125928784,"Covalent"
"COC(C)(CNC(=O)C1CO1)c1ccccc1",235.120843404,"Covalent"
"CCc1cccc2c1CCN(C(=O)C1CO1)C2",231.125928784,"Covalent"
"O=C(NCc1c[nH]c2ccc(F)cc12)C1CO1",234.080455812,"Covalent"
"c1cc(OC2CC2)ccc1OCC1CO1",206.094294308,"Covalent"
"Clc1ccc2cccc(OCC3CO3)c2n1",235.04000624,"Covalent"
"c1ccc(-n2cc(OCC3CO3)cn2)cc1",216.089877624,"Covalent"
"CC1(C)COc2ccc(OCC3CO3)cc21",220.109944372,"Covalent"
"c1cc(OCC2CO2)cc(-n2ccnn2)c1",217.085126592,"Covalent"
"Cc1ccncc1-c1ccc(OCC2CO2)cc1",241.11027872,"Covalent"
"COC(=O)c1cc2ccc(OCC3CO3)cc2o1",248.068473484,"Covalent"
"Cn1nccc1-c1ccc(F)cc1OCC1CO1",248.096105876,"Covalent"
"C[C@@H]1O[C@H]1C(=O)Nc1cccc2c1OCCC2O",249.10010796,"Covalent"
"COc1ccc(CNC(=O)[C@@H]2O[C@H]2C)c(O)c1",237.10010796,"Covalent"
"CC1OC1COc1cccc(-c2nccs2)c1",247.066699656,"Covalent"
"COC(=O)[C@@H]1C[C@H](OC)CN1C(=O)[C@@H]1O[C@H]1C",243.110672644,"Covalent"
"C[C@@H]1O[C@H]1C(=O)NCCC1=CC[C@H]2C[C@@H]1C2(C)C",249.172878976,"Covalent"
"CC(Cl)C(=O)N1CCNC(=O)C1C",204.066555336,"Covalent"
"O=C(NCc1ccccc1)C(F)Cl",201.035669808,"Covalent"
"Cc1ncc2c(n1)CCN(C(=O)C(C)Cl)C2",239.082539748,"Covalent"
"Cc1nnsc1CNC(=O)C(C)Cl",219.02331062,"Covalent"
"CC(Cl)C(=O)NCc1nc(C2CC2)n[nH]1",228.077788716,"Covalent"
"CC(Cl)C(=O)NC(C)c1nnnn1C1CC1",243.08868774799998,"Covalent"
"COc1cccc2c1CN(C(=O)C(C)Cl)C2",239.071306368,"Covalent"
"CC(Cl)C(=O)N1CCn2ncc(Cl)c2C1",247.027917332,"Covalent"
"CC(Cl)C(=O)NC[C@@H]1COC[C@H]1N(C)C",234.113505528,"Covalent"
"CC(Cl)C(=O)Nc1ccc2nncn2c1",224.046488588,"Covalent"
"CC(Cl)C(=O)NCc1nc(C(N)=O)co1",231.04106886,"Covalent"
"CC(Cl)C(=O)N1CCCC2(CNC(=O)O2)C1",246.07712002,"Covalent"
"CC(Cl)C(=O)NCC1(CO)CC2(CCC2)C1",245.11825656,"Covalent"
"CC(Cl)C(=O)NC(CO)C1CCCO1",221.081871052,"Covalent"
"CC(Cl)C(=O)NCC1CCOC2(CCC2)C1",245.11825656,"Covalent"
"CC(Cl)C(=O)NCC1(n2ccnn2)CC1",228.077788716,"Covalent"
"CC(Cl)C(=O)N1CC(c2cc(CO)on2)C1",244.061469956,"Covalent"
"C[C@@H](NC(=O)C(F)Cl)c1ccnn1C",219.057467872,"Covalent"
"O=C(Nc1cnn2cccnc12)C(F)Cl",228.021416712,"Covalent"
"Cc1nscc1N(C)C(=O)C(F)Cl",222.002989776,"Covalent"
"O=C(C(F)Cl)N1CC(Oc2nccs2)C1",249.997904396,"Covalent"
"O=C(Nc1ccc(F)c(Cl)c1)C(F)Cl",238.97162558,"Covalent"
"O=C(CNC(=O)C(F)Cl)NC1CCCC1",236.072783588,"Covalent"
"CN1[C@@H]2CC[C@H]1C[C@H](CNC(=O)C(F)Cl)C2",248.109169096,"Covalent"
"O=C1CCCC2CN(C(=O)C(F)Cl)CC2N1",248.072783588,"Covalent"
"COc1cccc(CCNC(=O)C(F)Cl)c1",245.061884556,"Covalent"
"O=C(C(F)Cl)N1CCC2CCC(C1)S2",237.039040936,"Covalent"
"O=C(NCCSc1ccccc1)C(F)Cl",247.023390872,"Covalent"
"O=C(NCC1CC2(CCCC2)CO1)C(F)Cl",249.093184684,"Covalent"
"CC(Cl)C(=O)NC1COCCOC1",207.066220988,"Covalent"
"CC(Cl)C(=O)N1CCNC(=O)C1(C)C",218.0822054,"Covalent"
"CC(Cl)C(=O)N1CC(=O)NC2CCCCC21",244.097855464,"Covalent"
"CC(Cl)C(=O)NCc1nc(C2CC2)cs1",244.043711716,"Covalent"
"CC(Cl)C(=O)NCC1C2Cc3ccccc3C12",249.092041812,"Covalent"
"CC(Cl)C(=O)Nc1cccc2c1COCC2",239.071306368,"Covalent"
"CCN(Cc1cn(C)nn1)C(=O)C(C)Cl",230.09343877999999,"Covalent"
"CC(Cl)C(=O)N1CCc2ncsc2C1",230.028061652,"Covalent"
"CC(Cl)C(=O)NC(C)c1ccns1",218.028061652,"Covalent"
"CC(Cl)C(=O)N1CC(Cc2cccs2)C1",243.048462748,"Covalent"
"CC(Cl)C(=O)NC1Cc2ccc(C#N)cc2C1",248.071640716,"Covalent"
"CC(Cl)C(=O)Nc1ccc2c(c1)NC(=O)C2",238.050905272,"Covalent"
"CC(Cl)C(=O)N1C2CCC1(C(N)=O)CC2",230.0822054,"Covalent"
"CC(Cl)C(=O)NCC12CC(CN1C1CC1)C2",242.118590908,"Covalent"
"Cc1cc(C(C)NC(=O)C(C)Cl)ccn1",226.08729078,"Covalent"
"CC(C)Oc1cc(NC(=O)C(C)Cl)ccn1",242.0822054,"Covalent"
"CC(Cl)C(=O)N1CCC(c2nccn2C)C1",241.098189812,"Covalent"
"CC(Cl)C(=O)N1CCOc2ncccc2C1",240.066555336,"Covalent"
"CC1CC(C)(NC(=O)C(C)Cl)CCO1",219.102606496,"Covalent"
"CC(Cl)C(=O)N1CC2C3C=CC(O3)C2C1",227.071306368,"Covalent"
"CC(Cl)C(=O)NCC12CCCC(C1)C(=O)N2",244.097855464,"Covalent"
"O=C(NCc1cc(F)cc(F)c1)C(F)Cl",237.016826184,"Covalent"
"Cc1cc(NC(=O)C(F)Cl)ccc1C(N)=O",244.04148346,"Covalent"
"O=C(NCC(=O)N1CCCC1)C(F)Cl",222.057133524,"Covalent"
"Cc1nn(C)c2c1N(C(=O)C(F)Cl)CCO2",247.052382492,"Covalent"
"N#CC(NC(=O)C(F)Cl)C1CCOC1",220.04148346,"Covalent"
"CCc1cccc(NC(=O)C(F)Cl)c1",215.051319872,"Covalent"
"Cc1nc(CNC(=O)C(F)Cl)c(C)s1",236.01863984,"Covalent"
"CN(CC1(C)CCCO1)C(=O)C(F)Cl",223.07753462,"Covalent"
"O=C(C(F)Cl)N1CC(O)(c2ccccc2)C1",243.046234492,"Covalent"
"NC(=O)c1nc(CNC(=O)C(F)Cl)no1",236.011245952,"Covalent"
"CC(Cl)C(=O)N1CC2C(C1)C2(C)C",201.092041812,"Covalent"
"CC(Cl)C(=O)NCCc1ccnn1C",215.082539748,"Covalent"
"CNC(=O)C1(C)CCN(C(=O)C(C)Cl)C1",232.097855464,"Covalent"
"CC(Cl)C(=O)NC(c1ccco1)C(C)(C)C",243.102606496,"Covalent"
"CC(Cl)C(=O)NCc1ccc2ccoc2c1",237.055656304,"Covalent"
"Cc1ccc(NC(=O)C(F)Cl)c(C)c1",215.051319872,"Covalent"
"COc1cccc(CN(C)C(=O)C(C)Cl)n1",242.0822054,"Covalent"
"CC(Cl)C(=O)N1C[C@@H]2CC[C@H]1c1ccccc12",249.092041812,"Covalent"
"COCC1(NC(=O)C(C)Cl)CC=CCC1",231.102606496,"Covalent"
"Cc1nnnn1CCNC(=O)C(C)Cl",217.07303768399998,"Covalent"
"CC(Cl)C(=O)N[C@H](C)c1cnccn1",213.066889684,"Covalent"
"CC(Cl)C(=O)NC1COc2ccc(F)cc21",243.046234492,"Covalent"
"CC(Cl)C(=O)Nc1cnc2c(c1)COCC2",240.066555336,"Covalent"
"CC(Cl)C(=O)NCC1CCOCO1",207.066220988,"Covalent"
"CC(Cl)C(=O)NC1(C2CC2)CCOCC1",231.102606496,"Covalent"
"CCN(Cc1nccs1)C(=O)C(C)Cl",232.043711716,"Covalent"
"CC(Cl)C(=O)N1CCC12COC2",189.055656304,"Covalent"
"CC(C)(C)c1ccc(NC(=O)C(F)Cl)cc1",243.08262,"Covalent"
"Cn1ccc(CNC(=O)C(F)Cl)n1",205.041817808,"Covalent"
"COC(=O)Cn1ccc(NC(=O)C(F)Cl)n1",249.031647048,"Covalent"
"C=CCN(C)C1CN(C(=O)C(F)Cl)C1",220.077868968,"Covalent"
"CC1c2ccsc2CCN1C(=O)C(F)Cl",247.023390872,"Covalent"
"CCOCC1CCN(C(=O)C(F)Cl)CC1",237.093184684,"Covalent"
"O=C(NCc1cnco1)C(F)Cl",192.010183332,"Covalent"
"Cc1ccc(CNC(=O)C(F)Cl)c(C)c1",229.066969936,"Covalent"
"CC(O)C1CCN(C(=O)C(F)Cl)CC1",223.07753462,"Covalent"
"C[C@H]1CC[C@H](NC(=O)C(F)Cl)CC1",207.08262,"Covalent"
"Cc1nn(CC#N)c(C)c1NC(=O)C(F)Cl",244.05271684,"Covalent"
"C=C(C)C(=O)OCCNC(=O)C(F)Cl",223.041149112,"Covalent"
"CC(Cl)C(=O)NCC1CCCS1",207.048462748,"Covalent"
"CC(Cl)C(=O)N(C)C1CN2CCC1CC2",230.118590908,"Covalent"
"CC(Cl)C(=O)N1CCCCC1c1ncon1",243.077454368,"Covalent"
"CC(Cl)C(=O)N1CCOCC1C(F)(F)F",245.043040932,"Covalent"
"Cc1nnc(C(C)NC(=O)C(C)Cl)s1",233.038960684,"Covalent"
"CC(Cl)C(=O)NCc1nc(N(C)C)no1",232.072703336,"Covalent"
"CC(Cl)C(=O)N1CCCCc2ncccc21",238.08729078,"Covalent"
"CC(Cl)C(=O)N1CCN2CCC1CC2",216.102940844,"Covalent"
"COc1cncc(N(C)C(=O)C(C)Cl)c1",228.066555336,"Covalent"
"CC(Cl)C(=O)NCc1ncoc1C(C)C",230.0822054,"Covalent"
"CCS(=O)(=O)C1CN(C(=O)C(C)Cl)C1",239.038291988,"Covalent"
"CC(Cl)C(=O)Nc1ccc2ncn(C)c2c1",237.066889684,"Covalent"
"CC(Cl)C(=O)NC[C@@H]1CN(C)C(=O)O1",220.061469956,"Covalent"
"CC(C)CC(C#N)NC(=O)C(F)Cl",206.062218904,"Covalent"
"C#Cc1cccc(NC(=O)C(F)Cl)c1",211.020019744,"Covalent"
"O=C1Cc2cc(NC(=O)C(F)Cl)ccc2N1",242.025833396,"Covalent"
"O=C(C(F)Cl)N1CCC[C@H](O)C1",195.046234492,"Covalent"
"O=C(NCC1CCCOC1)C(F)Cl",209.061884556,"Covalent"
"COC1CCN(C(=O)C(F)Cl)C2(CCC2)C1",249.093184684,"Covalent"
"Cc1ccc(NC(=O)C(F)Cl)c(C)c1O",231.046234492,"Covalent"
"O=C(Nc1ccc(Cl)c(F)c1)C(F)Cl",238.97162558,"Covalent"
"O=C(NC1CCOc2ccccc21)C(F)Cl",243.046234492,"Covalent"
"CN1CC(NC(=O)C(F)Cl)CCC1=O",222.057133524,"Covalent"
"CCC(NC(=O)C(F)Cl)(C(N)=O)C(C)C",238.088433652,"Covalent"
"O=C(Nc1ccc(OCCO)cc1)C(F)Cl",247.041149112,"Covalent"
"CCn1ccc(CNC(=O)C(F)Cl)n1",219.057467872,"Covalent"
"CCn1nc(NC(=O)C(F)Cl)cc1C1CC1",245.073117936,"Covalent"
"Cc1ccc(NC(=O)C(F)Cl)c2[nH]ncc12",241.041817808,"Covalent"
"CC(C)c1cccc(NC(=O)C(F)Cl)c1",229.066969936,"Covalent"
"Cc1cc(CNC(=O)C(F)Cl)ccc1F",233.04189806,"Covalent"
"CC(Cl)C(=O)N1CCc2c(nnn2C)C1",228.077788716,"Covalent"
"CC(Cl)C(=O)N(C)C1CCCCNC1=O",232.097855464,"Covalent"
"CC(Cl)C(=O)NCC(C)(O)c1cnn(C)c1",245.093104432,"Covalent"
"Cc1ccc(NC(=O)C(F)Cl)cc1Cl",234.996697456,"Covalent"
"Cc1nc(CCNC(=O)C(C)Cl)c(C)o1",230.0822054,"Covalent"
"Cc1noc(C2CN(C(=O)C(C)Cl)C2)n1",229.061804304,"Covalent"
"CC(Cl)C(=O)NCc1noc2c1CCCC2",242.0822054,"Covalent"
"CC(Cl)C(=O)NC1CCCn2nccc21",227.082539748,"Covalent"
"CC(Cl)C(=O)NCc1cnn2ccccc12",237.066889684,"Covalent"
"CC(Cl)C(=O)NCC(C)c1ncon1",217.061804304,"Covalent"
"CC(Cl)C(=O)NCC1NC(=O)CC1(C)C",232.097855464,"Covalent"
"CC(Cl)C(=O)NC1COCc2ccccc21",239.071306368,"Covalent"
"CC(Cl)C(=O)NCc1noc2ccccc12",238.050905272,"Covalent"
"CC(Cl)C(=O)NC1CCc2cc(C#N)ccc21",248.071640716,"Covalent"
"CC(Cl)C(=O)NC1(c2nnc[nH]2)CCC1",228.077788716,"Covalent"
"CC(Cl)C(=O)N1CC2(CN(C)C(=O)O2)C1",232.061469956,"Covalent"
"CC(Cl)C(=O)N[C@H]1COC[C@H]1n1ccnn1",244.072703336,"Covalent"
"CC(Cl)C(=O)N1CCCOCC1(C)C",219.102606496,"Covalent"
"CC(Cl)C(=O)N1CCOC2CC21",189.055656304,"Covalent"
"O=C(C(F)Cl)N1CCN2C(=O)CCC2C1",234.057133524,"Covalent"
"O=C(NCc1cn2ccccc2n1)C(F)Cl",241.041817808,"Covalent"
"Cc1cncc(NC(=O)C(F)Cl)c1",202.030918776,"Covalent"
"O=C(NC1CCC2CCC1C2)C(F)Cl",219.08262,"Covalent"
"Cc1cccc(CCNC(=O)C(F)Cl)n1",230.062218904,"Covalent"
"COc1ccc(NC(=O)C(F)Cl)cc1OC",247.041149112,"Covalent"
"Cc1n[nH]c(CNC(=O)C(F)Cl)c1C",219.057467872,"Covalent"
"Cc1nc2n(n1)CCCC2NC(=O)C(C)Cl",242.09343877999999,"Covalent"
"COc1ccc(N(C)C(=O)C(C)Cl)cn1",228.066555336,"Covalent"
"CC(Cl)C(=O)NC(C)c1ncn(C)n1",216.077788716,"Covalent"
"CC(Cl)C(=O)N1Cc2ccccc2CO1",225.055656304,"Covalent"
"CCc1nocc1CN(C)C(=O)C(C)Cl",230.0822054,"Covalent"
"CCn1cc(CN(C)C(=O)C(C)Cl)nn1",230.09343877999999,"Covalent"
"CC(Cl)C(=O)NCC1CC12CCOCC2",231.102606496,"Covalent"
