smiles,cov_label,crbn_chemspace,source,cov_crbn_label
O=C1CCC(N2Cc3cccc(F)c3C2=O)C(=O)N1,0.0,1,open_database,0
NCc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.0,1,open_database,0
O=C1CCC(N2Cc3cccc(C(=O)O)c3C2=O)C(=O)N1,0.0,1,open_database,0
O=C1CCC(N2Cc3cccc(Br)c3C2=O)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C(=O)N1,0.0,1,open_database,0
COC(=O)c1ocnc1-c1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,0.0,1,open_database,0
COC(=O)c1ccc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)s1,0.0,1,open_database,0
COC(=O)c1nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)ccc1C,0.0,1,open_database,0
CCOC(=O)c1ccnc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)n1,0.0,1,open_database,0
COC(=O)c1nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cnc1N,0.0,1,open_database,0
CCOC(=O)c1ncc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)s1,0.0,1,open_database,0
O=C1CCC(N2Cc3ccc(CNc4cnccn4)cc3C2=O)C(=O)N1,0.0,1,open_database,0
Cc1cncnc1NCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,0.0,1,open_database,0
N#Cc1cccc(NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)n1,0.0,1,open_database,0
N#Cc1cc(NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)ccn1,0.0,1,open_database,0
COc1ccnc(NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)n1,0.0,1,open_database,0
O=C1CCC(N2Cc3ccc(CNc4ncnc5c4CCC5)cc3C2=O)C(=O)N1,0.0,1,open_database,0
CCCCC(C)C(=O)Nc1cccc(C2CC(=O)NC(=O)C2)c1,0.0,1,open_database,0
Cc1cccc(C(C)C(=O)Nc2ccc(C3CC(=O)NC(=O)C3)cc2)c1,0.0,1,open_database,0
CC(Cc1ccccc1)C(=O)Nc1ccc(C2CC(=O)NC(=O)C2)cc1,0.0,1,open_database,0
Cc1cccc(C(C)C(=O)Nc2cccc(C3CC(=O)NC(=O)C3)c2)c1,0.0,1,open_database,0
CC(Cc1ccccc1)C(=O)Nc1cccc(C2CC(=O)NC(=O)C2)c1,0.0,1,open_database,0
CC(C(=O)Nc1cccc(C2CC(=O)NC(=O)C2)c1)c1ccc(F)cc1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ccc3c(c2)OCO3)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc3c4c(ccc3[nH]2)OCO4)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc(-c3ccc4c(c3)OCO4)n[nH]2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2c(Br)ccc3c2OCO3)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ccc(Oc3ccc4c(c3)OCO4)o2)C(=O)N1,0.0,1,open_database,0
CCCn1nc(C(=O)NC2CCC(=O)NC2=O)ccc1=O,0.0,1,open_database,0
COCCCn1nc(C(=O)NC2CCC(=O)NC2=O)ccc1=O,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ccc(=O)n(-c3cccnc3)n2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ccc(=O)n(-c3ccc(F)cc3)n2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ccc(=O)n(-c3ccccc3F)n2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ncnc3cc[nH]c23)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ncnc3c2CCC3)C(=O)N1,0.0,1,open_database,0
Cc1c[nH]c2ncnc(C(=O)NC3CCC(=O)NC3=O)c12,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ncnc3sccc23)C(=O)N1,0.0,1,open_database,0
Cc1csc2c(C(=O)NC3CCC(=O)NC3=O)ncnc12,0.0,1,open_database,0
Cc1cnc2[nH]nc(C(=O)NC3CCC(=O)NC3=O)c2c1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2n[nH]c3cc(Br)cnc23)C(=O)N1,0.0,1,open_database,0
CC(=O)Nc1[nH]nc(C(=O)NC2CCC(=O)NC2=O)c1Br,0.0,1,open_database,0
Cc1cc(Br)cc2c(C(=O)NC3CCC(=O)NC3=O)n[nH]c12,0.0,1,open_database,0
O=C1CCC(NC(=O)c2n[nH]c3cc(F)c(Br)cc23)C(=O)N1,0.0,1,open_database,0
Cc1nn(C)c(C)c1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
Cc1nn2ncccc2c1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
Cc1nn(C)c(C(F)(F)F)c1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
Cc1cnn(-c2c(C(=O)NC3CCC(=O)NC3=O)c(C)nn2C)c1,0.0,1,open_database,0
Cc1ccccc1-n1nc(C)c(C(=O)NC2CCC(=O)NC2=O)c1C,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cccc3[nH]cnc23)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2c(F)ccc3[nH]cnc23)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc3ccccc3c3[nH]cnc23)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2c3c(n[nH]c2=O)CCCC3)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2c3c(nc4ccccc24)CCC3)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2c3c(nc4ccccc24)CCCC3)C(=O)N1,0.0,1,open_database,0
Cc1ccc2nc3c(c(C(=O)NC4CCC(=O)NC4=O)c2c1)CCCC3,0.0,1,open_database,0
O=C1CCC(NC(=O)c2c3c(nc4ccc(Cl)cc24)CCC3)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ncc3cc(Br)ccc3n2)C(=O)N1,0.0,1,open_database,0
Cn1cc(C(=O)NC2CCC(=O)NC2=O)c2cc(Br)ccc21,0.0,1,open_database,0
Cn1nc2ccc(Br)cc2c1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
O=C1CCC(NC(=O)c2snc3ccc(Br)cc23)C(=O)N1,0.0,1,open_database,0
COc1c(C(=O)NC2CCC(=O)NC2=O)cnc2ccc(Br)cc12,0.0,1,open_database,0
COc1c[nH]c(C(=O)NC2CCC(=O)NC2=O)cc1=O,0.0,1,open_database,0
COc1cc(C(=O)NC2CCC(=O)NC2=O)cc(OC)c1C,0.0,1,open_database,0
COc1cc(C(=O)NC2CCC(=O)NC2=O)cc2[nH]c(=O)[nH]c12,0.0,1,open_database,0
COc1cc(C(=O)NC2CCC(=O)NC2=O)cc(OC)c1OC,0.0,1,open_database,0
CCOc1cc(C(=O)NC2CCC(=O)NC2=O)cc(OCC)c1OCC,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc3occc3[nH]2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ccc3occc3n2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cnc3ccoc3c2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc3occc3s2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ccc3c(=O)ccoc3c2)C(=O)N1,0.0,1,open_database,0
Cc1nc2cc(C(=O)NC3CCC(=O)NC3=O)ccc2o1,0.0,1,open_database,0
Cc1nc2ccc(C(=O)NC3CCC(=O)NC3=O)cc2o1,0.0,1,open_database,0
Cc1nc2c(C)cc(C(=O)NC3CCC(=O)NC3=O)cc2o1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ccc3nc(-c4ccccc4)oc3c2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ccc3oc(-c4ccccc4Cl)nc3c2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cnc3ccccc3c2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cnc3c(c2)CNC3=O)C(=O)N1,0.0,1,open_database,0
Cc1ccc2cc(C(=O)NC3CCC(=O)NC3=O)cnc2c1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cnc3nc(O)ccc3c2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cnc3[nH]c(C(F)(F)F)nc3c2)C(=O)N1,0.0,1,open_database,0
Cc1nn(C)c2ncc(C(=O)NC3CCC(=O)NC3=O)cc12,0.0,1,open_database,0
Cc1nsc2ncc(C(=O)NC3CCC(=O)NC3=O)cc12,0.0,1,open_database,0
Cc1nn(-c2ccccc2)c2ncc(C(=O)NC3CCC(=O)NC3=O)cc12,0.0,1,open_database,0
Cc1ccc(-n2nc(C)c3cc(C(=O)NC4CCC(=O)NC4=O)cnc32)cc1,0.0,1,open_database,0
Cc1nn(-c2ccc(F)cc2)c2ncc(C(=O)NC3CCC(=O)NC3=O)cc12,0.0,1,open_database,0
COc1oc(C)nc1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
Cc1nc(C)c(C(=O)NC2CCC(=O)NC2=O)nc1C,0.0,1,open_database,0
Cc1oc(C(C)C)nc1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
Cc1nc(C(=O)NC2CCC(=O)NC2=O)c(C)n1C1CC1,0.0,1,open_database,0
Cc1oc(C2CCOCC2)nc1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
NC(=O)OCc1cn(C2CCC(=O)NC2=O)nn1,0.0,1,open_database,0
CCC(C)(O)Cc1cn(C2CCC(=O)NC2=O)nn1,0.0,1,open_database,0
CCOC(=O)CCc1cn(C2CCC(=O)NC2=O)nn1,0.0,1,open_database,0
CCC(Cc1cn(C2CCC(=O)NC2=O)nn1)C(=O)OC,0.0,1,open_database,0
CCS(=O)(=O)NCc1cn(C2CCC(=O)NC2=O)nn1,0.0,1,open_database,0
O=C1CCC(N2C(=O)c3cc(F)c(F)cc3C2=O)C(=O)N1,0.0,1,open_database,0
COc1cc2c(cc1OC)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.0,1,open_database,0
O=C1CCC(N2C(=O)c3cc(Cl)c(Cl)cc3C2=O)C(=O)N1,0.0,1,open_database,0
O=C1CCC(N2C(=O)c3cc(F)c(Br)cc3C2=O)C(=O)N1,0.0,1,open_database,0
O=C1CCC(N2C(=O)c3cc(F)c(N4CCNCC4)cc3C2=O)C(=O)N1,0.0,1,open_database,0
O=C1CCC(N2C(=O)c3ccc(N4CCNCC4)cc3C2=O)C(=O)N1,0.0,1,open_database,0
O=C1CCC(N2C(=O)c3ccc(N4CCCNCC4)cc3C2=O)C(=O)N1,0.0,1,open_database,0
NCCN1CCN(c2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,0.0,1,open_database,0
O=C1CCC(N2C(=O)c3ccc(N4CCN(C5CNC5)CC4)cc3C2=O)C(=O)N1,0.0,1,open_database,0
NCCCN1CCN(c2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,0.0,1,open_database,0
O=C1CC(c2ccc(NS(=O)(=O)N3CCC3)cc2)CC(=O)N1,0.0,1,open_database,0
CC1CCCN1S(=O)(=O)Nc1ccc(C2CC(=O)NC(=O)C2)cc1,0.0,1,open_database,0
CC1CCN(S(=O)(=O)Nc2ccc(C3CC(=O)NC(=O)C3)cc2)C1,0.0,1,open_database,0
O=C1CC(c2ccc(NS(=O)(=O)N3CCCCCC3)cc2)CC(=O)N1,0.0,1,open_database,0
CC1CCCN(S(=O)(=O)Nc2ccc(C3CC(=O)NC(=O)C3)cc2)C1,0.0,1,open_database,0
O=C1CC(c2ccccc2)CC(=O)N1,0.0,1,open_database,0
Nc1ccc(C2CC(=O)NC(=O)C2)cc1,0.0,1,open_database,0
O=C1CC(c2ccc(Cl)cc2)CC(=O)N1,0.0,1,open_database,0
O=C1CC(c2ccc(Cl)c(Cl)c2)CC(=O)N1,0.0,1,open_database,0
O=C1CC(c2ccc(Br)cc2)CC(=O)N1,0.0,1,open_database,0
CN1C(=O)CCC(NCc2ccc(Cl)cc2)C1=O,0.0,1,open_database,0
CN1C(=O)CCC(NCc2cc(F)ccc2F)C1=O,0.0,1,open_database,0
CN1C(=O)CCC(NCc2c(F)cccc2F)C1=O,0.0,1,open_database,0
CN1C(=O)CCC(NCc2cccc3ccccc23)C1=O,0.0,1,open_database,0
CN1C(=O)CCC(NCc2ccccc2C(F)(F)F)C1=O,0.0,1,open_database,0
N#CC(=Cc1ccccc1)C(=O)Nc1cccc2c1C(=O)NC2=O,1.0,1,open_database,1
COc1ccc(C=C(C#N)C(=O)Nc2cccc3c2C(=O)NC3=O)cc1,1.0,1,open_database,1
N#CC(=Cc1ccc(Cl)cc1)C(=O)Nc1cccc2c1C(=O)NC2=O,1.0,1,open_database,1
N#CC(=Cc1ccc2c(c1)OCO2)C(=O)Nc1cccc2c1C(=O)NC2=O,1.0,1,open_database,1
O=C1CCC(NC(=O)c2[nH]ncc2CNC(=O)c2cn3c(n2)CCC3)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2[nH]ncc2CNC(=O)c2coc3c2COC3)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2[nH]ncc2CNC(=O)C2CCCCC(=O)N2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2[nH]ncc2CNC(=O)c2cnc3ccccn23)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc(Cc3ccccc3)n[nH]2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc(CNC(=O)C(O)c3ccsc3)n[nH]2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc(CNC(=O)c3ccc4[nH]ccc4n3)n[nH]2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc(CNC(=O)c3ccc4c(c3)CCC4)n[nH]2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2n[nH]c3c2CN(C(=O)CCc2cccnc2)C3)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2n[nH]c3c2CN(C(=O)C2CCc4nccn42)C3)C(=O)N1,0.0,1,open_database,0
CCCc1[nH]ncc1C(=O)N1Cc2[nH]nc(C(=O)NC3CCC(=O)NC3=O)c2C1,0.0,1,open_database,0
CC(Cn1cccn1)C(=O)N1Cc2[nH]nc(C(=O)NC3CCC(=O)NC3=O)c2C1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cnc[nH]2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cnco2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cccnc2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cncnc2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2csc(-c3ccccc3)n2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2csc(-c3ncccc3F)n2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2csc(-c3ccc(Cl)cc3)n2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2csc(-c3cnn(-c4ccccc4)c3)n2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cn3ccsc3n2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc(=O)n3ccsc3n2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2c(Cl)nc3sccn23)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2nc(Br)n3ccsc23)C(=O)N1,0.0,1,open_database,0
CCn1nc(C(=O)NC2CCC(=O)NC2=O)cc1C,0.0,1,open_database,0
CCc1cc(C(=O)NC2CCC(=O)NC2=O)nn1CCO,0.0,1,open_database,0
CC1Cn2nc(C(=O)NC3CCC(=O)NC3=O)cc2C(=O)N1,0.0,1,open_database,0
Cc1cc(C(=O)NC2CCC(=O)NC2=O)nn1C1CCCCC1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc3cccnn3n2)C(=O)N1,0.0,1,open_database,0
Cc1cccn2nc(C(=O)NC3CCC(=O)NC3=O)cc12,0.0,1,open_database,0
Cc1cn2nc(C(=O)NC3CCC(=O)NC3=O)cc(C)c2n1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc3cc(Cl)ccn3n2)C(=O)N1,0.0,1,open_database,0
Cn1nc(C(=O)NC2CCC(=O)NC2=O)c2ncccc21,0.0,1,open_database,0
Cn1nc(C(=O)NC2CCC(=O)NC2=O)c2cc(F)ccc21,0.0,1,open_database,0
Cn1nc(C(=O)NC2CCC(=O)NC2=O)c2ccccc2c1=O,0.0,1,open_database,0
CCCCCCn1nc(C(=O)NC2CCC(=O)NC2=O)c2ccccc2c1=O,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ncccc2F)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc(-c3ccccn3)n[nH]2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2nnc(-c3ccccn3)[nH]2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ncccc2-c2ccccn2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2nccc3cn[nH]c23)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2nccc3ccccc23)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2nccc3c2CNC3=O)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ncc3ccccc3c2O)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cccn3cncc23)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cccn3ccnc23)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ccnn3ccnc23)C(=O)N1,0.0,1,open_database,0
Cc1cc(C(=O)NC2CCC(=O)NC2=O)c2nccn2c1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cnn3c(=O)cc[nH]c23)C(=O)N1,0.0,1,open_database,0
CC(C)(C)c1ccnc2c(C(=O)NC3CCC(=O)NC3=O)cnn12,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cnn3c(C(F)(F)F)cccc23)C(=O)N1,0.0,1,open_database,0
Nc1c(C(=O)NC2CCC(=O)NC2=O)cnn2c(Br)ccc12,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cnc3c(cnn3C3CCCC3)c2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2c(Br)cnn2C2CCC2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cnn(C3CCCC3)c2-c2ccccc2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc(C3CC3)nc3c2cnn3C2CCCCC2)C(=O)N1,0.0,1,open_database,0
Cc1cc(=O)c(C(=O)NC2CCC(=O)NC2=O)nn1-c1ccccc1F,0.0,1,open_database,0
Cc1cc(C)n(-c2ccc(Cl)c(C(=O)NC3CCC(=O)NC3=O)n2)n1,0.0,1,open_database,0
Cc1cc(=O)c(C(=O)NC2CCC(=O)NC2=O)nn1-c1ccc(Cl)cc1,0.0,1,open_database,0
Cc1cc(=O)c(C(=O)NC2CCC(=O)NC2=O)nn1-c1ccccc1Cl,0.0,1,open_database,0
Cc1ncc(C(=O)NC2CCC(=O)NC2=O)n1-c1ccccc1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2c[nH]c(=O)n(-c3ccccc3)c2=O)C(=O)N1,0.0,1,open_database,0
Cc1cc(=O)n(-c2ccccc2)c(C)c1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
Cc1oc2[nH]c(=O)n(-c3ccccc3)c(=O)c2c1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
Cc1sncc1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
CNc1cnncc1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
CC(=O)Nc1cscc1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
CC(=O)Nc1cnc(Cl)cc1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
Cc1ccc(C(=O)NC2CCC(=O)NC2=O)c2c1CCC2,0.0,1,open_database,0
Cc1cc2c(C(=O)NC3CCC(=O)NC3=O)ccc(C)c2[nH]1,0.0,1,open_database,0
Cc1ccc(C(=O)NC2CCC(=O)NC2=O)c2c1CCCN2,0.0,1,open_database,0
Cn1cc(C(=O)NC2CCC(=O)NC2=O)c2c(c1=O)CCCC2,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cccc(F)c2F)C(=O)N1,0.0,1,open_database,0
CC(C)c1cccc(F)c1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
Cc1nc2c(F)cccc2cc1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
CNC(=O)Nc1cccc(C(=O)NC2CCC(=O)NC2=O)c1F,0.0,1,open_database,0
O=C1CCC(NC(=O)c2nc(-c3ccccc3)cs2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2nnsc2-c2ccccc2)C(=O)N1,0.0,1,open_database,0
Cc1sc(C(=O)NC2CCC(=O)NC2=O)nc1-c1ccccc1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2sc(-c3ccccc3)nc2C(F)F)C(=O)N1,0.0,1,open_database,0
CCc1[nH]c2ccccc2c1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
O=C1CCC(NC(=O)c2[nH]c3ccccc3c2C2CC2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2c(O)c3ccccc3[nH]c2=O)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc3c(cn2)[nH]c2ccccc23)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2nc3cc(F)ccc3s2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc3cc(F)ccc3nc2O)C(=O)N1,0.0,1,open_database,0
CCc1nc2cc(F)ccc2cc1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc(-c3ccccc3)nc3cc(F)ccc23)C(=O)N1,0.0,1,open_database,0
Cc1nc(C(=O)NC2CCC(=O)NC2=O)c(C)s1,0.0,1,open_database,0
Cc1sc(-c2nnc[nH]2)nc1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
Cc1sc(CC(F)(F)F)nc1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
Cc1sc(C2CCNCC2)nc1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
Cc1ccsc1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
CC(C)c1ccsc1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
O=C1CCC(NC(=O)c2sccc2-c2ccccc2)C(=O)N1,0.0,1,open_database,0
CS(=O)(=O)c1sccc1C(=O)NC1CCC(=O)NC1=O,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ccc(OCC(F)(F)F)o2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2coc(OCC(F)(F)F)n2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2nc(Cl)ccc2OCC(F)(F)F)C(=O)N1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2cc(OCC(F)(F)F)c3ccccc3n2)C(=O)N1,0.0,1,open_database,0
Cn1cc(C(=O)NC2CCC(=O)NC2=O)c(OCc2ccccc2)n1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2coc3ccc(OCc4ccccc4)cc23)C(=O)N1,0.0,1,open_database,0
Cc1c(Cl)ccc(C(=O)NC2CCC(=O)NC2=O)c1OCc1ccccc1,0.0,1,open_database,0
O=C1CCC(NC(=O)c2ccc3cc(OCc4ccccc4)ccc3c2)C(=O)N1,0.0,1,open_database,0
Cc1ccc(-n2nc(C(=O)NC3CCC(=O)NC3=O)c3c2CCC3)c(F)c1,0.0,1,open_database,0
Cc1cccc(F)c1-n1nc(C(=O)NC2CCC(=O)NC2=O)c2c1CCC2,0.0,1,open_database,0
O=C1CCC(NC(=O)c2nn(-c3ccc(F)c(F)c3)c3c2CCC3)C(=O)N1,0.0,1,open_database,0
Cc1cccc(F)c1-n1nc(C(=O)NC2CCC(=O)N(C)C2=O)c2c1CCC2,0.0,1,open_database,0
COC(=O)c1ncn(C2CCC(=O)NC2=O)c1N,0.0,1,open_database,0
COC(=O)c1ncn(C2CCC(=O)NC2=O)c1NC(=O)C1CCC1,0.0,1,open_database,0
COC(=O)c1ncn(C2CCC(=O)NC2=O)c1NC(=O)COc1ccccc1,0.0,1,open_database,0
COC(=O)c1ncn(C2CCC(=O)NC2=O)c1NC(=O)c1ncccc1OC,0.0,1,open_database,0
Cn1nccc1-c1cn(C2CCC(=O)NC2=O)nn1,0.0,1,open_database,0
Cc1nn(C)c(C)c1-c1cn(C2CCC(=O)NC2=O)nn1,0.0,1,open_database,0
Cc1cc(F)ncc1-c1cn(C2CCC(=O)NC2=O)nn1,0.0,1,open_database,0
Cc1cnc(F)c(-c2cn(C3CCC(=O)NC3=O)nn2)c1,0.0,1,open_database,0
COc1ccc(-c2cn(C3CCC(=O)NC3=O)nn2)nc1,0.0,1,open_database,0
COC(=O)c1ccc(-c2cn(C3CCC(=O)NC3=O)nn2)cc1,0.0,1,open_database,0
COC(=O)c1ccc(-c2cn(C3CCC(=O)NC3=O)nn2)nc1,0.0,1,open_database,0
COc1cc(OC)nc(-c2cn(C3CCC(=O)NC3=O)nn2)n1,0.0,1,open_database,0
Cc1cnn(Cc2cn(C3CCC(=O)NC3=O)nn2)c1,0.0,1,open_database,0
O=C1CCC(n2cc(CC3CCNC3=O)nn2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(n2cc(CN3CCNC3=O)nn2)C(=O)N1,0.0,1,open_database,0
O=C1CCC(n2cc(Cn3cc(Br)cn3)nn2)C(=O)N1,0.0,1,open_database,0
CC(C)(C)OC(=O)NCCCc1cn(C2CCC(=O)NC2=O)nn1,0.0,1,open_database,0
CC(C)(C)OC(=O)N1CCCC1c1cn(C2CCC(=O)NC2=O)nn1,0.0,1,open_database,0
CC(C)(C)OC(=O)C1CCCN1Cc1cn(C2CCC(=O)NC2=O)nn1,0.0,1,open_database,0
CC(C)(C)OC(=O)N1CCC(Cc2cn(C3CCC(=O)NC3=O)nn2)C1,0.0,1,open_database,0
O=C1CCC(N2C(=O)C=CC2=O)C(=O)N1,1.0,1,open_database,1
O=C1CCC(N2C(=O)CCC2=O)C(=O)N1,0.0,1,open_database,0
CC1CC(=O)N(C2CCC(=O)NC2=O)C1=O,0.0,1,open_database,0
O=C1CCC(N2C(=O)C3CCCC3C2=O)C(=O)N1,0.0,1,open_database,0
O=C1CCC(N2C(=O)c3ccc(F)c(F)c3C2=O)C(=O)N1,0.0,1,open_database,0
O=C1CCC(N2C(=O)c3c(F)c(F)c(F)c(F)c3C2=O)C(=O)N1,0.0,1,open_database,0
O=C1CCC(N2C(=O)c3cncc(Br)c3C2=O)C(=O)N1,0.0,1,open_database,0
