DATAID,SMILES,Name,IUPAC,StdInChl,StdInChIKey,Pharmacophore,Core,ResearchStage,TherapeuticUsage,logP_exp,logD_exp,logS_exp,KineticSolubility,ThermodynamicSolubility,RecruitingProtein_Affinity,IsActive,ModeOfAction,PrimaryTarget,PrimaryTargetDegInfo,DegronType,SecondaryTarget,SecondaryTargetDegInfo,RecruitingProtein,RecruitingProtein_UniProtID,AntiCellProliferation,TernaryEC50,PK,ADMET_profile,SafetyPharmacology,InVivoPD,SourceAddress_Website,PDB,glueCodeInPDB,CryoEM,Formula,MolWeight,ExactMass,clogP,logS,tPSA,HBACount,HBDCount,RotatableBondCount,Rings,AliphaticRings,AromaticRings,AliphaticHeteroRings,AromaticHeteroRings,HeavyAtoms,HeteroAtoms,SpiroAtoms,BridgeheadAtoms
1202,O=C1CCC(N2CC3=CC(NC(=O)C4=CC5=C(C=CC=C5)O4)=CC=C3C2=O)C(=O)N1,59,"N-[2-(2,6-dioxopiperidin-3-yl)-1-oxo-3H-isoindol-5-yl]-1-benzofuran-2-carboxamide","InChI=1S/C22H17N3O5/c26-19-8-7-16(20(27)24-19)25-11-13-9-14(5-6-15(13)22(25)29)23-21(28)18-10-12-3-1-2-4-17(12)30-18/h1-6,9-10,16H,7-8,11H2,(H,23,28)(H,24,26,27)",GRDLGPVCCSHERU-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF2,80% degradation at 100 nM,G-loop_beta-hairpin,CK1α,62% degradation at 100 nM,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C22H17N3O5,403.39,403.1168,2.45,-4.40,108.72,8,2,3,5,2,3,2,1,30,8,0,0
1204,O=C1CCC(N2CC3=CC(NC(=O)C4=CC5=CC=C(Br)C=C5OC4)=CC=C3C2=O)C(=O)N1,73,"7-bromo-N-[2-(2,6-dioxopiperidin-3-yl)-1-oxo-3H-isoindol-5-yl]-2H-chromene-3-carboxamide","InChI=1S/C23H18BrN3O5/c24-15-2-1-12-7-14(11-32-19(12)9-15)21(29)25-16-3-4-17-13(8-16)10-27(23(17)31)18-5-6-20(28)26-22(18)30/h1-4,7-9,18H,5-6,10-11H2,(H,25,29)(H,26,28,30)",PDLMVPIBYOAMMI-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF2,80% degradation at 100 nM,G-loop_beta-hairpin,CK1α,62% degradation at 100 nM,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C23H18BrN3O5,496.32,495.0430,2.62,-4.59,104.81,8,2,3,5,3,2,3,0,32,9,0,0
1205,O=C1CCC(N2CC3=CC(NC(=O)C4=CC5=CC=C(C(F)(F)F)C=C5OC4)=CC=C3C2=O)C(=O)N1,79,"N-[2-(2,6-dioxopiperidin-3-yl)-1-oxo-3H-isoindol-5-yl]-7-(trifluoromethyl)-2H-chromene-3-carboxamide","InChI=1S/C24H18F3N3O5/c25-24(26,27)15-2-1-12-7-14(11-35-19(12)9-15)21(32)28-16-3-4-17-13(8-16)10-30(23(17)34)18-5-6-20(31)29-22(18)33/h1-4,7-9,18H,5-6,10-11H2,(H,28,32)(H,29,31,33)",BTYAHFGEMWWMRT-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF2,75% degradation at 100 nM,G-loop_beta-hairpin,CK1α,66% degradation at 100 nM,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C24H18F3N3O5,485.42,485.1199,2.88,-4.71,104.81,8,2,3,5,3,2,3,0,35,11,0,0
1206,O=C1CCC(N2CC3=CC(NC(=O)C4=CC5=CC=C(O)C=C5C=C4)=CC=C3C2=O)C(=O)N1,40,"N-[2-(2,6-dioxopiperidin-3-yl)-1-oxo-3H-isoindol-5-yl]-6-hydroxynaphthalene-2-carboxamide","InChI=1S/C24H19N3O5/c28-18-5-3-13-9-15(2-1-14(13)11-18)22(30)25-17-4-6-19-16(10-17)12-27(24(19)32)20-7-8-21(29)26-23(20)31/h1-6,9-11,20,28H,7-8,12H2,(H,25,30)(H,26,29,31)",PIJSUKFVTTZUBA-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF2,60% degradation at 100 nM,G-loop_beta-hairpin,CK1α,55% degradation at 100 nM,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C24H19N3O5,429.43,429.1325,2.56,-4.39,115.81,8,3,3,5,2,3,2,0,32,8,0,0
1208,O=C1CCC(N2N=NC3=CC=C(CNC(=O)NC4=CC=CC(Cl)=C4Cl)C=C3C2=O)C(=O)N1,22j,"1-(2,3-dichlorophenyl)-3-[[3-(2,6-dioxopiperidin-3-yl)-4-oxo-1,2,3-benzotriazin-6-yl]methyl]urea","InChI=1S/C20H16Cl2N6O4/c21-12-2-1-3-14(17(12)22)24-20(32)23-9-10-4-5-13-11(8-10)19(31)28(27-26-13)15-6-7-16(29)25-18(15)30/h1-5,8,15H,6-7,9H2,(H2,23,24,32)(H,25,29,30)",UJSARNFSDVKYDO-UHFFFAOYSA-N,Glutarimide,Non-domideType,Discovery,,,,,,,,1,non-covalent,,,Unknown,,,CRBN,Q96SW2,KG-1; EC50=0.014 ± 0.00076 nM TMD-8;EC50=0.2 ± 0.010 nM,,,,,,https://doi.org/10.1016/j.bioorg.2022.105923,,,,C20H16Cl2N6O4,475.29,474.0610,2.40,-4.57,135.08,10,3,4,4,1,3,1,1,32,12,0,0
1209,O=C1CCC(N2CC3=CC(NC(=O)C4=CC5=CC=CC=C5N=C4)=CC=C3C2=O)C(=O)N1,QXG-6432,"N-[2-(2,6-dioxopiperidin-3-yl)-1-oxo-3H-isoindol-5-yl]quinoline-3-carboxamide","InChI=1S/C23H18N4O4/c28-20-8-7-19(22(30)26-20)27-12-15-10-16(5-6-17(15)23(27)31)25-21(29)14-9-13-3-1-2-4-18(13)24-11-14/h1-6,9-11,19H,7-8,12H2,(H,25,29)(H,26,28,30)",GLIBRRMRYUZHHU-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,CK1α,Assay: WB; DC50 = 8.8 nM; Dmax = 88.0%,G-loop_beta-hairpin,,,CRBN,Q96SW2,"Cell: MOLM13; IC50 = 174 nM; 72 h;
Cell: MOLM14; IC50 = - nM; 72 h; ",,,"T1/2 in mimutes;
Human: 23.4;
Mouse: 120+","T1/2 in mimutes;
Human: 30;
Mouse: 6-",,https://doi.org/10.1101/2024.10.01.616159,,,,C23H18N4O4,414.42,414.1328,2.25,-4.33,108.47,8,2,3,5,2,3,2,1,31,8,0,0
1209,O=C1CCC(N2CC3=CC(NC(=O)C4=CC5=CC=CC=C5N=C4)=CC=C3C2=O)C(=O)N1,4,"N-[2-(2,6-dioxopiperidin-3-yl)-1-oxo-3H-isoindol-5-yl]quinoline-3-carboxamide","InChI=1S/C23H18N4O4/c28-20-8-7-19(22(30)26-20)27-12-15-10-16(5-6-17(15)23(27)31)25-21(29)14-9-13-3-1-2-4-18(13)24-11-14/h1-6,9-11,19H,7-8,12H2,(H,25,29)(H,26,28,30)",GLIBRRMRYUZHHU-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,CK1α,CK1α MOLT-4: DC50 = 79 nM,G-loop_beta-hairpin,,,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.4c02415,,,,C23H18N4O4,414.42,414.1328,2.25,-4.33,108.47,8,2,3,5,2,3,2,1,31,8,0,0
1210,O=C1CCC(N2CC3=CC(NC(=O)C4=CC5=CC=CC=C5OC4)=CC=C3C2=O)C(=O)N1,57,"N-[2-(2,6-dioxopiperidin-3-yl)-1-oxo-3H-isoindol-5-yl]-2H-chromene-3-carboxamide","InChI=1S/C23H19N3O5/c27-20-8-7-18(22(29)25-20)26-11-14-10-16(5-6-17(14)23(26)30)24-21(28)15-9-13-3-1-2-4-19(13)31-12-15/h1-6,9-10,18H,7-8,11-12H2,(H,24,28)(H,25,27,29)",UIFPBNRHYJGQSS-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF2,84% degradation at 100 nM,G-loop_beta-hairpin,CK1α,68% degradation at 100 nM,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C23H19N3O5,417.42,417.1325,1.86,-3.58,104.81,8,2,3,5,3,2,3,0,31,8,0,0
1211,O=C1CCC(N2CC3=CC(NC(=O)C4=COC5=C(C=CC=C5)O4)=CC=C3C2=O)C(=O)N1,58,"N-[2-(2,6-dioxopiperidin-3-yl)-1-oxo-3H-isoindol-5-yl]-1,4-benzodioxine-3-carboxamide","InChI=1S/C22H17N3O6/c26-19-8-7-15(20(27)24-19)25-10-12-9-13(5-6-14(12)22(25)29)23-21(28)18-11-30-16-3-1-2-4-17(16)31-18/h1-6,9,11,15H,7-8,10H2,(H,23,28)(H,24,26,27)",NIKSBFIHOGSQSH-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF2,71% degradation at 100 nM,G-loop_beta-hairpin,CK1α,46% degradation at 100 nM,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C22H17N3O6,419.39,419.1117,1.70,-3.35,114.04,9,2,3,5,3,2,3,0,31,9,0,0
1212,O=C1CCC(N2CC3=CC(NC(=O)CC4=CC=C5C=CC=CC5=C4)=CC=C3C2=O)C(=O)N1,64,"N-[2-(2,6-dioxopiperidin-3-yl)-1-oxo-3H-isoindol-5-yl]-2-naphthalen-2-ylacetamide","InChI=1S/C25H21N3O4/c29-22-10-9-21(24(31)27-22)28-14-18-13-19(7-8-20(18)25(28)32)26-23(30)12-15-5-6-16-3-1-2-4-17(16)11-15/h1-8,11,13,21H,9-10,12,14H2,(H,26,30)(H,27,29,31)",AZIYURSEHCWAPB-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF2;IKZF1,"IKZF2: 94% degradation at 100 nM
IKZF1: 99% degradation at 100 nM",G-loop_beta-hairpin,GSPT1,63% degradation at 100 nM,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C25H21N3O4,427.46,427.1532,2.78,-4.87,95.58,7,2,4,5,2,3,2,0,32,7,0,0
1213,O=C1CCC(N2CC3=CC(NC(=O)CC4=CC=CC5=CC=CC=C45)=CC=C3C2=O)C(=O)N1,49,"N-[2-(2,6-dioxopiperidin-3-yl)-1-oxo-3H-isoindol-5-yl]-2-naphthalen-1-ylacetamide","InChI=1S/C25H21N3O4/c29-22-11-10-21(24(31)27-22)28-14-17-12-18(8-9-20(17)25(28)32)26-23(30)13-16-6-3-5-15-4-1-2-7-19(15)16/h1-9,12,21H,10-11,13-14H2,(H,26,30)(H,27,29,31)",RYIPWXZJIZGEKX-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF2;IKZF1,"IKZF2: 92% degradation at 100 nM;
IKZF1: 97% degradation at 100 nM",G-loop_beta-hairpin,CK1α,64% degradation at 100 nM,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C25H21N3O4,427.46,427.1532,2.78,-4.87,95.58,7,2,4,5,2,3,2,0,32,7,0,0
1214,O=C1CCC(N2CC3=CC(NCC4=CC(OC5=CC=CC=C5)=CC=C4)=CC=C3C2=O)C(=O)N1,6,"3-[3-oxo-6-[(3-phenoxyphenyl)methylamino]-1H-isoindol-2-yl]piperidine-2,6-dione","InChI=1S/C26H23N3O4/c30-24-12-11-23(25(31)28-24)29-16-18-14-19(9-10-22(18)26(29)32)27-15-17-5-4-8-21(13-17)33-20-6-2-1-3-7-20/h1-10,13-14,23,27H,11-12,15-16H2,(H,28,30,31)",SQVKSOFCTXVICM-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF1,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.14,G-loop_beta-hairpin,IKZF2,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.79,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C26H23N3O4,441.49,441.1689,3.85,-5.63,87.74,7,2,6,5,2,3,2,0,33,7,0,0
1215,O=C1CCC(N2CC3=CC(NCC4=CC(OCC5=CC=CC=C5)=CC=C4)=CC=C3C2=O)C(=O)N1,5,"3-[3-oxo-6-[(3-phenylmethoxyphenyl)methylamino]-1H-isoindol-2-yl]piperidine-2,6-dione","InChI=1S/C27H25N3O4/c31-25-12-11-24(26(32)29-25)30-16-20-14-21(9-10-23(20)27(30)33)28-15-19-7-4-8-22(13-19)34-17-18-5-2-1-3-6-18/h1-10,13-14,24,28H,11-12,15-17H2,(H,29,31,32)",JGBMVFWFWUPLDL-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF1,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.04,G-loop_beta-hairpin,IKZF2,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.66,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C27H25N3O4,455.51,455.1845,3.64,-5.51,87.74,7,2,7,5,2,3,2,0,34,7,0,0
1216,O=C1CCC(N2CC3=CC(NCC4=CC=C5C=CC6=CC=CC7=CC=C4C5=C67)=CC=C3C2=O)C(=O)N1,24,"3-[3-oxo-6-(pyren-1-ylmethylamino)-1H-isoindol-2-yl]piperidine-2,6-dione","InChI=1S/C30H23N3O3/c34-26-13-12-25(29(35)32-26)33-16-21-14-22(9-11-24(21)30(33)36)31-15-20-7-6-19-5-4-17-2-1-3-18-8-10-23(20)28(19)27(17)18/h1-11,14,25,31H,12-13,15-16H2,(H,32,34,35)",DEHJLQBKFLXFQR-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF1,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.39,G-loop_beta-hairpin,IKZF2,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.95,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C30H23N3O3,473.53,473.1739,4.96,-8.35,78.51,6,2,4,7,2,5,2,0,36,6,0,0
1217,O=C1CCC(N2CC3=CC(NCC4=CC=CC=C4)=CC=C3C2=O)C(=O)N1,1,"3-[6-(benzylamino)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione","InChI=1S/C20H19N3O3/c24-18-9-8-17(19(25)22-18)23-12-14-10-15(6-7-16(14)20(23)26)21-11-13-4-2-1-3-5-13/h1-7,10,17,21H,8-9,11-12H2,(H,22,24,25)",ACMKWPUNBKGINW-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF1,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.59,G-loop_beta-hairpin,IKZF2,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 1.04,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C20H19N3O3,349.39,349.1426,2.06,-3.54,78.51,6,2,4,4,2,2,2,0,26,6,0,0
1218,O=C1CCC(N2CC3=CC(NCC4=CC=CC5=C4C=CC=C5)=CC=C3C2=O)C(=O)N1,10,"3-[6-(naphthalen-1-ylmethylamino)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione","InChI=1S/C24H21N3O3/c28-22-11-10-21(23(29)26-22)27-14-17-12-18(8-9-20(17)24(27)30)25-13-16-6-3-5-15-4-1-2-7-19(15)16/h1-9,12,21,25H,10-11,13-14H2,(H,26,28,29)",BQTWUQDXEUWZAJ-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF1,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.66,G-loop_beta-hairpin,IKZF2,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.83,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C24H21N3O3,399.45,399.1583,3.21,-5.16,78.51,6,2,4,5,2,3,2,0,30,6,0,0
1219,O=C1CCC(N2CC3=CC(NCC4=CC=CC5=C4C=CN=C5)=CC=C3C2=O)C(=O)N1,18,"3-[6-(isoquinolin-5-ylmethylamino)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione","InChI=1S/C23H20N4O3/c28-21-7-6-20(22(29)26-21)27-13-16-10-17(4-5-19(16)23(27)30)25-12-15-3-1-2-14-11-24-9-8-18(14)15/h1-5,8-11,20,25H,6-7,12-13H2,(H,26,28,29)",AWZZVOJSADYHQF-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF1,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.25,G-loop_beta-hairpin,IKZF2,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.63,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C23H20N4O3,400.44,400.1535,2.61,-4.60,91.40,7,2,4,5,2,3,2,1,30,7,0,0
1220,O=C1CCC(N2CC3=CC(NCC4=CC=CC5=C4OC4=C5C=CC=C4)=CC=C3C2=O)C(=O)N1,12,"3-[6-(dibenzofuran-4-ylmethylamino)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione","InChI=1S/C26H21N3O4/c30-23-11-10-21(25(31)28-23)29-14-16-12-17(8-9-18(16)26(29)32)27-13-15-4-3-6-20-19-5-1-2-7-22(19)33-24(15)20/h1-9,12,21,27H,10-11,13-14H2,(H,28,30,31)",BRMZZAJVPKDLAQ-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF1,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.32,G-loop_beta-hairpin,IKZF2,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.84,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C26H21N3O4,439.47,439.1532,3.96,-6.54,91.65,7,2,4,6,2,4,2,1,33,7,0,0
1221,O=C1CCC(N2CC3=CC(NCC4=CC5=C(C=C4)C4=C(C=CC=C4)O5)=CC=C3C2=O)C(=O)N1,13,"3-[6-(dibenzofuran-3-ylmethylamino)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione","InChI=1S/C26H21N3O4/c30-24-10-9-21(25(31)28-24)29-14-16-12-17(6-8-18(16)26(29)32)27-13-15-5-7-20-19-3-1-2-4-22(19)33-23(20)11-15/h1-8,11-12,21,27H,9-10,13-14H2,(H,28,30,31)",VMIRQGWKDHITLC-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF1,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.24,G-loop_beta-hairpin,IKZF2,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.94,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C26H21N3O4,439.47,439.1532,3.96,-6.54,91.65,7,2,4,6,2,4,2,1,33,7,0,0
1222,O=C1CCC(N2CC3=CC(NCC4=CC5=C(C=C4)OC4=CC=CC=C45)=CC=C3C2=O)C(=O)N1,7,"3-[6-(dibenzofuran-2-ylmethylamino)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione","InChI=1S/C26H21N3O4/c30-24-10-8-21(25(31)28-24)29-14-16-12-17(6-7-18(16)26(29)32)27-13-15-5-9-23-20(11-15)19-3-1-2-4-22(19)33-23/h1-7,9,11-12,21,27H,8,10,13-14H2,(H,28,30,31)",HQXKVSGFXIECPG-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF1,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.08,G-loop_beta-hairpin,IKZF2,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.19,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C26H21N3O4,439.47,439.1532,3.96,-6.54,91.65,7,2,4,6,2,4,2,1,33,7,0,0
1223,O=C1CCC(N2CC3=CC(NCC4=CC5=C(C=CC=C5)O4)=CC=C3C2=O)C(=O)N1,4,"3-[6-(1-benzofuran-2-ylmethylamino)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione","InChI=1S/C22H19N3O4/c26-20-8-7-18(21(27)24-20)25-12-14-9-15(5-6-17(14)22(25)28)23-11-16-10-13-3-1-2-4-19(13)29-16/h1-6,9-10,18,23H,7-8,11-12H2,(H,24,26,27)",VUWPDOPKDHGWFT-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF1,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.13,G-loop_beta-hairpin,IKZF2,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.76,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C22H19N3O4,389.41,389.1376,2.81,-4.67,91.65,7,2,4,5,2,3,2,1,29,7,0,0
1224,O=C1CCC(N2CC3=CC(NCC4=CC5=CC=C(Br)C=C5C=C4)=CC=C3C2=O)C(=O)N1,20,"3-[6-[(6-bromonaphthalen-2-yl)methylamino]-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione","InChI=1S/C24H20BrN3O3/c25-18-4-3-15-9-14(1-2-16(15)10-18)12-26-19-5-6-20-17(11-19)13-28(24(20)31)21-7-8-22(29)27-23(21)30/h1-6,9-11,21,26H,7-8,12-13H2,(H,27,29,30)",PKZBQAQTVKTZGQ-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF1,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.73,G-loop_beta-hairpin,IKZF2,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 1.41,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C24H20BrN3O3,478.35,477.0688,3.98,-6.17,78.51,6,2,4,5,2,3,2,0,31,7,0,0
1225,O=C1CCC(N2CC3=CC(NCC4=CC5=CC=C(F)C=C5C=C4)=CC=C3C2=O)C(=O)N1,19,"3-[6-[(6-fluoronaphthalen-2-yl)methylamino]-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione","InChI=1S/C24H20FN3O3/c25-18-4-3-15-9-14(1-2-16(15)10-18)12-26-19-5-6-20-17(11-19)13-28(24(20)31)21-7-8-22(29)27-23(21)30/h1-6,9-11,21,26H,7-8,12-13H2,(H,27,29,30)",NHERHMLSLSIPJM-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF1,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.49,G-loop_beta-hairpin,IKZF2,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.69,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C24H20FN3O3,417.44,417.1489,3.35,-5.37,78.51,6,2,4,5,2,3,2,0,31,7,0,0
1226,O=C1CCC(N2CC3=CC(NCC4=CC5=CC=C(O)C=C5C=C4)=CC=C3C2=O)C(=O)N1,22,"3-[6-[(6-hydroxynaphthalen-2-yl)methylamino]-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione","InChI=1S/C24H21N3O4/c28-19-5-3-15-9-14(1-2-16(15)11-19)12-25-18-4-6-20-17(10-18)13-27(24(20)31)21-7-8-22(29)26-23(21)30/h1-6,9-11,21,25,28H,7-8,12-13H2,(H,26,29,30)",AKZNSJMAAPBMQT-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF1,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.54,G-loop_beta-hairpin,IKZF2,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.84,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C24H21N3O4,415.45,415.1532,2.92,-4.66,98.74,7,3,4,5,2,3,2,0,31,7,0,0
1227,O=C1CCC(N2CC3=CC(NCC4=CC5=CC=CC=C5C=C4)=CC=C3C2=O)C(=O)N1,3,"3-[6-(naphthalen-2-ylmethylamino)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione","InChI=1S/C24H21N3O3/c28-22-10-9-21(23(29)26-22)27-14-18-12-19(7-8-20(18)24(27)30)25-13-15-5-6-16-3-1-2-4-17(16)11-15/h1-8,11-12,21,25H,9-10,13-14H2,(H,26,28,29)",YOYMOZQYFJOCDR-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF1,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.15,G-loop_beta-hairpin,IKZF2,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.36,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C24H21N3O3,399.45,399.1583,3.21,-5.16,78.51,6,2,4,5,2,3,2,0,30,6,0,0
1228,O=C1CCC(N2CC3=CC(NCC4=CC5=CC=CC=C5C=N4)=CC=C3C2=O)C(=O)N1,14,"3-[6-(isoquinolin-3-ylmethylamino)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione","InChI=1S/C23H20N4O3/c28-21-8-7-20(22(29)26-21)27-13-16-10-17(5-6-19(16)23(27)30)25-12-18-9-14-3-1-2-4-15(14)11-24-18/h1-6,9-11,20,25H,7-8,12-13H2,(H,26,28,29)",OWDWMVCSXWZXOW-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF1,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.4,G-loop_beta-hairpin,IKZF2,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 1.00,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C23H20N4O3,400.44,400.1535,2.61,-4.60,91.40,7,2,4,5,2,3,2,1,30,7,0,0
1229,O=C1CCC(N2CC3=CC(NCC4=CC5=CC=CN=C5C=C4)=CC=C3C2=O)C(=O)N1,15,"3-[3-oxo-6-(quinolin-6-ylmethylamino)-1H-isoindol-2-yl]piperidine-2,6-dione","InChI=1S/C23H20N4O3/c28-21-8-7-20(22(29)26-21)27-13-16-11-17(4-5-18(16)23(27)30)25-12-14-3-6-19-15(10-14)2-1-9-24-19/h1-6,9-11,20,25H,7-8,12-13H2,(H,26,28,29)",PEVYOSVZSUUDNA-UHFFFAOYSA-N,Glutarimide,LenalidomideType,Discovery,,,,,,,,1,non-covalent,IKZF1,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.38,G-loop_beta-hairpin,IKZF2,MOLM-13 cells were treated with 25 μM compound: western blot relative ratio = 0.73,CRBN,Q96SW2,,,,,,,https://doi.org/10.1021/acs.jmedchem.3c01736,,,,C23H20N4O3,400.44,400.1535,2.61,-4.60,91.40,7,2,4,5,2,3,2,1,30,7,0,0
