stereo_smiles,HOMO_eV,LUMO_eV,gap_eV,cov_crbn_label,electrophilicity_index_eV
O=C1CC[C@@H](N2Cc3ccc(S(=O)(=O)F)cc3C2=O)CN1,-10.298513,-8.046614467,2.251898534,0,37.362218667850264
O=C1CC[C@H](N2Cc3ccc(S(=O)(=O)F)cc3C2)C(=O)N1,-11.01835005,-8.266687453,2.751662593,0,33.7898142415999
O=C1CC[C@@H](N2Cc3ccc(S(=O)(=O)F)cc3C2)C(=O)N1,-10.30831242,-8.047916711,2.260395708,0,37.266831944207205
COc1ccc2cccc(C(=O)N[C@@H]3CCC(=O)NC3=O)c2c1,-10.20535337,-8.012554158,2.19279921,0,37.83886746050485
COc1ccc2cccc(C(=O)N[C@H]3CCC(=O)NC3=O)c2c1,-10.20608338,-7.99783146,2.208251918,0,37.5163848835353
CC1(C)CC(=O)C(=CNc2ccc3c(c2)C(=O)NC3=O)C(=O)C1,-10.87074932,-8.798750676,2.071998649,1,46.68068078608143
Cc1ncc(C(=O)N[C@@H]2CCC(=O)NC2=O)n1-c1ccccc1,-10.52451226,-7.917307513,2.607204743,0,32.61162337297629
Cc1ncc(C(=O)N[C@H]2CCC(=O)NC2=O)n1-c1ccccc1,-10.52379909,-7.914113348,2.609685746,0,32.566815333266106
O=C1CC[C@@H](c2ccccn2)C(=O)N1,-10.65064675,-7.309806508,3.340840238,0,24.138978389603768
O=C1NCc2c(NC(=O)[C@@H](F)Cl)cccc21,-10.70679915,-7.803594326,2.903204821,1,29.504865119912893
Cc1c(C(=O)N[C@@H]2CCC(=O)NC2=O)cnn1-c1ccccc1,-10.71230224,-8.014313012,2.697989228,0,32.49513704104002
Cc1c(C(=O)N[C@H]2CCC(=O)NC2=O)cnn1-c1ccccc1,-10.7126497,-8.014513356,2.698136343,0,32.495266319276155
Cc1nc(C(=O)Nc2cccc(C3CC(=O)NC(=O)C3)c2)c[nH]1,-10.70332563,-8.055000068,2.648325566,0,33.21672262558289
Cn1ncc(-c2ccccc2)c1C(=O)N[C@@H]1CCC(=O)NC1=O,-10.70433366,-8.05478809,2.64954557,0,33.20424574083878
Cn1ncc(-c2ccccc2)c1C(=O)N[C@H]1CCC(=O)NC1=O,-10.67873196,-7.908099932,2.770632032,0,31.17251910316724
O=C1CC[C@H](NC(=O)c2cc(Cc3ccccc3)n[nH]2)C(=O)N1,-10.67859099,-7.907840839,2.770750147,0,31.169848399006888
O=C1CC[C@@H](NC(=O)c2cc(Cc3ccccc3)n[nH]2)C(=O)N1,-10.34248154,-7.415753215,2.926728322,0,26.93749358654085
O=C1CC[C@H](NC(=O)c2ccc3nc4n(c3c2)CCC4)C(=O)N1,-10.42016538,-7.916638057,2.503527324,0,33.57646200461191
O=C1CC[C@@H](NC(=O)c2ccc3nc4n(c3c2)CCC4)C(=O)N1,-10.41982669,-7.915924887,2.503901798,0,33.56758900868224
CCOc1ccc(S(=O)(=O)N[C@@H]2CCC(=O)NC2=O)cc1,-11.01952798,-7.933412332,3.08611565,0,29.099196790489255
Cn1nc([C@@H]2CCC(=O)NC2=O)c2ccccc21,-10.21343948,-7.510680469,2.702759014,0,29.057754163366532
CCOc1ccc(S(=O)(=O)N[C@H]2CCC(=O)NC2=O)cc1,-11.01520877,-7.931893466,3.083315302,0,29.10768507104793
COCCNc1ncc(C(=O)N[C@@H]2CCC(=O)NC2=O)s1,-10.33079547,-7.883193002,2.447602467,0,33.885136631763835
COCCNc1ncc(C(=O)N[C@H]2CCC(=O)NC2=O)s1,-10.35003927,-7.896528294,2.453510972,0,33.92457091767357
CC[C@@]1(c2ccc(NC(=O)[C@]34C[C@@H]3C4)cc2)CCC(=O)NC1=O,-10.40492012,-7.559871175,2.845048942,1,28.359242042250575
CC[C@@]1(c2ccc(NC(=O)[C@]34C[C@H]3C4)cc2)CCC(=O)NC1=O,-10.41186814,-7.568097363,2.843770774,1,28.419938277439908
O=C1CC[C@H](NC(=O)c2nn3c(c2Cl)OCCC3)C(=O)N1,-10.5082421,-7.801664246,2.70657785,0,30.966472144824046
O=C1CC[C@@H](NC(=O)c2nn3c(c2Cl)OCCC3)C(=O)N1,-10.50808919,-7.801868466,2.706220724,0,30.970732208881078
O=C1CC[C@H](NC(=O)c2c(Cl)nc3sccn23)C(=O)N1,-11.03579826,-7.959433206,3.076365055,0,29.321846724633634
Cn1nc([C@H]2CCC(=O)NC2=O)c2ccccc21,-10.21396537,-7.511155712,2.702809657,0,29.060492343390436
O=C1CC[C@@H](NC(=O)c2c(Cl)nc3sccn23)C(=O)N1,-11.03552166,-7.959901749,3.075619908,0,29.32954341567368
CC(C)c1nn(C)c(Cl)c1C(=O)N[C@@H]1CCC(=O)NC1=O,-10.7366673,-7.850920368,2.885746936,0,29.931454747942052
CC(C)c1nn(C)c(Cl)c1C(=O)N[C@H]1CCC(=O)NC1=O,-10.73663502,-7.85112325,2.885511769,0,29.93444362416265
O=C1CC[C@]2(CC(c3ccc(Cl)cc3Cl)=NO2)C(=O)N1,-11.33574693,-7.945109368,3.390637566,0,27.410141333882564
O=C1CC[C@@]2(CC(c3ccc(Cl)cc3Cl)=NO2)C(=O)N1,-11.08384359,-8.139079627,2.944763966,0,31.3710013156516
O=C1CC[C@]2(CC(c3c(Cl)cccc3Cl)=NO2)C(=O)N1,-11.08379302,-8.139107736,2.944685281,0,31.37176626813735
O=C1CC[C@@]2(CC(c3c(Cl)cccc3Cl)=NO2)C(=O)N1,-11.33585952,-7.944851503,3.391008021,0,27.406733871629616
CN(Cc1ncc(Br)cn1)[C@@H]1CCC(=O)NC1=O,-10.05035819,-8.2487365,1.801621691,0,46.46603503753916
CN(Cc1ncc(Br)cn1)[C@H]1CCC(=O)NC1=O,-10.24500371,-8.31760362,1.927400086,0,44.69367742984651
O=C1CC[C@H](NC(=O)c2oc(C3CC3)nc2C(F)F)C(=O)N1,-11.5206307,-8.26116259,3.259468113,0,30.014049240699613
O=c1ccn([C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]1,-11.3857778,-7.643237614,3.742540191,0,24.188345959318625
O=C1CC[C@@H](NC(=O)c2oc(C3CC3)nc2C(F)F)C(=O)N1,-11.52477292,-8.264915801,3.259857119,0,30.03442830296596
COc1cc(C(F)F)c(C(=O)N[C@@H]2CCC(=O)NC2=O)cn1,-10.99570791,-8.106267509,2.889440402,0,31.570599678705552
COc1cc(C(F)F)c(C(=O)N[C@H]2CCC(=O)NC2=O)cn1,-10.99575634,-8.105549386,2.890206959,0,31.560013315133016
Nc1cc(OC(F)F)cc(C(=O)N[C@@H]2CCC(=O)NC2=O)c1,-10.53679656,-7.884310165,2.6524864,0,31.982932407668546
Nc1cc(OC(F)F)cc(C(=O)N[C@H]2CCC(=O)NC2=O)c1,-10.53688689,-7.884609053,2.652277833,0,31.986799097337013
COc1c(N)c(F)cc(C(=O)N[C@@H]2CCC(=O)NC2=O)c1F,-10.52070694,-8.03081081,2.489896128,0,34.55553897995431
COc1c(N)c(F)cc(C(=O)N[C@H]2CCC(=O)NC2=O)c1F,-10.52105739,-8.031106021,2.489951372,0,34.557177611865335
C=CC(=O)Nc1cccc2c1CN([C@@H]1CCC(=O)NC1=O)C2=O,-10.14269592,-8.368351601,1.774344314,0,48.27964865965698
C=CC(=O)Nc1cccc2c1CN([C@H]1CCC(=O)NC1=O)C2=O,-10.14276599,-8.367846979,1.774919008,0,48.26175038744515
Cn1c(C(=O)N[C@@H]2CCC(=O)NC2=O)cc(=O)c2ccccc21,-10.5822745,-7.835981693,2.746292812,0,30.88091696820336
O=c1ccn([C@H]2O[C@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]1,-11.28106116,-7.550575151,3.730486005,0,23.765705438544707
Cn1c(C(=O)N[C@H]2CCC(=O)NC2=O)cc(=O)c2ccccc21,-10.58191065,-7.835581167,2.746329482,0,30.877941544566458
Cn1c(=O)cc(C(=O)N[C@@H]2CCC(=O)NC2=O)c2ccccc21,-10.22979757,-8.24885971,1.980937861,0,43.09332230887391
Cn1c(=O)cc(C(=O)N[C@H]2CCC(=O)NC2=O)c2ccccc21,-10.6566836,-8.061882445,2.594801159,0,33.75833959046599
COc1nc(C(=O)N[C@@H]2CCC(=O)NC2=O)cc2ccccc12,-10.22989489,-8.248912398,1.980982497,0,43.09305096134853
COc1nc(C(=O)N[C@H]2CCC(=O)NC2=O)cc2ccccc12,-10.65645109,-8.06206747,2.594383616,0,33.763601392657776
O=C1CC[C@H](N2C(=O)c3ccc(N4CCC4)cc3C2=O)C(=O)N1,-10.475,-7.8844,2.5906,0,32.5279441403536
O=C1CC[C@@H](N2C(=O)c3ccc(N4CCC4)cc3C2=O)C(=O)N1,-10.4751,-7.8843,2.5908,0,32.52543310560445
CN1Cc2cc3c(cc2C1)C(=O)N([C@@H]1CCC(=O)NC1=O)C3=O,-10.24314373,-8.293675719,1.949468016,0,44.06505678275573
CN1Cc2cc3c(cc2C1)C(=O)N([C@H]1CCC(=O)NC1=O)C3=O,-9.924907108,-8.632507104,1.292400004,0,66.61591248256825
O=C1CC[C@H](N2C(=O)c3cccc(N4CCC4)c3C2=O)C(=O)N1,-10.24319722,-8.293771839,1.949425377,0,44.06673191347341
O=c1ccn([C@@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]1,-11.36246768,-7.669661443,3.69280624,0,24.522132723279896
O=C1CC[C@@H](N2C(=O)c3cccc(N4CCC4)c3C2=O)C(=O)N1,-9.924948076,-8.632698757,1.292249319,0,66.62535064148
C=CC(=O)Nc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2,-10.36724428,-7.887914911,2.479329368,1,33.60292115580988
C=CC(=O)Nc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,-10.36714551,-7.887716547,2.479428966,1,33.600477498021036
Cc1cc(C(=O)N[C@@H]2CCC(=O)NC2=O)c2cccc(O)c2n1,-10.67995376,-7.892537606,2.78741615,0,30.93702348141886
Cc1cc(C(=O)N[C@H]2CCC(=O)NC2=O)c2cccc(O)c2n1,-10.679829,-7.891946081,2.787882922,0,30.92945788159361
O=C1CC[C@H](NC(=O)c2cnoc2Cc2ccccc2)C(=O)N1,-11.06581088,-8.08192299,2.983887893,0,30.717953011610124
O=C1CC[C@@H](NC(=O)c2cnoc2Cc2ccccc2)C(=O)N1,-11.06803753,-8.082416123,2.985621409,0,30.708839540922934
Cc1c(C(=O)N[C@@H]2CCC(=O)NC2=O)[nH]c(=O)c2ccccc12,-10.45790097,-8.167523555,2.290377418,0,37.86564127053311
Cc1c(C(=O)N[C@H]2CCC(=O)NC2=O)[nH]c(=O)c2ccccc12,-10.45780895,-8.16811127,2.289697677,0,37.87889854702911
COc1ccc2cnc(C(=O)N[C@@H]3CCC(=O)NC3=O)cc2c1,-10.83265679,-8.418383862,2.414272932,0,38.37620855463377
O=c1ccn([C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]1,-11.22450921,-7.558819527,3.665689679,0,24.06187302647353
COc1ccc2cnc(C(=O)N[C@H]3CCC(=O)NC3=O)cc2c1,-10.83367556,-8.417591897,2.41608366,0,38.348351180536845
C=CC(=O)N1CCC[C@@H]1C(=O)Nc1ccc2c(c1)C(=O)NC2=O,-10.39818339,-8.442993739,1.95518965,1,45.3907317387795
C=CC(=O)N1CCC[C@H]1C(=O)Nc1ccc2c(c1)C(=O)NC2=O,-10.39747151,-8.442418204,1.955053304,1,45.387693996562646
O=C1CC[C@H](N2C(=O)c3cccc(NC4CC4)c3C2=O)C(=O)N1,-10.31205999,-8.094199067,2.217860921,0,38.188865819485095
O=C1CC[C@@H](N2C(=O)c3cccc(NC4CC4)c3C2=O)C(=O)N1,-10.31735551,-8.089221101,2.22813441,0,38.01409612185517
Cn1c(=O)n([C@@H]2CCC(=O)NC2=O)c2ccc(C#CCO)cc21,-10.31579587,-7.914561581,2.401234293,0,34.60157279946352
Cn1c(=O)n([C@H]2CCC(=O)NC2=O)c2ccc(C#CCO)cc21,-10.3625804,-7.891026539,2.471553857,0,33.70290367533644
Cn1c(=O)n([C@@H]2CCC(=O)NC2=O)c2cccc(C#CCO)c21,-10.31662882,-7.913959891,2.402668932,0,34.58178947619162
Cn1c(=O)n([C@H]2CCC(=O)NC2=O)c2cccc(C#CCO)c21,-10.36250235,-7.888029039,2.474473312,0,33.65179716887508
Cn1ncc(C(=O)N[C@@H]2CCC(=O)NC2=O)c1-c1ccccn1,-10.49646644,-7.81820311,2.678263333,0,31.3101326326616
O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,-11.14835609,-7.632044047,3.51631204,0,25.07623223519646
Cn1ncc(C(=O)N[C@H]2CCC(=O)NC2=O)c1-c1ccccn1,-10.50898261,-7.838977597,2.670005014,0,31.521255764733134
Cc1c(C(=O)N[C@@H]2CCC(=O)NC2=O)cnn1-c1ccccn1,-10.3433378,-7.982098916,2.361238885,0,35.5556603109347
Cc1c(C(=O)N[C@H]2CCC(=O)NC2=O)cnn1-c1ccccn1,-10.34910485,-8.049919433,2.299185416,0,36.80913381437607
Cn1cc(-c2cncc(C(=O)N[C@@H]3CCC(=O)NC3=O)c2)cn1,-10.28343164,-8.031098564,2.252333071,0,37.2305078800253
Cn1cc(-c2cncc(C(=O)N[C@H]3CCC(=O)NC3=O)c2)cn1,-10.28336828,-8.031459778,2.251908504,0,37.23873840769776
O=C1CC[C@H](NC(=O)c2cc(C3CC3)nc3ccnn23)C(=O)N1,-10.41731563,-7.969102704,2.448212922,0,34.52113745040221
O=C1CC[C@@H](NC(=O)c2cc(C3CC3)nc3ccnn23)C(=O)N1,-10.41663905,-7.965330095,2.451308955,0,34.460852941294384
Cc1nn(-c2ccncc2)cc1C(=O)N[C@@H]1CCC(=O)NC1=O,-10.84791466,-7.801574952,3.046339711,0,28.54273454239325
Cc1nn(-c2ccncc2)cc1C(=O)N[C@H]1CCC(=O)NC1=O,-10.85601723,-7.81523254,3.040784693,0,28.661645197722418
O=C1CC[C@H](NC(=O)c2ncn(Cc3ccccc3)n2)C(=O)N1,-10.70920395,-8.186120907,2.52308304,0,35.37668952936662
O=c1ccn([C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,-11.49878542,-7.829721162,3.669064261,0,25.45547993404424
O=C1CC[C@@H](NC(=O)c2ncn(Cc3ccccc3)n2)C(=O)N1,-10.70896324,-8.185845268,2.52311797,0,35.374266363969205
Cc1nc(-c2cccnc2)[nH]c1C(=O)N[C@@H]1CCC(=O)NC1=O,-10.53681872,-7.910632667,2.626186054,0,32.39569242984491
Cc1nc(-c2cccnc2)[nH]c1C(=O)N[C@H]1CCC(=O)NC1=O,-10.5370329,-7.910936915,2.626095989,0,32.39862439536584
Cc1ccc(-n2cnnc2)c(C(=O)N[C@@H]2CCC(=O)NC2=O)c1,-10.37205059,-8.100133307,2.271917282,0,37.54775543854793
Cc1ccc(-n2cnnc2)c(C(=O)N[C@H]2CCC(=O)NC2=O)c1,-10.37046374,-8.101127447,2.269336296,0,37.58804739309296
O=C1CC[C@H](NC(=O)c2cnnn2Cc2ccccc2)C(=O)N1,-10.80707009,-8.146472085,2.660598009,0,33.75526477170867
O=C1CC[C@@H](NC(=O)c2cnnn2Cc2ccccc2)C(=O)N1,-10.80726842,-8.146911749,2.660356674,0,33.76059960211493
O=C1CC[C@H](Sc2ncnc3c2oc2ccccc23)C(=O)N1,-10.57732904,-8.115516454,2.461812584,0,35.4842682718365
O=C1CC[C@@H](Sc2ncnc3c2oc2ccccc23)C(=O)N1,-10.57988591,-8.114443036,2.465442878,0,35.437642650308995
O=c1ccn([C@@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,-11.3932097,-7.748370558,3.644839145,0,25.13143105890448
CC(=O)NCCC#Cc1cccc(N2CCC(=O)NC2=O)c1C,-10.48998124,-7.272558572,3.217422672,0,24.515571370108518
CC1=Nc2cccc(C(=O)N[C@@H]3CCC(=O)NC3=O)c2C1(C)C,-10.23185775,-8.01955387,2.21230388,0,37.64333972540325
CC1=Nc2cccc(C(=O)N[C@H]3CCC(=O)NC3=O)c2C1(C)C,-10.23118931,-8.018835063,2.212354249,0,37.63676067764023
C=CC(=O)N1CCC(C(=O)Nc2ccc3c(c2)C(=O)NC3)CC1,-10.4739362,-7.329105272,3.144830928,1,25.195971811378083
C[S@](=N)(=O)CCCCc1cn([C@@H]2CCC(=O)NC2=O)nn1,-9.780275286,-8.129229145,1.651046141,0,48.56774456493047
C[S@@](=N)(=O)CCCCc1cn([C@@H]2CCC(=O)NC2=O)nn1,-9.728325344,-8.071031954,1.65729339,0,47.79134493227326
C[S@](=N)(=O)CCCCc1cn([C@H]2CCC(=O)NC2=O)nn1,-9.790467732,-8.054798068,1.735669664,0,45.86896891698075
O=C1CC(c2cccnc2)CC(=O)N1,-10.43982794,-7.650638463,2.789189477,0,29.333340149238612
O=c1ccn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,-11.22910198,-7.691986733,3.537115248,0,25.30364244476096
C[S@@](=N)(=O)CCCCc1cn([C@H]2CCC(=O)NC2=O)nn1,-9.577341404,-8.374756178,1.202585226,0,66.99687486299833
O=C1CC[C@H](N2CCc3c(N4CCCCC4)cccc32)C(=O)N1,-9.279493872,-7.731733127,1.547760746,0,46.74201822849217
O=C1CC[C@@H](N2CCc3c(N4CCCCC4)cccc32)C(=O)N1,-9.016547388,-7.681539095,1.335008294,0,52.21429961276091
O=C1CC[C@H](N2CCc3cc(N4CCCCC4)ccc32)C(=O)N1,-9.537147602,-7.76538524,1.771762362,0,42.24291716110071
O=C1CC[C@@H](N2CCc3cc(N4CCCCC4)ccc32)C(=O)N1,-9.527065348,-7.755520126,1.771545222,0,42.150738936388805
O=C1CC[C@H](N2CCc3c(C4CCNCC4)cccc32)C(=O)N1,-9.244269043,-7.727691825,1.516577218,0,47.48315026200719
O=C1CC[C@@H](N2CCc3c(C4CCNCC4)cccc32)C(=O)N1,-8.998640884,-7.710620232,1.288020652,0,54.19156257493564
O=C1CC[C@H](N2CCc3cc(C4CCNCC4)ccc32)C(=O)N1,-9.548736416,-7.760560957,1.788175459,0,41.88791626109447
O=C1CC[C@@H](N2CCc3cc(C4CCNCC4)ccc32)C(=O)N1,-9.510898607,-7.769349107,1.7415495,0,42.86512686794176
O=C1CC[C@H](CSc2ccc(Br)cc2)C(=O)N1,-10.38677124,-7.930703755,2.45606748,0,34.15316282275458
O=c1ccn([C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)c(=O)[nH]1,-11.22773704,-7.68941041,3.538326628,0,25.284442708961905
O=C1CC[C@@H](CSc2ccc(Br)cc2)C(=O)N1,-10.39135481,-7.935418878,2.455935932,0,34.18967789783218
CCn1nc(C(F)F)c(C(=O)N[C@@H]2CCC(=O)NC2=O)c1C,-10.84087419,-7.708270034,3.132604156,0,27.45884368950193
CCn1nc(C(F)F)c(C(=O)N[C@H]2CCC(=O)NC2=O)c1C,-10.84164395,-7.708620511,3.133023443,0,27.458485216722305
O=C1CC[C@H](NC(=O)c2cccc(S(=O)(=O)F)c2)C(=O)N1,-11.52901964,-8.252432145,3.276587496,1,29.856202161546047
O=C1CC[C@@H](NC(=O)c2cccc(S(=O)(=O)F)c2)C(=O)N1,-11.55510881,-8.388212067,3.16689674,1,31.397933075881088
O=C1CC[C@H](NC(=O)c2ccc(S(=O)(=O)F)cc2)C(=O)N1,-11.52637365,-8.248665797,3.277707857,1,29.826650375144006
O=C1CC[C@@H](NC(=O)c2ccc(S(=O)(=O)F)cc2)C(=O)N1,-11.55520772,-8.388110518,3.1670972,1,31.39593744882091
O=C1CC[C@H](NC(=O)c2cc3cc(O)ccc3cc2O)C(=O)N1,-10.03314777,-8.083671872,1.949475894,0,42.09069152264637
O=C1CC[C@@H](NC(=O)c2cc3cc(O)ccc3cc2O)C(=O)N1,-10.03264251,-8.083679818,1.948962689,0,42.099463543397704
O=c1ccn([C@H]2O[C@H](CO)[C@H](O)[C@H]2O)c(=O)[nH]1,-11.3509579,-7.64276704,3.708190856,0,24.321940341383144
COc1ccc2nccc(C(=O)N[C@@H]3CCC(=O)NC3=O)c2n1,-10.80857239,-8.306610661,2.501961733,0,36.510372866006364
COc1ccc2nccc(C(=O)N[C@H]3CCC(=O)NC3=O)c2n1,-10.80891262,-8.306451482,2.502461141,0,36.503778097231034
Cn1nc(C(=O)N[C@@H]2CCC(=O)NC2=O)c2ccccc2c1=O,-10.87664355,-7.965553195,2.911090359,0,30.48929562420435
Cn1nc(C(=O)N[C@H]2CCC(=O)NC2=O)c2ccccc2c1=O,-10.87656427,-7.965841794,2.910722478,0,30.49382661556716
Cn1cnc2ccc(C(=O)N[C@@H]3CCC(=O)NC3=O)cc2c1=O,-10.71462843,-8.091467562,2.623160872,0,33.70640076209539
Cn1cnc2ccc(C(=O)N[C@H]3CCC(=O)NC3=O)cc2c1=O,-10.67867714,-8.079628042,2.599049099,0,33.84641843015141
Cc1ccn(-c2ccnc(C(=O)N[C@@H]3CCC(=O)NC3=O)n2)n1,-10.67580759,-8.141881404,2.533926184,0,34.93643789930038
O=c1ccn([C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)c(=O)[nH]1,-11.49353908,-7.822146107,3.671392975,0,25.405595150386432
Cc1ccn(-c2ccnc(C(=O)N[C@H]3CCC(=O)NC3=O)n2)n1,-10.67545796,-8.141727766,2.533730194,0,34.93727148664769
Cn1cnnc1-c1ncccc1C(=O)N[C@@H]1CCC(=O)NC1=O,-10.59549893,-7.767753376,2.827745556,0,29.81253339239748
Cn1cnnc1-c1ncccc1C(=O)N[C@H]1CCC(=O)NC1=O,-10.6299466,-7.783486923,2.846459678,0,29.778617340556288
CS(=O)(=O)Cc1ccc(C(=O)N[C@@H]2CCC(=O)NC2=O)o1,-11.18974415,-8.054098395,3.135645753,0,29.525455445855656
CS(=O)(=O)Cc1ccc(C(=O)N[C@H]2CCC(=O)NC2=O)o1,-11.23204513,-8.11038226,3.121662867,0,29.962356064491548
O=C1CC[C@H](Nc2ccnc(Cc3ccc(F)cc3)n2)C(=O)N1,-10.21691178,-7.952200532,2.264711247,0,36.44136119376877
O=C1CC[C@@H](Nc2ccnc(Cc3ccc(F)cc3)n2)C(=O)N1,-10.15203055,-7.859605994,2.292424557,0,35.3794686506183
Cc1cc(S(=O)(=O)N[C@@H]2CCC(=O)NC2=O)cc(C)c1F,-11.27773514,-7.93615162,3.341583515,0,27.619648197398362
Cc1cc(S(=O)(=O)N[C@H]2CCC(=O)NC2=O)cc(C)c1F,-11.27591949,-7.933428391,3.342491099,0,27.59910461120417
C=C(COC)c1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O,-10.6249546,-7.842481365,2.78247323,0,30.64236049463947
O=c1ccn([C@H]2O[C@@H](CO)[C@H](O)[C@H]2O)c(=O)[nH]1,-11.29911651,-7.70797415,3.591142363,0,25.150039934344093
C=C(COC)c1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O,-10.62416822,-7.840894592,2.783273633,0,30.625675877545433
Cc1ccc(C)c2c(C)c(C(=O)N[C@@H]3CCC(=O)NC3=O)oc12,-10.2098028,-7.829130974,2.380671824,0,34.171355373544955
Cc1ccc(C)c2c(C)c(C(=O)N[C@H]3CCC(=O)NC3=O)oc12,-10.20959048,-7.829106766,2.380483718,0,34.173159416338414
CC(C)n1cc2cccc(C(=O)N[C@@H]3CCC(=O)NC3=O)c2n1,-10.26218442,-7.744311871,2.517872549,0,32.19324075860887
CC(C)n1cc2cccc(C(=O)N[C@H]3CCC(=O)NC3=O)c2n1,-10.26205435,-7.744102878,2.517951469,0,32.19101937737313
O=C1CC[C@H](n2cc(C[C@H](O)Cc3ccccc3)nn2)C(=O)N1,-10.0614062,-7.932989345,2.12841685,0,38.03276024500509
O=C1CC[C@@H](n2cc(C[C@H](O)Cc3ccccc3)nn2)C(=O)N1,-10.06160953,-7.931693,2.129916525,0,38.00136438869411
O=C1CC[C@H](n2cc(C[C@@H](O)Cc3ccccc3)nn2)C(=O)N1,-10.57415307,-8.263786424,2.310366644,0,38.399529064055
O=C1CC[C@@H](n2cc(C[C@@H](O)Cc3ccccc3)nn2)C(=O)N1,-10.5392021,-8.351333813,2.187868284,0,40.776260354659314
CC(C)c1cnc2cc(C(=O)N[C@@H]3CCC(=O)NC3=O)[nH]c2c1,-10.54018719,-8.348195944,2.191991248,0,40.69028762572592
O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,-11.22401317,-7.568161475,3.655851691,0,24.149354086050426
CC(C)c1cnc2cc(C(=O)N[C@H]3CCC(=O)NC3=O)[nH]c2c1,-10.5470262,-8.276993089,2.270033109,0,39.02406762128023
Cc1nc(N(C)[C@@H]2CCC(=O)NC2=O)c(C)c(-n2cccn2)n1,-10.21524069,-7.744737471,2.470503218,0,32.641205766646046
Cc1nc(N(C)[C@H]2CCC(=O)NC2=O)c(C)c(-n2cccn2)n1,-10.2137801,-7.746044532,2.467735567,0,32.67725532727165
Cc1cc(N[C@@H]2CCC(=O)NC2=O)nc(-n2nc(C)cc2C)n1,-9.979668879,-7.497967361,2.481701518,0,30.772009276919146
Cc1cc(N[C@H]2CCC(=O)NC2=O)nc(-n2nc(C)cc2C)n1,-10.03375433,-7.629747336,2.404006999,0,32.4457552780179
O=C1CC[C@H](NC(=O)c2cscc2-c2ccccc2)C(=O)N1,-10.76528553,-7.930902225,2.834383306,0,30.830995567031113
O=C1CC[C@@H](NC(=O)c2cscc2-c2ccccc2)C(=O)N1,-10.76204707,-7.939449667,2.8225974,0,30.977317222429743
O=C1CC[C@H](NC(=O)c2sccc2-c2ccccc2)C(=O)N1,-10.79289697,-7.955010793,2.837886177,0,30.963543247312177
O=C1CC[C@@H](NC(=O)c2sccc2-c2ccccc2)C(=O)N1,-10.79193409,-7.955333049,2.836601044,0,30.97545440205984
O=C1CC[C@H](N2CCc3c(N4CCNCC4)cccc32)C(=O)N1,-9.393463318,-7.701114771,1.692348546,0,43.16850106492764
O=c1ccn([C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,-11.30708938,-7.5891454,3.717943977,0,24.00975452224261
O=C1CC[C@@H](N2CCc3c(N4CCNCC4)cccc32)C(=O)N1,-9.044407235,-7.726400922,1.318006312,0,53.34951807099115
O=C1CC[C@H](N2CCc3cc(N4CCNCC4)ccc32)C(=O)N1,-9.362753932,-7.745930449,1.616823483,0,45.25959146535252
O=C1CC[C@@H](N2CCc3cc(N4CCNCC4)ccc32)C(=O)N1,-9.007397604,-7.713706786,1.293690818,0,54.03055508531817
Nc1ccc(C(=O)N[C@@H]2CCC(=O)NC2=O)c(C(F)(F)F)c1,-10.81299453,-7.876447519,2.936547015,0,29.736902075695976
Nc1ccc(C(=O)N[C@H]2CCC(=O)NC2=O)c(C(F)(F)F)c1,-10.81256891,-7.876380957,2.936187957,0,29.738972116766917
O=C1CC[C@H](NC(=O)c2cncc(S(=O)(=O)F)c2)C(=O)N1,-11.4213129,-8.934338716,2.486974181,1,41.652277281116994
O=C1CC[C@@H](NC(=O)c2cncc(S(=O)(=O)F)c2)C(=O)N1,-11.48643647,-8.942053616,2.544382856,1,41.0043643991799
O=C1CC[C@H](NC(=O)c2cccc(S(=O)(=O)F)n2)C(=O)N1,-11.50788293,-8.967983954,2.539898977,1,41.26750005097622
O=C1CC[C@@H](NC(=O)c2cccc(S(=O)(=O)F)n2)C(=O)N1,-11.45946897,-8.734908576,2.724560389,1,37.4200628949969
