molecule_id,filename,avg_homo_ev,avg_lumo_ev,avg_gap_ev,gm_uma_energy_ev,num_conformers
6364,ligand_6364.sdf,-10.16418389,-7.63171975,2.532464143,-33639.02,6
6365,ligand_6365.sdf,-10.10042367,-7.634958504,2.465465164,-33639.01845,7
6366,ligand_6366.sdf,-10.17878163,-7.582693466,2.596088161,-33638.84962,15
6367,ligand_6367.sdf,-9.789429128,-7.454102152,2.335326976,-33638.99771,10
6368,ligand_6368.sdf,-9.800392395,-7.469209076,2.33118332,-33639.01176,14
6369,ligand_6369.sdf,-9.794746332,-7.469415495,2.325330837,-33639.0078,13
637,ligand_637.sdf,-11.02710551,-8.518267424,2.508838083,-25884.63533,4
6370,ligand_6370.sdf,-9.785184458,-7.464811465,2.320372993,-33638.99536,11
6371,ligand_6371.sdf,-10.22872639,-7.577772118,2.650954273,-33638.83595,14
6372,ligand_6372.sdf,-10.02522185,-8.078282054,1.9469398,-33532.676,24
6373,ligand_6373.sdf,-10.05161815,-7.92429829,2.127319863,-33532.4565,26
6374,ligand_6374.sdf,-10.02435714,-7.85665368,2.167703461,-33532.56862,20
6375,ligand_6375.sdf,-10.08643479,-8.30668406,1.779750726,-33532.40558,21
6376,ligand_6376.sdf,-10.51721171,-8.154173084,2.36303863,-42477.38305,12
6377,ligand_6377.sdf,-10.51593371,-8.154484959,2.36144875,-42477.38378,11
6378,ligand_6378.sdf,-10.95441634,-8.977269663,1.977146675,-105135.4823,5
6379,ligand_6379.sdf,-10.95517721,-8.976255516,1.978921691,-105135.4823,5
638,ligand_638.sdf,-11.40561595,-8.619298602,2.786317343,-25885.38858,3
6380,ligand_6380.sdf,-10.89851876,-8.588581352,2.30993741,-105135.7624,4
6381,ligand_6381.sdf,-10.89872027,-8.588389837,2.310330435,-105135.7586,4
6382,ligand_6382.sdf,-11.4926978,-8.700611978,2.792085824,-37933.01388,14
6383,ligand_6383.sdf,-11.52046221,-8.772192606,2.748269603,-37933.01938,15
6385,ligand_6385.sdf,-11.88910094,-9.207951416,2.681149528,-45530.29628,2
6386,ligand_6386.sdf,-11.41785219,-8.88997984,2.527872351,-36070.50912,7
6387,ligand_6387.sdf,-11.42419334,-8.928333685,2.495859658,-36070.65291,4
6388,ligand_6388.sdf,-11.4178404,-8.889965986,2.527874416,-36070.50518,7
6389,ligand_6389.sdf,-11.42418207,-8.928237241,2.495944826,-36070.65083,3
639,ligand_639.sdf,-11.40696875,-8.621383122,2.785585632,-25885.39121,4
6390,ligand_6390.sdf,-10.73888187,-7.942004598,2.796877275,-35229.55805,9
6391,ligand_6391.sdf,-10.74617774,-7.961853112,2.784324624,-35229.56972,10
6392,ligand_6392.sdf,-10.73237258,-8.170985254,2.561387325,-35021.01981,9
6393,ligand_6393.sdf,-10.73309922,-8.17205805,2.561041171,-35021.02161,9
6394,ligand_6394.sdf,-10.88813515,-7.685657865,3.202477288,-35021.13482,10
6395,ligand_6395.sdf,-10.30668879,-7.821493798,2.485194988,-34696.67479,10
6396,ligand_6396.sdf,-10.27803461,-7.882915121,2.395119487,-34696.67389,10
6397,ligand_6397.sdf,-11.27663315,-8.074201159,3.202431987,-43640.55205,4
6398,ligand_6398.sdf,-11.27645231,-8.07373407,3.202718241,-43640.55051,4
6399,ligand_6399.sdf,-10.56913598,-7.65325657,2.915879406,-34178.68974,18
64,ligand_64.sdf,-11.01764713,-7.902775411,3.114871714,-19719.74529,9
640,ligand_640.sdf,-10.84684169,-7.949238171,2.897603521,-25884.59787,4
6400,ligand_6400.sdf,-10.50212042,-7.622663751,2.879456672,-34178.68287,18
6401,ligand_6401.sdf,-10.46461359,-7.630693142,2.833920445,-34178.67935,19
6402,ligand_6402.sdf,-9.728821005,-7.799369233,1.929451772,-34178.49923,16
6403,ligand_6403.sdf,-9.850588427,-7.961899639,1.888688788,-34179.05587,24
6404,ligand_6404.sdf,-9.85095894,-7.961997557,1.888961384,-34179.05522,18
6405,ligand_6405.sdf,-10.07246576,-7.625370728,2.44709503,-34076.00001,13
6406,ligand_6406.sdf,-10.05805266,-7.688411011,2.369641646,-34075.91665,13
6407,ligand_6407.sdf,-9.817977791,-7.853847884,1.964129906,-34074.57311,10
6408,ligand_6408.sdf,-9.790784414,-7.854970609,1.935813804,-34074.57133,10
6409,ligand_6409.sdf,-9.643255284,-8.032851049,1.610404235,-34074.53044,14
641,ligand_641.sdf,-10.84664208,-7.948337347,2.898304737,-25884.59676,4
6410,ligand_6410.sdf,-9.68119352,-8.027002372,1.654191148,-34074.52691,16
6411,ligand_6411.sdf,-10.01725219,-7.507363116,2.509889077,-34075.24811,6
6412,ligand_6412.sdf,-10.00116921,-7.500718085,2.500451121,-34075.24889,8
6413,ligand_6413.sdf,-9.997937617,-7.471786707,2.52615091,-34075.21658,8
6414,ligand_6414.sdf,-9.990256449,-7.484625221,2.505631229,-34075.22017,7
6415,ligand_6415.sdf,-10.42105441,-7.577496813,2.843557593,-34075.3354,23
6416,ligand_6416.sdf,-10.3458526,-7.525282156,2.820570441,-34075.30862,23
6417,ligand_6417.sdf,-10.36584346,-7.548203971,2.817639493,-34075.30679,23
6418,ligand_6418.sdf,-10.53290727,-7.490896094,3.042011175,-34075.35177,26
6419,ligand_6419.sdf,-10.58124959,-7.77106273,2.810186864,-34075.05668,20
642,ligand_642.sdf,-10.66757559,-7.846161145,2.821414443,-25780.13545,6
6420,ligand_6420.sdf,-10.58164798,-7.767204879,2.814443101,-34075.05571,25
6421,ligand_6421.sdf,-10.50144893,-8.273577054,2.227871875,-34074.83414,18
6422,ligand_6422.sdf,-10.45016075,-8.305546932,2.144613816,-34074.87321,20
6423,ligand_6423.sdf,-10.26734489,-8.348042539,1.919302351,-33969.03236,19
6424,ligand_6424.sdf,-10.2636634,-8.011573012,2.252090385,-33969.1806,21
6425,ligand_6425.sdf,-10.52258546,-7.886529334,2.636056131,-33969.22099,16
6426,ligand_6426.sdf,-10.25809246,-8.400331207,1.857761251,-33969.02687,19
6427,ligand_6427.sdf,-10.26219982,-8.001305852,2.260893971,-33969.34306,20
6428,ligand_6428.sdf,-10.28547885,-7.952951953,2.332526899,-33969.22662,20
6429,ligand_6429.sdf,-10.28634867,-7.940450461,2.345898211,-33969.22651,22
643,ligand_643.sdf,-10.66806065,-7.848778202,2.81928245,-25780.13451,5
6430,ligand_6430.sdf,-10.07513178,-7.901906777,2.173224998,-33969.2804,18
6431,ligand_6431.sdf,-11.03872462,-7.985818095,3.052906522,-43018.49369,12
6432,ligand_6432.sdf,-11.04830107,-8.015438087,3.032862979,-43018.49316,11
6433,ligand_6433.sdf,-10.0936232,-7.930184898,2.163438303,-41865.6225,13
6434,ligand_6434.sdf,-10.07607802,-7.908953928,2.167124093,-41865.62358,10
6435,ligand_6435.sdf,-10.51255364,-8.225372708,2.287180935,-41863.84717,13
6436,ligand_6436.sdf,-10.61661028,-8.133845646,2.482764633,-41863.78863,10
6437,ligand_6437.sdf,-10.43049237,-7.858782247,2.571710128,-33234.58877,7
6438,ligand_6438.sdf,-10.4514727,-7.869700898,2.581771807,-33234.59159,6
6439,ligand_6439.sdf,-10.20632405,-7.267833012,2.938491042,-33234.03467,8
644,ligand_644.sdf,-10.51903546,-8.126292925,2.392742539,-25780.44893,4
6440,ligand_6440.sdf,-10.55961202,-7.523482119,3.036129904,-33234.57406,16
6441,ligand_6441.sdf,-10.55782416,-7.517809802,3.040014359,-33234.56738,14
6442,ligand_6442.sdf,-11.1156489,-8.402316499,2.713332401,-98507.94305,7
6443,ligand_6443.sdf,-11.11420884,-8.402067169,2.712141666,-98507.94136,7
6444,ligand_6444.sdf,-10.81454429,-8.117133889,2.697410403,-97045.51397,5
6445,ligand_6445.sdf,-10.81455901,-8.116988206,2.697570799,-97045.51474,7
6446,ligand_6446.sdf,-11.11386605,-9.153706093,1.960159955,-38255.70115,6
6447,ligand_6447.sdf,-11.11401593,-9.154350175,1.959665757,-38255.69808,6
6448,ligand_6448.sdf,-10.87948582,-7.919576673,2.959909144,-45022.57097,9
6449,ligand_6449.sdf,-10.60224094,-7.96796666,2.634274285,-45022.31852,16
645,ligand_645.sdf,-10.51892538,-8.126518094,2.392407285,-25780.44739,4
6450,ligand_6450.sdf,-10.88138037,-7.918946255,2.962434119,-45022.57414,14
6451,ligand_6451.sdf,-10.60596286,-7.956285011,2.649677848,-45022.31669,15
6452,ligand_6452.sdf,-11.09058833,-8.56093535,2.529652975,-35666.64179,8
6453,ligand_6453.sdf,-11.09380039,-8.560471199,2.533329191,-35666.64678,9
6454,ligand_6454.sdf,-10.73459822,-8.309164521,2.425433695,-35666.59001,14
6455,ligand_6455.sdf,-10.72641106,-8.32273386,2.403677195,-35666.60341,12
6456,ligand_6456.sdf,-10.19046924,-8.091341236,2.099128004,-36689.00171,10
6457,ligand_6457.sdf,-9.878699929,-8.18603098,1.69266895,-36688.99727,10
6458,ligand_6458.sdf,-10.35933821,-7.833997695,2.525340518,-36066.47221,24
6459,ligand_6459.sdf,-10.36843537,-7.842026055,2.526409316,-36066.46217,25
646,ligand_646.sdf,-10.30931574,-8.143579861,2.165735875,-25780.26266,4
6460,ligand_6460.sdf,-10.62937467,-8.212108208,2.417266466,-44077.33564,9
6461,ligand_6461.sdf,-10.56869415,-8.201890502,2.366803644,-44077.47528,12
6462,ligand_6462.sdf,-10.5323277,-8.172114707,2.360212994,-44077.43647,12
6463,ligand_6463.sdf,-10.54781976,-8.17196943,2.375850335,-44077.43501,10
6464,ligand_6464.sdf,-10.5961595,-8.150875301,2.445284203,-44077.47228,11
6465,ligand_6465.sdf,-10.64342905,-8.116550775,2.526878276,-44077.35775,8
6466,ligand_6466.sdf,-10.60687968,-8.162817981,2.444061703,-44077.35998,9
6467,ligand_6467.sdf,-10.63077898,-8.212261921,2.41851706,-44077.33609,10
6468,ligand_6468.sdf,-10.67313252,-8.157559321,2.515573198,-44077.455,8
6469,ligand_6469.sdf,-10.69237419,-8.128033287,2.564340906,-44077.50663,10
647,ligand_647.sdf,-10.30902569,-8.144247805,2.164777889,-25780.26104,4
6470,ligand_6470.sdf,-10.71929446,-8.155643134,2.563651325,-44077.48759,10
6471,ligand_6471.sdf,-10.65428413,-8.158005972,2.49627816,-44077.43293,9
6472,ligand_6472.sdf,-10.68060166,-8.037325178,2.643276478,-44077.52011,4
6473,ligand_6473.sdf,-10.68054258,-8.03746034,2.643082235,-44077.51941,4
6474,ligand_6474.sdf,-10.56401447,-8.10480141,2.459213062,-44077.63295,4
6475,ligand_6475.sdf,-10.48313677,-8.191472305,2.291664464,-44077.38381,4
6476,ligand_6476.sdf,-10.56395661,-8.104589618,2.459366987,-44077.63178,4
6477,ligand_6477.sdf,-10.47144539,-8.199155807,2.272289585,-44077.34192,4
6478,ligand_6478.sdf,-11.12439582,-8.369963795,2.754432029,-44077.20858,6
6479,ligand_6479.sdf,-11.04424973,-8.475456098,2.568793631,-44077.34964,3
648,ligand_648.sdf,-10.50694412,-7.64628851,2.86065561,-25781.17888,5
6480,ligand_6480.sdf,-11.12413759,-8.36925104,2.754886545,-44077.20938,9
6481,ligand_6481.sdf,-11.04450708,-8.47557798,2.568929102,-44077.34519,3
6482,ligand_6482.sdf,-11.08450675,-8.404683216,2.679823536,-44077.1806,10
6483,ligand_6483.sdf,-11.08510399,-8.4175204,2.667583586,-44077.18667,11
6484,ligand_6484.sdf,-10.75761546,-8.843427653,1.91418781,-34722.20562,11
6485,ligand_6485.sdf,-10.9632388,-8.909978517,2.053260279,-34721.48613,7
6486,ligand_6486.sdf,-10.96276578,-8.908191752,2.054574028,-34721.48526,10
6487,ligand_6487.sdf,-10.96229476,-8.910642575,2.051652186,-34721.48054,9
6488,ligand_6488.sdf,-10.96326228,-8.909825588,2.053436691,-34721.48591,8
6489,ligand_6489.sdf,-10.75603723,-8.84556919,1.910468036,-34722.20294,12
649,ligand_649.sdf,-10.50738249,-7.646160802,2.861221684,-25781.17647,5
6490,ligand_6490.sdf,-11.06232833,-8.646874648,2.41545368,-34722.3828,13
6491,ligand_6491.sdf,-11.06609875,-8.650225951,2.415872801,-34722.37863,16
6492,ligand_6492.sdf,-10.96675909,-8.927445754,2.039313339,-34721.43722,24
6493,ligand_6493.sdf,-10.95690724,-8.923843898,2.033063338,-34721.44145,22
6494,ligand_6494.sdf,-10.92146513,-8.819807091,2.101658041,-34722.58199,7
6495,ligand_6495.sdf,-10.91574553,-8.820443706,2.095301821,-34722.58062,7
6496,ligand_6496.sdf,-9.886841875,-7.777201074,2.109640801,-34616.74577,26
6497,ligand_6497.sdf,-9.894038903,-7.783562856,2.110476047,-34616.74349,24
6498,ligand_6498.sdf,-9.892203339,-7.777040896,2.115162443,-34616.74162,21
6499,ligand_6499.sdf,-9.886400446,-7.776586541,2.109813906,-34616.74779,18
65,ligand_65.sdf,-11.02854082,-7.898071631,3.130469184,-19719.72466,9
650,ligand_650.sdf,-10.29786048,-8.009337629,2.28852285,-25780.23736,8
6500,ligand_6500.sdf,-10.81695024,-7.871042988,2.945907257,-34615.67788,13
6501,ligand_6501.sdf,-10.82227966,-7.881580601,2.940699061,-34615.66102,14
6502,ligand_6502.sdf,-10.5002865,-7.647766506,2.852519991,-34616.43155,15
6503,ligand_6503.sdf,-10.50285699,-7.658214342,2.844642643,-34616.41709,12
