"Molecule (Canonical)","ExactMW","Source"
"C#CC(=O)NCC1CCCN1S(=O)(=O)CC",244.088163372,"Fragment"
"CC#CC(=O)NCc1nc2ccccc2o1",214.07422756,"Fragment"
"CC#CC(=O)NCc1cccc2ccsc12",229.056134972,"Fragment"
"CC#CC(=O)NCc1nc(C(N)=O)cs1",223.041547528,"Fragment"
"CC#CC(=O)N(C)Cc1ccnc2[nH]ccc12",227.105862036,"Fragment"
"CC#CC(=O)NC1(Cn2cccn2)CC(F)(F)C1",253.102668476,"Fragment"
"CC#CC(=O)NCc1cccc2[nH]nnc12",214.08546094,"Fragment"
"CC#CC(=O)N(Cc1cn2ccccc2n1)C1CC1",253.1215121,"Fragment"
"CC#CC(=O)NC1(c2ccnc(OC)c2)CC1",230.105527688,"Fragment"
"CC#CC(=O)NCCc1c[nH]c2c(F)c(F)c(F)cc12",280.082347632,"Fragment"
"CC#CC(=O)NC(CC)c1cocn1",192.089877624,"Fragment"
"CC#CC(=O)N(C)CC(=O)NC1CCC(O)CC1",252.1473925,"Fragment"
"CC#CC(=O)NC1CCN(Cc2ccc(F)s2)CC1",280.104562384,"Fragment"
"CC#CC(=O)NCc1ccnn1C1CCCC1",231.137162164,"Fragment"
"CC#CC(=O)N[C@@H]1[C@@H](C(F)(F)F)[C@@H]2CC[C@H]1O2",247.082013284,"Fragment"
"CC#CC(=O)NC1CCOC(c2cccc(F)c2)C1",261.116506972,"Fragment"
"CC#CC(=O)N1CCC=CC1COC",193.11027872,"Fragment"
"CC#CC(=O)NCc1ccc(-c2scnc2C)cc1",270.082684068,"Fragment"
"CC#CC(=O)Nc1ccccc1CN1C[C@@H](C)O[C@@H](C)C1",286.168127944,"Fragment"
"CC#CC(=O)NCc1ccc(Br)s1",256.950996976,"Fragment"
"CC#CC(=O)NCC1(NS(C)(=O)=O)CCCCC1",272.1194635,"Fragment"
"CC#CC(=O)N(C)CC1CCCN1c1cccnn1",258.148061196,"Fragment"
"CC#CC(=O)NC1CCN(CC2CC2)C1",206.141913196,"Fragment"
"CC#CC(=O)N(C)CCn1c(=O)oc2ccccc21",258.100442308,"Fragment"
"CC#CC(=O)NCCN1C(=O)Cc2ccccc21",242.105527688,"Fragment"
"CC#CC(=O)N(C)CC1(N(C)C)CCC1",208.15756326,"Fragment"
"CC#CC(=O)NC1CCS(=O)(=O)c2ccc(Cl)cc21",297.022641924,"Fragment"
"CC#CC(=O)N(C)c1ccc(OC)cc1OC",233.10519334,"Fragment"
"CC#CC(=O)NCC(O)c1c(F)cccc1F",239.075785032,"Fragment"
"CC#CC(=O)N1CCN(c2cc(C3(C)CC3)n[nH]2)CC1",272.16371126,"Fragment"
"C=CCN1CCC(N(C)C(=O)C#CC)C1=O",220.121177752,"Fragment"
"CC#CC(=O)Nc1ccc(F)c(NC(=O)NC)c1",249.091354844,"Fragment"
"CC#CC(=O)NC(C)(C)c1c(C)noc1C",220.121177752,"Fragment"
"CC#CC(=O)NC1COc2ccccc2C1O",231.089543276,"Fragment"
"CC#CC(=O)NCc1ncccc1N(C)C",217.1215121,"Fragment"
"CC#CC(=O)NC1CCCCC1C(N)=O",208.121177752,"Fragment"
"CC#CC(=O)Nc1ccc2c(c1)OCCN2C",230.105527688,"Fragment"
"CC#CC(=O)NCc1ncc(N(C)C)cn1",218.116761068,"Fragment"
"CC#CC(=O)N[C@H]1CS(=O)(=O)C1(C)C",215.061614276,"Fragment"
"CC#CC(=O)NCCc1cccc2oc(C)nc12",242.105527688,"Fragment"
"CC#CC(=O)N1C[C@@H]2[C@@](C(F)(F)F)(CCCS2(=O)=O)C1",309.064648968,"Fragment"
"CC#CC(=O)NC1Cc2[nH]ncc2C(C(F)(F)F)C1",271.093246664,"Fragment"
"CC#CC(=O)N(C)Cc1cncn1C",191.105862036,"Fragment"
"CC#CC(=O)N1CC2(CC2)c2ccccc2C1C(=O)OC",283.120843404,"Fragment"
"CC#CC(=O)NC1CCCC1(C)O",181.11027872,"Fragment"
"CC#CC(=O)NCc1nc(C(F)(F)F)c[nH]1",231.061946536,"Fragment"
"CC#CC(=O)NCC(C)(C)C1COCC12OCCO2",267.147058152,"Fragment"
"CC#CC(=O)NC(C)c1cc(F)ccc1N(C)C",248.132491384,"Fragment"
"CC#CC(=O)N(C)Cc1cnc(-n2cccn2)s1",260.073182004,"Fragment"
"CC#CC(=O)NCCN1CCn2nccc2C1",232.132411132,"Fragment"
"CC#CC(=O)NC1C(C)(C)C(O)C1(C)C",209.141578848,"Fragment"
"CC#CC(=O)NC(C)C1(n2cc(Br)cn2)CC1",295.032024168,"Fragment"
"CC#CC(=O)NCc1nnc2ccc(Cl)cn12",248.046488588,"Fragment"
"CC#CC(=O)N(C)Cc1ccc2[nH]nnc2c1",228.101111004,"Fragment"
"CC#CC(=O)NCc1cccc(-c2ccncc2)c1",250.110613068,"Fragment"
"CC#CC(=O)NCC1CCC(C(F)(F)F)C1",233.102748728,"Fragment"
"CC#CC(=O)NC1CCC(CO)C(C)(C)C1C",237.172878976,"Fragment"
"CC#CC(=O)NCC=Cc1cnn(C)c1",203.105862036,"Fragment"
"CC#CC(=O)NCc1ccc(C(F)(F)F)nc1",242.066697568,"Fragment"
"CC#CC(=O)NCc1cnc2ccsc2c1",230.05138394,"Fragment"
"CC#CC(=O)NCC1OCCc2ccsc21",235.066699656,"Fragment"
"CC#CC(=O)NCC1CCC(c2ccn[nH]2)O1",233.11642672,"Fragment"
"CC#CC(=O)N(C)CC1CC(C)CO1",195.125928784,"Fragment"
"CC#CC(=O)NC1CCCN(C(=O)C2CCC2)C1",248.15247788,"Fragment"
"CC#CC(=O)N1C[C@@H]2C[C@H](C1)[C@@H]1CCCC(=O)N1C2",260.15247788,"Fragment"
"CC#CC(=O)Nc1ccc(F)c(NC(=O)c2ccoc2C)c1",300.09102049600006,"Fragment"
"CC#CC(=O)Nc1ccc2[nH]c(C3CCCO3)nc2c1",269.11642672,"Fragment"
"C#Cc1cccc(NC(=O)CNC(=O)C#CC)c1",240.089877624,"Fragment"
"CC#CC(=O)N1CCC(NC(=O)c2cc(C)oc2C)CC1",288.1473925,"Fragment"
"CC#CC(=O)NC(c1ccccc1)c1nccs1",256.067034004,"Fragment"
"CC#CC(=O)NCc1ccc(C)nc1OC",218.105527688,"Fragment"
"CC#CC(=O)NCCN1CCOCC1(C)C",224.15247788,"Fragment"
"C#CCN(CC1CCCO1)C(=O)C#CC",205.11027872,"Fragment"
"CC#CC(=O)NC1CCN(c2ccccc2C(N)=O)CC1",285.147726848,"Fragment"
"CC#CC(=O)NC1(c2ccccc2OC)CCC1",243.125928784,"Fragment"
"CC#CC(=O)NCC1CCN(C(=O)c2ccccc2)CC1",284.15247788,"Fragment"
"CC#CC(=O)N(C)Cc1ccc(N(C)C)nc1",231.137162164,"Fragment"
"CC#CC(=O)NCC1CCCN(c2ncccn2)C1",258.148061196,"Fragment"
"CC#CC(=O)N(C)C1CCOC(c2ccc(F)cc2)C1",275.132157036,"Fragment"
"CC#CC(=O)NC1CC(OCC)C12CCCO2",237.136493468,"Fragment"
"CC#CC(=O)NC1c2ccccc2CCC1CO",243.125928784,"Fragment"
"CC#CC(=O)NC1CCc2nc(C(C)C)nn2C1",246.148061196,"Fragment"
"CC#CC(=O)NCCC(=O)N1c2ccccc2CCC1C",284.15247788,"Fragment"
"CC#CC(=O)NCc1ncccc1S(C)(=O)=O",252.056863244,"Fragment"
"CC#CC(=O)NC1CCN(C(=O)CC)CC1CC",250.168127944,"Fragment"
"CC#CC(=O)NCc1ccccc1S(=O)(=O)N1CCCC1",306.103813436,"Fragment"
"CC#CC(=O)NC(C(=O)N1CCOCC1)C(C)C",252.1473925,"Fragment"
"CC#CC(=O)NC(c1cc(F)ccc1F)C(F)F",259.062026788,"Fragment"
"C#CC(=O)NCC1CCCN(c2ncccn2)C1",244.132411132,"Fragment"
"CC#CC(=O)N1CCC(C#N)(COC)CC1",220.121177752,"Fragment"
"CC#CC(=O)NC1CCCN(C(=O)N2CCCC2)C1",263.163376912,"Fragment"
"CC#CC(=O)N1CC(C(F)(F)F)OC(C)(C)C1",249.097663348,"Fragment"
"CC#CC(=O)N1CCN(CC(C)O)C(C)C1",224.15247788,"Fragment"
"CC#CC(=O)NCC1CC(=O)N(C2CC2)C1",220.121177752,"Fragment"
"CC#CC(=O)N1CCCC(OC(=O)N(C)C)C1",238.131742436,"Fragment"
"CC#CC(=O)Nc1cccc(N=S(C)(C)=O)c1",250.077598688,"Fragment"
"CC#CC(=O)N1Cc2cc(F)c(F)cc2C1",221.065220348,"Fragment"
"CC#CC(=O)N1CC(F)(F)C[C@@H]1C(=O)OC",231.070699652,"Fragment"
"CC#CC(=O)N1CCOC(CC)(C(F)(F)F)C1",249.097663348,"Fragment"
"CC#CC(=O)NCC1(S(N)(=O)=O)CCC1",230.072513308,"Fragment"
"CC#CC(=O)N1CC[C@H]2CC[C@]21c1ccco1",229.11027872,"Fragment"
"C#CCCN(C(=O)C#CC)C1CCOCC1",219.125928784,"Fragment"
"CC#CC(=O)N1CC2CCC1(CO)C2",193.11027872,"Fragment"
"CC#CC(=O)N1CCCc2[nH]nc(C)c21",203.105862036,"Fragment"
"CC#CC(=O)N[C@H]1CC[C@H](Oc2cnccn2)CC1",259.132076784,"Fragment"
"CC#CC(=O)N1CCC2(CCC2)S(=O)(=O)CC1",255.092914404,"Fragment"
"CC#CC(=O)NCc1ccc2nonc2c1",215.069476528,"Fragment"
"CC#CC(=O)N1CCC(CC#N)C(F)(F)C1",226.091769444,"Fragment"
"CC#CC(=O)NC[C@@]1(O)C[C@H](C)CC[C@H]1C(C)C",251.18852904,"Fragment"
"CC#CC(=O)N1CCS(=O)(=O)N2CCCCCC12",270.103813436,"Fragment"
"C#CC(=O)NCCN(C)c1cccc(C)c1",216.126263132,"Fragment"
"CC#CC(=O)NCc1cc(=O)n(-c2ccccc2)n1C",269.11642672,"Fragment"
"CC#CC(=O)NC1CCc2nnc(-c3ccccc3F)n2C1",298.12298932000004,"Fragment"
"CC#CC(=O)NC(c1cccnc1)c1cnn(C)c1",254.116761068,"Fragment"
"CC#CC(=O)NC1CCC(C#N)(c2ccccn2)CC1",267.137162164,"Fragment"
"CC#CC(=O)NC1CCN(C(=O)CCC)c2ccccc21",284.15247788,"Fragment"
"CC#CC(=O)NCC1CCCN1S(=O)(=O)CC",258.103813436,"Fragment"
"CC#CC(=O)NCC(F)(F)c1[nH]nc2c1CCCC2",267.11831854,"Fragment"
"CC#CC(=O)NCCC1CCCCN1C(=O)NC",251.163376912,"Fragment"
"C=C(C)[C@@H]1CC=C(CNC(=O)C#CC)CC1",217.146664228,"Fragment"
"CC#CC(=O)N1C[C@@H]2C[C@H](F)[C@H]1[C@H]2C(=O)OC",239.095771528,"Fragment"
"CC#CC(=O)N1CC(C)(C)CC1CC(N)=O",222.136827816,"Fragment"
"C#CC(=O)N1CCN(c2cccc3[nH]ncc23)CC1",254.116761068,"Fragment"
"CC#CC(=O)NC1CC1OCC",167.094628656,"Fragment"
"CC#CC(=O)NC1CCC(=O)NC1",180.089877624,"Fragment"
"CC#CC(=O)Nc1ccc2c(c1)NC(=O)CO2",230.06914218,"Fragment"
"CC#CC(=O)NCc1ccc(C(=O)N2CCN(C)CC2)cc1",299.163376912,"Fragment"
"CC#CC(=O)N1CCN(C(=O)Cc2c[nH]c3ccccc23)CC1",309.147726848,"Fragment"
"CC#CC(=O)N(C)Cc1c(C)nn(-c2ccccc2)c1C",281.152812228,"Fragment"
"CC#CC(=O)NCc1nnc2n1-c1ccccc1CC2",266.116761068,"Fragment"
"CC#CC(=O)NCCc1nc(C)cs1",208.067034004,"Fragment"
"CC#CC(=O)N[C@@H](C)C(=O)N1CCCCC1",222.136827816,"Fragment"
"CC#CC(=O)NC1CCN(c2ccn(C)n2)C1",232.132411132,"Fragment"
"CC#CC(=O)NC1CC(=O)N(c2cccc(OC)c2)C1",272.116092372,"Fragment"
"CC#CC(=O)N(C)Cc1ncc(C2CC2)o1",218.105527688,"Fragment"
"CC#CC(=O)N(C)C1CCCCC1N(C)C1CCN(C)CC1",305.246712612,"Fragment"
"CC#CC(=O)N1CC(=O)N(Cc2ccccc2)C1",242.105527688,"Fragment"
"CC#CC(=O)N1CCS(=O)(=O)CC(C)C1",229.07726434,"Fragment"
"CC#CC(=O)N(C)Cc1cccc2cc[nH]c12",226.110613068,"Fragment"
"CC#CC(=O)N1Cc2ccccc2C(F)(F)C1",235.080870412,"Fragment"
"CC#CC(=O)NC(C)c1ccc2ncsc2c1",244.067034004,"Fragment"
"CC#CC(=O)NCC(C)c1ccsc1",207.071785036,"Fragment"
"CC#CC(=O)NC1CC(=O)N(C2CC2C)C1",220.121177752,"Fragment"
"CC#CC(=O)N1CC(OCC(=O)NC)C1",210.100442308,"Fragment"
"CC#CC(=O)N1CCOCC1Cc1c[nH]c2ccccc12",282.136827816,"Fragment"
"CC#CC(=O)N[C@H]1C[C@H](c2ccccc2)C1",213.1153641,"Fragment"
"CC#CC(=O)NC1CCC(O)(C(F)(F)F)C1",235.082013284,"Fragment"
"CC#CC(=O)N1CC(OC(=O)NC(C)C)C1",224.116092372,"Fragment"
"CC#CC(=O)NCc1ccc(C#N)c(OC)c1",228.089877624,"Fragment"
"CC#CC(=O)NC(C)c1ccc(-c2cccnc2)cc1",264.126263132,"Fragment"
"CC#CC(=O)NCC1(c2ccccc2)CCOCC1",257.141578848,"Fragment"
"CC#CC(=O)NCC1CCN(c2ccccc2)C1",242.141913196,"Fragment"
"CC#CC(=O)Nc1ccccc1CN1CCOCC1",258.136827816,"Fragment"
"CC#CC(=O)NCCN1CCCS1(=O)=O",230.072513308,"Fragment"
"CC#CC(=O)NCC1CCC(C(=O)N(C)C)O1",238.131742436,"Fragment"
"CC#CC(=O)NC(C)C(=O)N1c2ccccc2CC1C",270.136827816,"Fragment"
"CC#CC(=O)NCC1CS(=O)(=O)c2ccccc2O1",279.05652889600003,"Fragment"
"CC#CC(=O)NC1CCc2ccccc2NC1=O",242.105527688,"Fragment"
"CC#CC(=O)NCc1c(Br)cnn1C",255.00072404,"Fragment"
"CC#CC(=O)NC1CCc2ncc(Cl)n2C1",237.066889684,"Fragment"
"CC#CC(=O)N1CC2(CC(OC)(OC)C2)C1c1ccccc1",299.152143532,"Fragment"
"CC#CC(=O)NCCN1Cc2ccccc2OCC1=O",272.116092372,"Fragment"
"CC#CC(=O)NCCC1OCCc2ccccc21",243.125928784,"Fragment"
"CC#CC(=O)NCCS(=O)(=O)N1CCCC1",244.088163372,"Fragment"
"CC#CC(=O)N[C@H]1c2ccccc2OC[C@H]1CO",245.10519334,"Fragment"
"CC#CC(=O)N1CCn2nc(C)cc2C1",203.105862036,"Fragment"
"CC#CC(=O)NCCN1CCOCC1=O",210.100442308,"Fragment"
"C=C(CNC(=O)C#CC)C1CCOCC1",207.125928784,"Fragment"
"C#CC(CC1CCOC1)NC(=O)C#CC",205.11027872,"Fragment"
"CC#CC(=O)NC1CC2(CNC(=O)C2)C1",206.105527688,"Fragment"
"CC#CC(=O)NCc1c[nH]nc1-c1ccccc1",239.105862036,"Fragment"
"CC#CC(=O)NCc1n[nH]c2ccc(Cl)cc12",247.05123962,"Fragment"
"CC#CC(=O)NCc1cn[nH]c1C(F)F",213.071368348,"Fragment"
"CC#CC(=O)N(Cc1cncs1)C1CC1",220.067034004,"Fragment"
"CC#CC(=O)NCc1csc2nccn12",219.046632908,"Fragment"
"CC#CC(=O)NC1CCN(C(C)c2ccc(F)cc2)C1=O",288.127406004,"Fragment"
"CC#CC(=O)NCCc1ncc2c(n1)CCC2",229.1215121,"Fragment"
"CC#CC(=O)NC1(c2ccnc(C)n2)CC1",215.105862036,"Fragment"
"CC#CC(=O)NCC(F)(F)c1n[nH]c2c1CCC2",253.102668476,"Fragment"
"CC#CC(=O)Nc1cc2c(cc1F)CCNC2=O",246.080455812,"Fragment"
"CC#CC(=O)N(C)CC1CN(CC)c2ccccc2O1",272.15247788,"Fragment"
"CC#CC(=O)NC(C(N)=O)c1ccccc1F",234.080455812,"Fragment"
"CC#CC(=O)N(C)C(CC)c1ccncc1",216.126263132,"Fragment"
"CC#CC(=O)N1CCOC(C(F)(F)F)C1",221.06636322,"Fragment"
"CC#CC(=O)NCCN1C(=O)COc2ccccc21",258.100442308,"Fragment"
"CC#CC(=O)NC(C(N)=O)c1cccc(Br)c1",294.00038969200006,"Fragment"
"CC#CC(=O)NCc1ccn(-c2c(F)cccc2F)n1",275.087018412,"Fragment"
"CC#CC(=O)NCc1ccc2c(c1)C(=O)NCC2",242.105527688,"Fragment"
"CC#CC(=O)NCCN1CC=C(C)CC1",206.141913196,"Fragment"
"CC#CC(=O)N1CCN(c2nc(F)c(F)cc2F)CC1",283.093246664,"Fragment"
"CC#CC(=O)N1CCOC(C2CCCO2)C1",223.120843404,"Fragment"
"CC#CC(=O)NCC1CCCC1NS(C)(=O)=O",258.103813436,"Fragment"
"CC#CC(=O)NC1(c2cccc(OC)c2F)CCOCC1",291.127071656,"Fragment"
"CC#CC(=O)N(C)Cc1cn(C)nc1C(C)C",233.152812228,"Fragment"
"CC#CC(=O)NC1c2cccc(F)c2OC1C",233.085206844,"Fragment"
"CC#CC(=O)N(C)C1CS(=O)(=O)c2ccccc21",263.061614276,"Fragment"
"C#CC(=O)NCc1ccccc1CN1CCCC1=O",256.121177752,"Fragment"
"CC#CC(=O)N1CCS(=O)(=O)c2ccccc2C1",263.061614276,"Fragment"
"CC#CC(=O)NC(C)c1ccc2[nH]ncc2c1",227.105862036,"Fragment"
"C=CC(=O)N(CC(N)=O)C1CC1",168.089877624,"Fragment"
"C=CC(=O)N(C)Cc1cnc(N(C)C)nc1",220.132411132,"Fragment"
"C=CC(=O)NC1CCCc2cn(C3CCCC3)nc21",259.168462292,"Fragment"
"C=CC(=O)N1CCC[C@H]1c1csc(C)n1",222.082684068,"Fragment"
"C=CC(=O)N1CC(=O)Nc2cccc3c2C1CCC3",256.121177752,"Fragment"
"C=CC(=O)N1CCC(C(=O)NC(C)C2CCCCC2)CC1",292.215078136,"Fragment"
"C=CC(=O)NC1CC2CCC(C1)S2",197.0874351,"Fragment"
"C=CC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1",271.132076784,"Fragment"
"C=CC(=O)Nc1cc(C(F)(F)F)ccc1N(C)C",258.097997696,"Fragment"
"C=CC(=O)N1CCCC1C(=O)Nc1nccs1",251.072847656,"Fragment"
"C=CC(=O)N1CCN(Cc2cc(Cl)ccc2OC)CC1",294.113505528,"Fragment"
"C=CC(=O)N1CCN(C(=O)COc2ccc(F)cc2)CC1",292.12232062400005,"Fragment"
"C=CC(=O)Nc1cc(S(=O)(=O)N(C)C(C)C)ccc1C",296.1194635,"Fragment"
"C=CC(=O)N(Cc1nc2ccccc2c(=O)[nH]1)C(C)C",271.132076784,"Fragment"
"C=CC(=O)NC(C)CN1CCCC(C)C1",210.173213324,"Fragment"
"C=CC(=O)NCc1c(C)nn(CC)c1C",207.137162164,"Fragment"
"C=CC(=O)N1CC(n2cccn2)C1",177.090211972,"Fragment"
"C=CC(=O)Nc1ccc2oc(CC(C)(C)C)nc2c1",258.136827816,"Fragment"
"C=CC(=O)N1CCN(C2CC2)C(C#N)C1",205.1215121,"Fragment"
"C=CC(=O)N1CCCC1c1ccc(C)s1",221.0874351,"Fragment"
"C=CC(=O)NC1CCN(c2ccc(C(F)(F)F)cc2)C1",284.11364776,"Fragment"
"C=CC(=O)NCc1nonc1C",167.069476528,"Fragment"
"C=CC(=O)NCC1CCc2ccccc2C1",215.131014164,"Fragment"
"C=CC(=O)NC1CCN(c2ccn(C)n2)C1=O",234.111675688,"Fragment"
"C=CC(=O)N1CCS(=O)(=O)C(C)C1C",217.07726434,"Fragment"
"C=CC(=O)N1Cc2ccccc2CC1c1nnc(C)o1",269.11642672,"Fragment"
"C=CC(=O)N(C)C1CCN(CC)C(C)C1",210.173213324,"Fragment"
"C=CC(=O)NCc1nnnn1C1CC1",193.096359972,"Fragment"
"C=CC(=O)NCc1c(Cl)cccc1N1CCN(C)CC1",293.12948994,"Fragment"
"C=CC(=O)N1CC(OCC(F)F)C1",191.075785032,"Fragment"
"C=CC(=O)N1CCC(OC2CCOC2)CC1",225.136493468,"Fragment"
"C=CC(=O)N1CCC(c2ccccc2)C1C",215.131014164,"Fragment"
"C=CC(=O)N1CCCCc2ccc(OC)cc21",231.125928784,"Fragment"
"C=CC(=O)NC(CC)c1ccccc1O",205.11027872,"Fragment"
"C=CC(=O)N(Cc1cccs1)c1ccc2c(c1)OCCO2",301.07726434,"Fragment"
"C=CC(=O)NC(C)Cc1cn(C)c2ccc(F)cc12",260.132491384,"Fragment"
"C=CC(=O)NCc1cc(C)nc(C)n1",191.105862036,"Fragment"
"C=CC(=O)N(C)CC(=O)Nc1ccc2c(c1)CCCO2",274.131742436,"Fragment"
"C=CC(=O)N(C)CC(=O)N1CCC(c2cnn(C)c2)CC1",290.174275944,"Fragment"
"C=CC(=O)N(C)CC(=O)Nc1cc(C)c(=O)n(C)c1",263.126991404,"Fragment"
"C=CC(=O)N(C)CC(=O)N1CCC(c2cccc(C)c2)C1",286.168127944,"Fragment"
"C=CC(=O)NCc1ccc(C(=O)N2CCC(F)(F)CC2C)cc1",322.14928432,"Fragment"
"C=CC(=O)N1CCC(C(=O)NC2CCc3ccc(Cl)cc32)CC1",332.129155592,"Fragment"
"C=CC(=O)NCC1CC(C)OC1C",183.125928784,"Fragment"
"C=CC(=O)N1CCS(=O)(=O)CC1c1ccc(C)o1",269.07217896000003,"Fragment"
"C=CC(=O)NCc1oc(C(C)C)nc1C",208.121177752,"Fragment"
"C=CC(=O)N1Cc2sccc2CC1(C)C",221.0874351,"Fragment"
"C=CC(=O)N1CCC(C(F)(F)F)C2(CCOCC2)C1",277.128963476,"Fragment"
"C=CC(=O)N1CCc2oc(-c3ccccc3)cc2C1",253.11027872,"Fragment"
"C=CC(=O)NCC1(CO)COCC2(CCC2)N1C",254.163042564,"Fragment"
"C=CC(=O)N(C)C(C)c1cnn(C)c1",193.1215121,"Fragment"
"C=CC(=O)N1CCn2ncnc2C1",178.08546094,"Fragment"
"C=CC(=O)Nc1cnc(OC)cn1",179.069476528,"Fragment"
"C=CC(=O)NCc1ccnn1CC",179.105862036,"Fragment"
"C=CC(=O)N1CC(=O)N(C2CC2)C1",180.089877624,"Fragment"
"C=CC(=O)N1CCN(C(=O)CC)C1",182.105527688,"Fragment"
"C=CC(=O)NC1(COC)CCOC1",185.10519334,"Fragment"
"C=CC(=O)NCc1cc2n(n1)CCC2",191.105862036,"Fragment"
"C=CC(=O)Nc1cn(C)nc1C1CC1",191.105862036,"Fragment"
"C=CC(=O)NC(C)Cc1cccn1C",192.126263132,"Fragment"
"C=CC(=O)N1CC(=O)N(CC2CC2)C1",194.105527688,"Fragment"
"C=CC(=O)N1CCN(C(C)C)C(=O)C1",196.121177752,"Fragment"
"C=CC(=O)NC12CCC(F)(CC1)CC2",197.121592352,"Fragment"
"C=CC(=O)NCC1CCOC(C)(C)C1",197.141578848,"Fragment"
"C=CC(=O)Nc1cnc2onc(C)c2c1",203.069476528,"Fragment"
"C=CC(=O)N1Cc2cccc(OC)c2C1",203.094628656,"Fragment"
"C=CC(=O)Nc1cnc(CC2CC2)nc1",203.105862036,"Fragment"
"C=CC(=O)Nc1cnc(C)nc1C1CC1",203.105862036,"Fragment"
"C=CC(=O)NC1CC1(F)c1ccccc1",205.090292224,"Fragment"
"C=CC(=O)NCc1cn(C2CCC2)nn1",206.116761068,"Fragment"
"C=CC(=O)N1CCC(n2ccnn2)CC1",206.116761068,"Fragment"
"C=CC(=O)NC1CC(N(C)C)C12CCC2",208.15756326,"Fragment"
"C=CC(=O)N1CCOC2(CCSC2)C1",213.08234972,"Fragment"
"C=CC(=O)NCc1cc2cc(C)ccc2o1",215.094628656,"Fragment"
"C=CC(=O)Nc1ccc2c(C)n(C)nc2c1",215.105862036,"Fragment"
"C=CC(=O)N1CCCc2ccccc2CC1",215.131014164,"Fragment"
"C=CC(=O)N[C@H]1CC[C@H](C(F)(F)F)CC1",221.102748728,"Fragment"
"C=CC(=O)N1CCCC(C2CCCCO2)C1",223.157228912,"Fragment"
"C=CC(=O)N1CCCC(CC2CCOC2)C1",223.157228912,"Fragment"
"C=CC(=O)N1CCCC2(CCSCC2)C1",225.118735228,"Fragment"
"C=CC(=O)N(c1ccccc1C#N)C1CCC1",226.110613068,"Fragment"
"C=CC(=O)Nc1ccc2cccc(OC)c2n1",228.089877624,"Fragment"
"C=CC(=O)Nc1ccccc1C1CCC(=O)N1",230.105527688,"Fragment"
"C=CC(=O)N1CCC(=O)N(C)c2ccccc21",230.105527688,"Fragment"
"C=CC(=O)N1CC2(CCCC2)C1c1ccco1",231.125928784,"Fragment"
"C=CC(=O)N1CCCCc2c(OC)cccc21",231.125928784,"Fragment"
"C=CC(=O)NCC1CCc2cc(F)ccc2O1",235.100856908,"Fragment"
"C=CC(=O)N1CCc2cc(OC)c(F)cc2C1",235.100856908,"Fragment"
"C=CC(=O)NCc1c(Cl)oc2ccccc12",235.04000624,"Fragment"
"C=CC(=O)N1CCN(c2ncc(F)cn2)CC1",236.107339256,"Fragment"
"C=CC(=O)N1CCc2c(nnn2CCOC)C1",236.127325752,"Fragment"
"C=CC(=O)N1CCOCC1c1nc(C)cs1",238.077598688,"Fragment"
"C=CC(=O)N1CCc2c(Cl)cc(F)cc2C1",239.051319872,"Fragment"
"C=CC(=O)N1CCC(n2cc(Cl)cn2)CC1",239.082539748,"Fragment"
"C=CC(=O)N1CC(c2ccccc2)C2CCCC21",241.146664228,"Fragment"
"C=CC(=O)N1CCN(C)CC1Cc1ccccc1",244.15756326,"Fragment"
"C=CC(=O)Nc1nccn1Cc1ccccc1F",245.096440224,"Fragment"
"C=CC(=O)N1CCN(c2nc(C)cc(C)n2)CC1",246.148061196,"Fragment"
"C=CC(=O)NC1CCCC1Cc1cc(C)nn1C",247.168462292,"Fragment"
"C=CC(=O)NCc1cn(C(F)F)c2ccccc12",250.091769444,"Fragment"
"C=CC(=O)NC(c1ccc(C)cc1)c1ccccn1",252.126263132,"Fragment"
"C=CC(=O)NC(C)c1ccc(-c2cncnc2)cc1",253.1215121,"Fragment"
"C=CC(=O)N1CCc2c(cccc2C(F)(F)F)C1",255.087098664,"Fragment"
"C=CC(=O)NC1CCC(c2ccccc2)CC1OC",259.157228912,"Fragment"
"C=CC(=O)N(C)C[C@@H]1C[C@H](F)CN1c1ccncn1",264.138639384,"Fragment"
"C=CC(=O)N1CCCC1Cn1c(C)nc2ccccc21",269.152812228,"Fragment"
"C=CC(=O)N(C)C(c1ccc(F)cc1)c1cccnc1",270.11684132,"Fragment"
"C=CC(=O)N1Cc2ccccc2C[C@H]1C(=O)NC1CC1",270.136827816,"Fragment"
"C=CC(=O)N1CC(c2cnn(C)c2)C2(CCOCC2)C1",275.163376912,"Fragment"
"C=CC(=O)NCc1ccc(C)nc1-n1cc(Cl)cn1",276.07778871600004,"Fragment"
"C=CC(=O)N1CCN(c2cccc(OC(F)F)c2)CC1",282.117984192,"Fragment"
"C=CC(=O)N1CCC2(CC1)CC2N(C)Cc1nccs1",291.140533292,"Fragment"
"C=CC(=O)NCc1ncc(Cl)s1",201.996761524,"Fragment"
"C=CC(=O)Nc1cccc(C(=O)N2CCC(n3cncn3)CC2)c1",325.15387484800004,"Fragment"
"C=CC(=O)Nc1cc(NC(=O)C2CCCCN(C)C2=O)ccc1F",333.14886972,"Fragment"
"C=CC(=O)NC1CCCN2CCSCC12",226.113984196,"Fragment"
"C=CC(=O)NCC1C[C@H]2COC[C@H]2O1",197.10519334,"Fragment"
