batch_size,hidden_dim,learning_rate,random_seed,gcn_test_acc,gcn_test_mcc,gcn_gen_all_acc,gcn_gen_all_mcc,gin_test_acc,gin_test_mcc,gin_gen_all_acc,gin_gen_all_mcc,gat_test_acc,gat_test_mcc,gat_gen_all_acc,gat_gen_all_mcc
32,16,0.0005,42,0.9745608721986675,0.9481707913489442,0.8076923076923077,0.676260590231173,0.9915202907328892,0.9827049766485523,0.7307692307692307,0.5756983337031396,0.9890975166565718,0.9777944467337571,0.9102564102564102,0.8309489698388165
32,16,0.0005,21,0.9859885832900882,0.9713173564569818,0.8205128205128205,0.6940659729095142,0.9896211728074727,0.9786589192789397,0.7692307692307693,0.6247882837241272,0.9849507005708354,0.9691149863066826,0.7692307692307693,0.6247882837241272
32,16,0.0005,0,0.9769696969696969,0.9535920538273669,0.8205128205128205,0.6940659729095142,0.9848484848484849,0.9695516067601565,0.5769230769230769,0.39080949395602194,0.9824242424242424,0.964583192242871,0.8205128205128205,0.6940659729095142
32,16,0.0001,42,0.9533615990308903,0.9053681063199205,0.8333333333333334,0.712241974147557,0.9915202907328892,0.9827079031630607,0.782051282051282,0.6416482767773892,0.9715324046032707,0.9419403595891189,0.6794871794871795,0.5128728387747147
32,16,0.0001,21,0.9683445770627919,0.9348755617919419,0.782051282051282,0.6416482767773892,0.9906590555267255,0.9807711497395574,0.6923076923076923,0.528363767760449,0.9854696419304618,0.9701014421600511,0.8461538461538461,0.7308191058363557
32,16,0.0001,0,0.9557575757575758,0.910918685751245,0.717948717948718,0.5597547053237274,0.983030303030303,0.965824756674861,0.5769230769230769,0.39080949395602194,0.9745454545454545,0.9490516204196283,0.5769230769230769,0.39080949395602194
32,32,0.001,42,0.9927316777710479,0.9851761304553173,0.7948717948717948,0.6587970897341433,0.9963658388855239,0.9925895918756121,0.6282051282051282,0.45175395145262565,0.9933373712901272,0.9864131447924225,0.7435897435897436,0.5918367346938775
32,32,0.001,21,0.98858329008822,0.9765277388532491,0.9358974358974359,0.8751607638285768,0.9953295277633627,0.9903958493516828,0.6025641025641025,0.42136803439293213,0.9916969382459782,0.9829043481970392,0.8974358974358975,0.8098265767375833
32,32,0.001,0,0.9775757575757575,0.9548185424812886,0.8333333333333334,0.712241974147557,0.9945454545454545,0.989033697928434,0.9102564102564102,0.8309489698388165,0.9854545454545455,0.9708765611644739,1.0,1.0
32,32,0.0005,42,0.9860690490611751,0.9715938490285763,0.7692307692307693,0.6247882837241272,0.9957601453664445,0.9913532265480249,0.6282051282051282,0.45175395145262565,0.9836462749848577,0.9666574055908365,0.9102564102564102,0.8309489698388165
32,32,0.0005,21,0.9875454073689673,0.9743538456281614,0.9358974358974359,0.8751607638285768,0.9911779968863519,0.9818370757591054,0.7564102564102564,0.6081923702116572,0.98858329008822,0.9765277388532491,0.9230769230769231,0.8527096238602604
32,32,0.0005,0,0.9690909090909091,0.9383544411457023,0.782051282051282,0.6416482767773892,0.9903030303030304,0.980632955720451,0.9871794871794872,0.9731077923386515,0.9824242424242424,0.9647557575183655,1.0,1.0
32,32,0.0001,42,0.9697153240460327,0.9383579916173133,0.7307692307692307,0.5756983337031396,0.9945487583282859,0.9888847316138872,0.6666666666666666,0.49748905694605594,0.984251968503937,0.9678796951509575,0.8974358974358975,0.8098265767375833
32,32,0.0001,21,0.9771665801764401,0.9534429926787179,0.7051282051282052,0.5439837932759934,0.9916969382459782,0.9829160872756374,0.717948717948718,0.5597547053237274,0.9844317592112092,0.9680332925422144,0.9102564102564102,0.8309489698388165
32,32,0.0001,0,0.9593939393939394,0.9182340569279737,0.7692307692307693,0.6247882837241272,0.9806060606060606,0.9609337746422902,0.6025641025641025,0.42136803439293213,0.9848484848484849,0.9695232014333265,0.7948717948717948,0.6587970897341433
32,64,0.001,42,0.9945487583282859,0.9888825018303784,0.8589743589743589,0.7498299126863263,0.9933373712901272,0.9864437602585875,0.6410256410256411,0.46695300917967636,0.9763779527559056,0.9528829583980237,0.9102564102564102,0.8309489698388165
32,64,0.001,21,0.9901401141670991,0.9797153437560959,0.9102564102564102,0.8309489698388165,0.9948105864037364,0.9893340179279385,0.7307692307692307,0.5756983337031396,0.9901401141670991,0.9797153437560959,0.9230769230769231,0.8527096238602604
32,64,0.001,0,0.9903030303030304,0.9804812464931967,0.9487179487179487,0.8983596678192863,0.9915151515151515,0.9830305015136894,0.9871794871794872,0.9731077923386515,0.9903030303030304,0.9804601667802587,0.9102564102564102,0.8309489698388165
32,64,0.0005,42,0.9903089036947305,0.9802360315860793,0.8589743589743589,0.7498299126863263,0.9933373712901272,0.9864117771127319,0.5897435897435898,0.4061257273186433,0.9745608721986675,0.9491401559086985,0.9102564102564102,0.8309489698388165
32,64,0.0005,21,0.9896211728074727,0.97862814952236,0.8846153846153846,0.789294644932975,0.99429164504411,0.9882604536763082,0.7307692307692307,0.5756983337031396,0.98858329008822,0.9765277388532491,0.9358974358974359,0.8751607638285768
32,64,0.0005,0,0.9866666666666667,0.9731773746185952,0.9487179487179487,0.8983596678192863,0.9939393939393939,0.9878456633098526,0.9871794871794872,0.9731077923386515,0.9848484848484849,0.9695232014333265,0.9358974358974359,0.8751607638285768
32,64,0.0001,42,0.970321017565112,0.9394887443753978,0.8076923076923077,0.676260590231173,0.9945487583282859,0.98888631022165,0.8717948717948718,0.7693092581620721,0.9848576620230164,0.9691272838831491,0.8974358974358975,0.8098265767375833
32,64,0.0001,21,0.9761286974571873,0.951043429343555,0.7692307692307693,0.6247882837241272,0.9891022314478464,0.9775600839288201,0.7692307692307693,0.6247882837241272,0.9823559937727037,0.9637662095035391,0.9230769230769231,0.8527096238602604
32,64,0.0001,0,0.9660606060606061,0.9316318696855853,0.8076923076923077,0.676260590231173,0.9951515151515151,0.9902356795989951,0.6153846153846154,0.4365678536420445,0.98,0.9597661711311257,0.9358974358974359,0.8751607638285768
64,8,0.001,42,0.984251968503937,0.9678796951509575,0.8461538461538461,0.7308191058363557,0.9921259842519685,0.9839465536370248,0.6410256410256411,0.46695300917967636,0.982434887946699,0.9642023617783916,0.6282051282051282,0.45175395145262565
64,8,0.001,21,0.9807991696938246,0.9606182741313238,0.7564102564102564,0.6081923702116572,0.9911779968863519,0.9818542666501843,0.6025641025641025,0.42136803439293213,0.9880643487285937,0.9754215294364585,0.9102564102564102,0.8309489698388165
64,8,0.001,0,0.963030303030303,0.9264605271788989,0.7051282051282052,0.5439837932759934,0.9842424242424243,0.9682592508814665,0.6794871794871795,0.5128728387747147,0.9806060606060606,0.9609357499669001,0.9358974358974359,0.8751607638285768
64,8,0.0005,42,0.9697153240460327,0.9387185319615293,0.7435897435897436,0.5918367346938775,0.9739551786795881,0.9474764227396361,0.6282051282051282,0.45175395145262565,0.9800121138703816,0.9592234364421933,0.7435897435897436,0.5918367346938775
64,8,0.0005,21,0.9709392838609238,0.9408154291638272,0.7435897435897436,0.5918367346938775,0.9901401141670991,0.9796997819079307,0.7692307692307693,0.6247882837241272,0.9896211728074727,0.9786316358089726,0.8846153846153846,0.789294644932975
64,8,0.0005,0,0.7842424242424243,0.5640700039247474,0.7564102564102564,0.4909162462413215,0.9866666666666667,0.9732032875320176,0.9358974358974359,0.8751607638285768,0.9842424242424243,0.9682592508814665,0.9358974358974359,0.8751607638285768
