sep=,
SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
O=C(O)C(F)(F)F.O=C(NC=1C=C2CN(CC=3C=CC=CC3)CCCN2N1)C=4C=C(Cl)C=C(C4)N5CCC(=O)NC5=O,Z9401380769,606.982,492.958,1.377,-5.62,2,5,99.57,6,https://real.enamine.net/public-enum-files/Z9401380769
O=C(O)C(F)(F)F.O=C(CN1CCN(CC1)C(=O)C2=CC(=CC=C2F)N3CCC(=O)NC3=O)N4CCCC=5C=CC=CC54,Z9401520911,607.555,493.531,1.152,-5.336,1,5,93.27,5,https://real.enamine.net/public-enum-files/Z9401520911
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)NC3=NC(=CS3)CC4=NC(=NO4)C=5C=CSC5,Z9302752886,494.549,494.549,1.26,-5.82,2,6,130.32,6,https://real.enamine.net/public-enum-files/Z9302752886
N#CC=1C=C(Cl)C=CC1OC=2C=CC=C(C2)C(=O)NC3=CC(Cl)=CC(=C3)N4CCC(=O)NC4=O,Z9302752933,495.314,495.314,3.536,-7.453,2,4,111.53,5,https://real.enamine.net/public-enum-files/Z9302752933
CC=1C(=CC=CC1N2CCC(=O)NC2=O)C(=O)N(C)CC3=CC(F)=CC=C3OC=4C=CC=C(Cl)C4,Z9302752973,495.931,495.931,3.919,-6.953,1,3,78.95,6,https://real.enamine.net/public-enum-files/Z9302752973
CC=1C=CC(=CC1C)OC=2C=CC(Cl)=CC2CNC(=O)C3=CC(=CC=C3F)N4CCC(=O)NC4=O,Z9302752979,495.931,495.931,4.194,-7.627,2,3,87.74,6,https://real.enamine.net/public-enum-files/Z9302752979
CC1=C(C=NN1C)C=2C=C(N=C3C(C#N)=CC=CC23)C(=O)NC4=CC=C(C(F)=C4)N5CCC(=O)NC5=O,Z9302753059,497.482,497.482,1.063,-5.713,2,6,133.01,4,https://real.enamine.net/public-enum-files/Z9302753059
CC=1C=CC=CC1C=2C=C(NC(=O)C=3C=C(C=CC3F)N4CCC(=O)NC4=O)N(CC=5C=CC=CC5)N2,Z9302753063,497.522,497.522,2.855,-7.319,2,4,96.33,6,https://real.enamine.net/public-enum-files/Z9302753063
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N(C)C=3C=CC(=CC3)OC=4C=CC(=CN4)C(F)(F)F,Z9302753107,498.455,498.455,2.177,-6.531,1,4,91.84,6,https://real.enamine.net/public-enum-files/Z9302753107
COC=1C=NC=C(N1)C2=CN(N=N2)C=3C=CC=CC3CNC(=O)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z9302753110,498.495,498.495,1.02,-3.61,2,8,144.23,7,https://real.enamine.net/public-enum-files/Z9302753110
CC=1C=CN=C(N1)N2C=C(CS(=O)(=O)CCNC(=O)C=3C=CC(=CC3)N4CCC(=O)NC4=O)N=N2,Z9302753119,498.517,498.517,-2.264,-2.905,2,9,169.14,8,https://real.enamine.net/public-enum-files/Z9302753119
O=C(C=1C=CC(=CC1)N2CCC(=O)NC2=O)N3CC(O)(C3)C4=CN(CCC5=CNC=6C=CC=CC56)N=N4,Z9302753195,499.522,499.522,-0.547,-4.461,3,6,136.45,6,https://real.enamine.net/public-enum-files/Z9302753195
CN1N=CC(=C1C=2C=CC(=CC2)N3CCC(=O)NC3=O)C4CC4,Z6475001051,310.351,310.351,0.439,-3.577,1,3,67.23,3,https://real.enamine.net/public-enum-files/Z6475001051
O=C(O)C(F)(F)F.O=C(C=1C=CC=C(C1)N2CCC(=O)NC2=O)N3CCC=4N=CNC4C3C=5C=CC=NC5,Z9310310479,530.457,416.434,-1.589,-4.676,2,5,111.29,4,https://real.enamine.net/public-enum-files/Z9310310479
CC=1C=CC(=CC1NC=2N=CC=C(N2)C=3C=CC=NC3)NC(=O)C=4C=CC=C(C4)N5CCC(=O)NC5=O,Z7806438496,493.518,493.518,1.892,-6.205,3,7,129.21,6,https://real.enamine.net/public-enum-files/Z7806438496
COC=1C=CC(=CC1N2CCC(=O)NC2=O)C(=O)NC3=C(N=C4C=CC(F)=CN34)C5=CC=CS5,Z8265588854,479.486,479.486,1.616,-6.206,2,5,105.04,5,https://real.enamine.net/public-enum-files/Z8265588854
O=C(O)C(F)(F)F.COC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N3CC(C3)N4C=NC=5C(N)=NC(N)=NC54,Z9402047407,565.463,451.44,-1.906,-5.278,3,9,174.59,5,https://real.enamine.net/public-enum-files/Z9402047407
COC=1C=CC(=CC1N2CCC(=O)NC2=O)C(=O)N(C)C(C)C=3SC(=NC3C)C=4C=CC(C)=CC4,Z8265648193,492.592,492.592,2.385,-6.001,1,5,91.84,6,https://real.enamine.net/public-enum-files/Z8265648193
CCN1C=CN=C1C(CC=2C=CC=CC2)N(C)C(=O)C=3C=CC(F)=C(C3)N4CCC(=O)NC4=O,Z8265683007,463.505,463.505,0.936,-4.074,1,4,87.54,7,https://real.enamine.net/public-enum-files/Z8265683007
COC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)NC(C3=NN=NN3)C=4C=CC(Cl)=C(F)C4,Z8265694718,473.845,473.845,0.3,-4.684,3,7,142.2,6,https://real.enamine.net/public-enum-files/Z8265694718
O=C(NC=1C=CC=C2C=CC=CC12)NC3CCN(C3)C(=O)C=4C=CC(F)=C(C4)N5CCC(=O)NC5=O,Z8265751554,489.499,489.499,1.092,-6.926,3,4,110.85,4,https://real.enamine.net/public-enum-files/Z8265751554
COC=1C=CC(Cl)=C2C1CCCC2N(C)C(=O)C3=CC=C(F)C(=C3)N4CCC(=O)NC4=O,Z8265787295,459.898,459.898,2.43,-5.541,1,4,78.95,4,https://real.enamine.net/public-enum-files/Z8265787295
O=C(NC=1C=CC(F)=C(C1)N2CCC(=O)NC2=O)C34CCC(=O)N4C=5C=CC=CC5C(=O)N3C6CC6,Z8266185644,491.472,491.472,0.894,-5.958,2,5,119.13,4,https://real.enamine.net/public-enum-files/Z8266185644
"O=C(N[C@@H]1C[C@H]1C=2C=NN(C2)C=3C=CC=CC3)C4=CC=C(Br)C(=C4)N5CCC(=O)NC5=O |&1:3,5,r|",Z8266217458,494.341,494.341,1.563,-5.284,2,4,96.33,5,https://real.enamine.net/public-enum-files/Z8266217458
O=C(NC=1C=C(NN1)C=2C=CC=C3CCOC23)NC=4C=CC(F)=C(C4)N5CCC(=O)NC5=O,Z8266427221,450.424,450.424,2.137,-5.949,4,5,128.45,4,https://real.enamine.net/public-enum-files/Z8266427221
O=C(C=1C=CC(Br)=C(C1)N2CCC(=O)NC2=O)N(C3=CC=CC(F)=C3)C4CCOCC4,Z8266482617,490.323,490.323,0.761,-6.013,1,4,78.95,4,https://real.enamine.net/public-enum-files/Z8266482617
"NC(=O)C1=CN(N=N1)[C@@H]2COC[C@H]2CNC(=O)NC=3C=CC(F)=C(C3)N4CCC(=O)NC4=O |&1:8,12,r|",Z8266753214,460.42,460.42,-2.191,-3.05,4,7,173.57,6,https://real.enamine.net/public-enum-files/Z8266753214
O=C(O)C(F)(F)F.CC=1C=C(CN2C[C@@H](F)C[C@H]2CN(C)C(=O)NC=3C=CC(F)=C(C3)N4CCC(=O)NC4=O)ON1,Z9354138032,590.501,476.478,0.142,-3.671,2,5,111.02,7,https://real.enamine.net/public-enum-files/Z9354138032
COC=1C=CC(=CC1N2CCC(=O)NC2=O)C(=O)N(C)CCN3C=NC=4C(N)=NC=NC43,Z8266887091,438.441,438.441,-1.696,-3.908,2,8,148.57,6,https://real.enamine.net/public-enum-files/Z8266887091
CN1N=CC=2C(=NC=NC21)NCCNC(=O)C=3C=CC(Br)=C(C3)N4CCC(=O)NC4=O,Z8266948836,487.311,487.311,-0.006,-4.779,3,7,134.14,6,https://real.enamine.net/public-enum-files/Z8266948836
O=C(NC1(CC=2C=CC(F)=CC2Cl)CCOCC1)C=3C=CC(=CC3)N4CCC(=O)NC4=O,Z8267176243,459.898,459.898,1.107,-5.605,2,4,87.74,5,https://real.enamine.net/public-enum-files/Z8267176243
O=C(O)C(F)(F)F.CN(CCOC=1C=CC=C(C1)CNC(=O)C=2C=CC(=CC2)N3CCC(=O)NC3=O)C4CCOCC4,Z9401380762,594.581,480.557,0.15,-4.923,2,6,100.21,10,https://real.enamine.net/public-enum-files/Z9401380762
O=C(O)C(F)(F)F.CC1CCN(CC1)C(CNC(=O)C=2C=CC(=CC2)N3CCC(=O)NC3=O)C4=CC=CS4,Z9310310572,554.584,440.561,1.824,-5.35,2,4,81.75,7,https://real.enamine.net/public-enum-files/Z9310310572
COC=1C=CC=C(CN(C)C(=O)C=2C=CC(=CC2)N3CCC(=O)NC3=O)C1OCC=4C=CC=CC4F,Z8267211944,491.512,491.512,2.035,-5.792,1,5,88.18,8,https://real.enamine.net/public-enum-files/Z8267211944
O=C(O)C(F)(F)F.O=C(C=1C=CC(=CC1)N2CCC(=O)NC2=O)N3CCN4C(=CN=C4C3)CC=5C=CC=CC5,Z9401380763,543.496,429.472,0.277,-4.584,1,4,87.54,5,https://real.enamine.net/public-enum-files/Z9401380763
O=C(NC(CO)C1=NC=2C=CC(Br)=CC2N1)C=3C=CC(=CC3)N4CCC(=O)NC4=O,Z8267226481,472.293,472.293,-0.021,-4.87,4,5,127.42,5,https://real.enamine.net/public-enum-files/Z8267226481
"CN1N=CC=C1[C@@H]2[C@H](CC(=O)N2C3CC3)NC(=O)C=4C=C(C=CC4F)N5CCC(=O)NC5=O |&1:6,7,r|",Z9302747157,454.455,454.455,-0.938,-3.781,2,5,116.64,5,https://real.enamine.net/public-enum-files/Z9302747157
O=C(O)C(F)(F)F.COC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N(CC=3C=CC=C(Cl)C3F)[C@@H]4C[C@H](N)C4,Z9402238482,588.936,474.913,1.964,-5.961,2,5,104.97,7,https://real.enamine.net/public-enum-files/Z9402238482
CC=1C=CC(=CC1N2CCC(=O)NC2=O)C(=O)N[C@@H](C)CN3C=C(N=N3)C4COC=5C=CC=CC5C4,Z9302747489,488.54,488.54,0.811,-4.653,2,6,118.45,6,https://real.enamine.net/public-enum-files/Z9302747489
"CC=1C=CC(=CC1C(=O)N[C@H]2CCC[C@H]2N3C=C(N=N3)C4(CC4)N5C=CN=N5)N6CCC(=O)NC6=O |&1:10,14,r|",Z9302747517,489.531,489.531,-1.346,-3.528,2,7,139.93,6,
CCC1=NC=C(O1)C2=CN(N=N2)C3CCC(CC3)NC(=O)C=4C=C(C=CC4C)N5CCC(=O)NC5=O,Z9302747562,491.544,491.544,-0.174,-3.546,2,6,135.25,6,https://real.enamine.net/public-enum-files/Z9302747562
"O=C(C=1C=CC(=CC1)N2CCC(=O)NC2=O)N3C[C@H](O)[C@H](C3)N4C=C(COCC5=NC=CS5)N=N4 |&1:18,20,r|",Z9302747681,497.529,497.529,-2.896,-2.606,2,8,142.78,7,
CC1=CC(=CC(=C1)C(=O)N2CC3(CCOCC3)C2C4=CC=CO4)N5CCC(=O)NC5=O,Z9302748154,423.463,423.463,-0.202,-4.37,1,4,92.09,3,https://real.enamine.net/public-enum-files/Z9302748154
CC=1C=CC(=CC1C(=O)N2CCC=3NC=NC3C2C4=CC=NN4C)N5CCC(=O)NC5=O,Z9302748232,433.464,433.464,-1.478,-4.065,2,5,116.22,3,
CCOCCN(C(=O)C=1C=CC=C(C1C)N2CCC(=O)NC2=O)C3CCC=4C=CC=CC43,Z9302748263,435.517,435.517,2.071,-4.948,1,4,78.95,7,https://real.enamine.net/public-enum-files/Z9302748263
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)NC3CCCN(C3)C4=NC=CN(C)C4=O,Z9302748301,438.481,438.481,-1.057,-2.999,2,6,114.42,4,https://real.enamine.net/public-enum-files/Z9302748301
CC(CNC=1C=C(Cl)C=C(C1)N2CCC(=O)NC2=O)C=3C=CC(=CC3)C4CCCCC4,Z9302748357,439.978,439.978,5.443,-7.538,2,3,61.44,6,https://real.enamine.net/public-enum-files/Z9302748357
CC(C(=O)N1CCC=2C=CSC2C1)N(C)C(=O)C=3C=CC(=CC3)N4CCC(=O)NC4=O,Z9302748369,440.517,440.517,-0.295,-4.624,1,4,90.03,4,https://real.enamine.net/public-enum-files/Z9302748369
CCC(NC1=NN=NN1C=2C=CC=CC2)C(=O)NC3=CC(=CC=C3C)N4CCC(=O)NC4=O,Z9302748454,448.479,448.479,0.572,-5.243,3,7,134.14,7,https://real.enamine.net/public-enum-files/Z9302748454
O=C(CC1CCCC=2C=3C=CC=CC3NC21)NC4=CC(Cl)=CC(=C4)N5CCC(=O)NC5=O,Z9302748525,450.918,450.918,2.953,-6.364,3,3,94.3,4,https://real.enamine.net/public-enum-files/Z9302748525
O=C(O)C(F)(F)F.CC=1C(=CC=CC1C(=O)N2CCC[C@H]2CN3CCC=4SC=CC4C3)N5CCC(=O)NC5=O,Z9401380681,566.595,452.571,1.147,-5.032,1,4,72.96,5,https://real.enamine.net/public-enum-files/Z9401380681
CC=1C=CC(=CC1N2CCC(=O)NC2=O)C(=O)NC(C=3N=NNN3)C=4C=CC=5C=CC=CC5C4,Z9302748596,455.47,455.47,0.926,-5.847,3,6,132.97,5,https://real.enamine.net/public-enum-files/Z9302748596
CC1=CC(=CC(=C1)C(=O)N2CCN(CC2C)C=3C=CC=C4C=NC=CC34)N5CCC(=O)NC5=O,Z9302748638,457.525,457.525,1.542,-5.811,1,5,85.85,3,https://real.enamine.net/public-enum-files/Z9302748638
CCN1C=C(C=N1)C2CS(=O)(=O)CCN2C(=O)C=3C=CC(C)=C(C3)N4CCC(=O)NC4=O,Z9302748662,459.521,459.521,-1.388,-2.887,1,6,121.68,4,https://real.enamine.net/public-enum-files/Z9302748662
CC1(CC=2C=CC=C3C=CC=CC23)CCCN1C(=O)C=4C=C(C=CC4F)N5CCC(=O)NC5=O,Z9302748663,459.513,459.513,2.911,-6.863,1,3,69.72,4,https://real.enamine.net/public-enum-files/Z9302748663
O=C(O)C(F)(F)F.CCC1=CN=C(CN(C)C2CCN(C2)C(=O)C=3C=C(Cl)C=C(C3)N4CCC(=O)NC4=O)O1,Z9402047415,573.95,459.927,-0.065,-4.315,1,5,98.99,7,https://real.enamine.net/public-enum-files/Z9402047415
CC=1C=CC(=CC1C(=O)N2CCCC=3C=C(C=CC32)N4CCCCC4C)N5CCC(=O)NC5=O,Z9302748677,460.569,460.569,2.567,-6.091,1,4,72.96,3,https://real.enamine.net/public-enum-files/Z9302748677
O=C(C=1C=C(Cl)C=C(C1)N2CCC(=O)NC2=O)N3CCCC3CC=4C=CC=5C=CC=CC5C4,Z9302748680,461.941,461.941,2.962,-7.01,1,3,69.72,4,https://real.enamine.net/public-enum-files/Z9302748680
O=C(O)C(F)(F)F.CC=1C(=CC=CC1C(=O)N(C)C2CCCN(CC3=NOC(=N3)C4CC4)C2)N5CCC(=O)NC5=O,Z9402047413,580.557,466.534,-0.208,-3.714,1,6,111.88,7,https://real.enamine.net/public-enum-files/Z9402047413
O=C(O)C(F)(F)F.CCC(C=1C=C(Cl)C=C2CCOC12)N3CCC(CC3)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z9310743968,582.012,467.988,3.993,-5.538,1,4,61.88,6,https://real.enamine.net/public-enum-files/Z9310743968
C[C@@H](CNC(=O)C=1C=C(C=CC1F)N2CCC(=O)NC2=O)N3C=C(N=N3)C=4C=CC5=NC=NN5C4,Z9302748989,477.452,477.452,-1.078,-4.38,2,7,139.41,6,https://real.enamine.net/public-enum-files/Z9302748989
CC=1C=CC(=CC1N2CCC(=O)NC2=O)C(=O)NC3(CCCCCC3)C4=NOC(=N4)C5CCCO5,Z9302749064,481.545,481.545,0.873,-4.92,2,6,126.66,5,https://real.enamine.net/public-enum-files/Z9302749064
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N[C@H](C)C3=NNC(=N3)C=4C=CC(=CC4)C(F)(F)F,Z9302749209,486.448,486.448,1.897,-6.267,3,5,120.08,6,https://real.enamine.net/public-enum-files/Z9302749209
CCC=1C=CC=C2C=3CCOC(CC)(CC(=O)NC4=CC=CC(=C4C)N5CCC(=O)NC5=O)C3NC12,Z9302749317,488.579,488.579,2.408,-6.576,3,4,103.53,6,https://real.enamine.net/public-enum-files/Z9302749317
COCC(NC(=O)N1CCC(CC1)C=2C=CC(=CC2)N3CCC(=O)NC3=O)C=4C=CC=5NC=CC5C4,Z9302749405,489.567,489.567,1.565,-5.097,3,4,106.77,6,https://real.enamine.net/public-enum-files/Z9302749405
COC=1C=CC2=C(C1)CN(C(=O)C=3C=C(Cl)C=C(C3)N4CCC(=O)NC4=O)C2C=5C=CC(C)=CC5,Z9302749408,489.951,489.951,3.157,-6.855,1,4,78.95,4,https://real.enamine.net/public-enum-files/Z9302749408
CC=1C=C(CN2C=C(CCC3CCCN3C(=O)C4=CC=C(C)C(=C4)N5CCC(=O)NC5=O)N=N2)ON1,Z9302749469,491.544,491.544,-1.009,-3.028,1,6,126.46,7,https://real.enamine.net/public-enum-files/Z9302749469
CC1(COCCN1C(=O)C=2C=CC(=CC2)N3CCC(=O)NC3=O)C4=CN(CC=5C=CC=C(F)C5)N=N4,Z9302749477,492.503,492.503,0.193,-4.427,1,6,109.66,5,https://real.enamine.net/public-enum-files/Z9302749477
CCC(NC(=O)C=1C=CC(=C(C)C1)N2CCC(=O)NC2=O)C=3C=CC=CC3OCC(=O)N4CCCC4,Z9302749495,492.568,492.568,1.302,-5.556,2,5,108.05,8,https://real.enamine.net/public-enum-files/Z9302749495
COC=1C=CC(C)=CC1C2(C)NC(=O)N(CC(=O)NC3=CC(C)=CC(=C3)N4CCC(=O)NC4=O)C2=O,Z9302749548,493.513,493.513,1.105,-5.46,3,6,137.15,6,https://real.enamine.net/public-enum-files/Z9302749548
CC1=CC(=CC(=C1)C(=O)N2CCN(C3=NC=CN4C=NN=C34)C(C)C2)N5CCC(=O)NC5=O,Z9302748459,448.479,448.479,-0.509,-4.44,1,7,116.04,3,https://real.enamine.net/public-enum-files/Z9302748459
CC(CN1C=NC2=C(C=NN2C)C1=O)NC(=O)C3=CC(Cl)=CC(=C3)N4CCC(=O)NC4=O,Z9302748650,457.871,457.871,-0.916,-4.27,2,6,129,5,https://real.enamine.net/public-enum-files/Z9302748650
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N3CCNC(=O)[C@@H]3CC4=CNC=5C=CC=CC45,Z9302748660,459.498,459.498,0.658,-5.27,3,4,114.61,4,https://real.enamine.net/public-enum-files/Z9302748660
CC=1C=C(C=C(C1)N2CCC(=O)NC2=O)NC(=O)C3=CN(CC4COC=5C=CC=CC5O4)N=N3,Z9302748688,462.459,462.459,0.45,-4.802,2,7,127.68,5,
CC1CN(CCN1C(=O)C=2C=CC=C(C2)N3CCC(=O)NC3=O)C=4N=CC=NC4C=5N=NNN5,Z9302748693,462.466,462.466,-1.046,-3.312,2,9,153.2,4,https://real.enamine.net/public-enum-files/Z9302748693
CCOCC(CC=1C=CC(F)=CC1F)N(C)C(=O)C2=CC(=CC=C2F)N3CCC(=O)NC3=O,Z9302748704,463.451,463.451,1.513,-4.982,1,4,78.95,8,https://real.enamine.net/public-enum-files/Z9302748704
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N3CCOCC3C4=NOC(=N4)C=5C=NN(C)C5,Z9302748753,465.463,465.463,-1.415,-3.495,1,7,135.69,4,https://real.enamine.net/public-enum-files/Z9302748753
CC1=CC(=CC(=C1)C(=O)N2CC(CC(=O)N(C)C)C=3C=C(Cl)C=CC32)N4CCC(=O)NC4=O,Z9302748799,468.933,468.933,0.008,-5.421,1,4,90.03,4,https://real.enamine.net/public-enum-files/Z9302748799
COC=1C=CC=2C=C(C=CC2C1)C3CN(CCO3)C(=O)C4=CC(=CC=C4C)N5CCC(=O)NC5=O,Z9302748857,473.522,473.522,1.593,-6.578,1,5,88.18,4,https://real.enamine.net/public-enum-files/Z9302748857
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)NC3=CC=CC(=C3)N4C(=O)NC(C)(C4=O)C5CC5,Z9302748884,475.498,475.498,0.114,-5.255,3,5,127.92,5,https://real.enamine.net/public-enum-files/Z9302748884
O=C(O)C(F)(F)F.O=C1CCN(C(=O)N1)C=2C=CC(=CC2)C3CCN(CC(O)CN4N=CC=5C=CC=CC5C4=O)CC3,Z9310700239,589.564,475.541,-0.268,-4.401,2,6,105.55,7,https://real.enamine.net/public-enum-files/Z9310700239
CC1CC=2C=CC=CC2N1CC=3C=COC3C(=O)NC4=CC(Cl)=CC(=C4)N5CCC(=O)NC5=O,Z9302749022,478.928,478.928,2.835,-5.984,2,4,94.89,5,https://real.enamine.net/public-enum-files/Z9302749022
COCCN1C=C(C=N1)C2N(CC32CCOCC3)C(=O)C=4C=CC=C(C4C)N5CCC(=O)NC5=O,Z9302749068,481.545,481.545,-1.198,-2.669,1,6,106,6,https://real.enamine.net/public-enum-files/Z9302749068
CC1CCC=2C=C(F)C=C3C(=O)C(=CN1C32)C(=O)NC4=CC(Cl)=CC(=C4)N5CCC(=O)NC5=O,Z9302749096,482.892,482.892,1.443,-5.519,2,5,98.82,3,https://real.enamine.net/public-enum-files/Z9302749096
CC=1C=CC(=CC1NC(=O)C=2C=CC=C(C2)NC(=O)C3CC=4C=CC=CC4O3)N5CCC(=O)NC5=O,Z9302749135,484.504,484.504,0.885,-6.425,3,5,116.84,5,https://real.enamine.net/public-enum-files/Z9302749135
CC1=CC(=CC(=C1)C(=O)N2CCCC2(C)CC=3C=CC(F)=C(C3)C(F)(F)F)N4CCC(=O)NC4=O,Z9302749450,491.479,491.479,3.043,-6.474,1,3,69.72,5,https://real.enamine.net/public-enum-files/Z9302749450
O=C(O)C(F)(F)F.CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N=S(=O)(CCN)C=3C=CC=C(Br)C3,Z9402912079,607.399,493.376,0.882,-6.453,2,6,121.93,6,https://real.enamine.net/public-enum-files/Z9402912079
COCOC(C)C=1C=C(F)C(=CC1Br)CNC=2C=C(C)C=C(C2)N3CCC(=O)NC3=O,Z9302749573,494.354,494.354,1.991,-5.11,2,5,79.9,8,https://real.enamine.net/public-enum-files/Z9302749573
O=C(O)C(F)(F)F.CN(CCN(C)C(=O)C=1C=CC(=CC1)N2CCC(=O)NC2=O)CC3=CN(N=N3)C4CCCCNC4=O,Z9311796619,610.587,496.563,-1.544,-2.708,2,7,132.77,9,https://real.enamine.net/public-enum-files/Z9311796619
O=C(O)C(F)(F)F.CC=1C=CC(=CC1C(=O)N2CCCC2CN3C=C(N=N3)C=4C=CN5C=CN=C5C4)N6CCC(=O)NC6=O,Z9312343034,612.561,498.538,0.286,-5.175,1,6,117.73,6,https://real.enamine.net/public-enum-files/Z9312343034
O=C(C1CCCN1C=2N=CN=C3C=CC=CC23)N4CCC(CC4)C=5C=CC(=CC5)N6CCC(=O)NC6=O,Z9302749776,498.578,498.578,1.506,-6.037,1,6,98.74,4,https://real.enamine.net/public-enum-files/Z9302749776
CC1=CC(=CC(=C1)NC(=O)C(C)(CC2=NC=3C=CC=CC3S2)C=4C=CC=CC4)N5CCC(=O)NC5=O,Z9302749783,498.598,498.598,3.083,-5.982,2,4,91.4,6,https://real.enamine.net/public-enum-files/Z9302749783
CN(CC(O)COC=1C=CC=CC1C(F)(F)F)C(=O)C2=CC(Cl)=CC(=C2)N3CCC(=O)NC3=O,Z9302749895,499.868,499.868,1.628,-5.634,2,5,99.18,8,https://real.enamine.net/public-enum-files/Z9302749895
CCOC=1C=CC=2OCC(CC2C1)C(=O)NC=3C=C(Cl)C=C(C3)N4CCC(=O)NC4=O,Z9302748429,443.881,443.881,2.34,-5.264,2,5,96.97,5,https://real.enamine.net/public-enum-files/Z9302748429
CC=1C=CC(OC2CCCC2)=C(C1)C=3C=CC(=CC3)N4CCC(=O)NC4=O,Z9302750070,364.438,364.438,3.031,-6.072,1,3,58.64,4,https://real.enamine.net/public-enum-files/Z9302750070
CC1=NOC=2N=C(NC=3C=CC=C(C3C)N4CCC(=O)NC4=O)NC(=O)C12,Z9302750121,368.348,368.348,0.176,-4.522,3,6,128.93,3,https://real.enamine.net/public-enum-files/Z9302750121
O=C1CCN(C(=O)N1)C=2C=CC(=CC2)C=3C=CC(=CC3CO)S(=O)(=O)N4CCCC4,Z9302750725,429.491,429.491,0.192,-4.444,2,5,107.02,4,https://real.enamine.net/public-enum-files/Z9302750725
CC1=CC(=CC(=C1)C(=O)NC(C)(C)CC2=CNC=3C=C(C)C=CC23)N4CCC(=O)NC4=O,Z9302750762,432.516,432.516,2.325,-6.202,3,3,94.3,5,https://real.enamine.net/public-enum-files/Z9302750762
CC=1C=C(C=C(C1)N2CCC(=O)NC2=O)NC(=O)C3=NC=C(O3)C=4C=CC=5C=CC=CC5N4,Z9302750945,441.44,441.44,1.908,-5.112,2,5,117.43,4,https://real.enamine.net/public-enum-files/Z9302750945
O=C(O)C(F)(F)F.CC=1C=CC(=CC1N2CCC(=O)NC2=O)C(=O)NC3=NC=4C=CC=CC4N3C5CCNCC5,Z9314606887,560.526,446.503,0.733,-5.445,3,5,108.36,5,https://real.enamine.net/public-enum-files/Z9314606887
O=C(O)C(F)(F)F.CC=1C=C(C=C(C1)N2CCC(=O)NC2=O)NC(=O)C3=CC=CN(CCCN4C=CN=C4)C3=O,Z9401520687,562.499,448.476,-0.737,-4.198,2,5,116.64,8,https://real.enamine.net/public-enum-files/Z9401520687
COC=1C=CC=C(CN(CC2(C)COC2)C(=O)C3=CC=C(C(C)=C3)N4CCC(=O)NC4=O)N1,Z9302751235,452.504,452.504,-0.06,-4.263,1,6,101.07,7,https://real.enamine.net/public-enum-files/Z9302751235
CC=1NN=CC1CCCNC(=O)CCNC(=O)C=2C=C(Cl)C=C(C2)N3CCC(=O)NC3=O,Z9302751470,460.915,460.915,-0.586,-3.808,4,5,136.29,9,https://real.enamine.net/public-enum-files/Z9302751470
O=C(NC=1C=CC(=C2C=CN=CC12)N3CCCCC3)C=4C=C(C=CC4F)N5CCC(=O)NC5=O,Z9302751492,461.489,461.489,1.672,-5.686,2,5,94.64,4,https://real.enamine.net/public-enum-files/Z9302751492
CC=1C=C(C=C(C1)N2CCC(=O)NC2=O)NC(=O)CCNC(=O)C=3C=CC(=CC3)C4=NN=NN4,Z9302751501,462.462,462.462,-0.146,-5.179,4,7,162.07,7,https://real.enamine.net/public-enum-files/Z9302751501
COCCN1C=CC=2C(=CC=CC21)OCC(=O)NC=3C=C(Cl)C=C(C3)N4CCC(=O)NC4=O,Z9302751713,470.906,470.906,1.84,-4.637,2,5,101.9,8,https://real.enamine.net/public-enum-files/Z9302751713
CC=1C=CC(=CC1C(=O)NC=2C=CC=3CCN(CC=4C=CC(F)=CC4)C3C2)N5CCC(=O)NC5=O,Z9302751774,472.512,472.512,2.811,-6.548,2,4,81.75,5,https://real.enamine.net/public-enum-files/Z9302751774
O=C(NC1=NC=C(CC=2C=CC=CC2C=3N=NNN3)S1)C4=CC=CC(=C4)N5CCC(=O)NC5=O,Z9302751839,474.497,474.497,0.827,-5.904,3,7,145.86,6,https://real.enamine.net/public-enum-files/Z9302751839
CCOC=1C=C(C=CC1OCC=2C=CC=NC2)C(=O)NC3=CC=C(C(C)=C3)N4CCC(=O)NC4=O,Z9302751840,474.51,474.51,1.499,-5.067,2,6,109.86,8,https://real.enamine.net/public-enum-files/Z9302751840
CCCN(CC(=O)NC=1C=CC(F)=C(F)C1F)C(=O)C=2C=CC(=C(C)C2)N3CCC(=O)NC3=O,Z9302751892,476.449,476.449,1.227,-5.826,2,4,98.82,7,https://real.enamine.net/public-enum-files/Z9302751892
